ID	Taxon	Gloss	GlossID	IPA	Tokens	CogID	NewCogID	
1	Miyako	I	1	ban	b a n	1	295	
2	Tōkyō	I	1	watasi	w a t a s i	2	46	
3	Amami	I	1	waɴ	w a ɴ	1	295	
4	Kyōto	I	1	wate	w a t e	2	295	
5	Hachijō	I	1	ware	w a r e	1	295	
6	Shuri	I	1	waɴ	w a ɴ	1	295	
7	Kōchi	I	1	asi	a s i	2	237	
8	Sado	I	1	ore	o r e	3	174	
9	Oki	I	1	ora	o r a	3	174	
10	Kagoshima	I	1	oiː	oiː	3	174	
11	Miyako	thou	2	vːa	vː a	10	176	
12	Tōkyō	thou	2	anata	a n a t a	5	110	
13	Amami	thou	2	ʔʲa	ʔʲ a	10	176	
14	Kyōto	thou	2	aɴta	a ɴ t a	5	161	
15	Hachijō	thou	2	omi	o m i	4	221	
16	Shuri	thou	2	ʔʲaː	ʔʲ aː	10	176	
17	Kōchi	thou	2	oɴsi	o ɴ s i	7	62	
18	Sado	thou	2	ɴna	ɴ n a	6	228	
19	Oki	thou	2	omae	o m ae	8	221	
20	Kagoshima	thou	2	waiː	w aiː	9	42	
21	Miyako	we	3	bantiː	b a n t iː	11	9	
22	Tōkyō	we	3	watasitaʨi	w a t a s i t a ʨ i	12	92	
23	Amami	we	3	waxja	w a x j a	11	383	
24	Kyōto	we	3	watera	w a t e r a	12	236	
25	Hachijō	we	3	wareɴisa	w a r e ɴ i s a	11	236	
26	Shuri	we	3	watːaː	w a tː aː	11	383	
27	Kōchi	we	3	asiraː	a s i r aː	12	45	
28	Sado	we	3	oraʨi	o r a ʨ i	13	77	
29	Oki	we	3	orara	o r a r a	13	216	
30	Kagoshima	we	3	oidoɴ	oi d o ɴ	13	190	
31	Miyako	this	4	kuri	k u r i	14	283	
32	Tōkyō	this	4	kore	k o r e	14	283	
33	Amami	this	4	xurɨ	x u r ɨ	14	283	
34	Kyōto	this	4	kore	k o r e	14	283	
35	Hachijō	this	4	kore	k o r e	14	283	
36	Shuri	this	4	kuri	k u r i	14	283	
37	Kōchi	this	4	kore	k o r e	14	283	
38	Sado	this	4	kore	k o r e	14	283	
39	Oki	this	4	kore	k o r e	14	283	
40	Kagoshima	this	4	koiː	k oiː	14	283	
41	Miyako	that	5	kari	k a r i	16	380	
42	Tōkyō	that	5	are	a r e	15	380	
43	Amami	that	5	ʔarɨ	ʔ a r ɨ	15	380	
44	Kyōto	that	5	are	a r e	15	380	
45	Hachijō	that	5	ore	o r e	17	380	
46	Shuri	that	5	ʔari	ʔ a r i	15	380	
47	Kōchi	that	5	are	a r e	15	380	
48	Sado	that	5	are	a r e	15	380	
49	Oki	that	5	are	a r e	15	380	
50	Kagoshima	that	5	aiː	aiː	15	380	
51	Miyako	who	6	taru	t a r u	18	362	
52	Tōkyō	who	6	dare	d a r e	18	362	
53	Amami	who	6	θaru	θ a r u	18	362	
54	Kyōto	who	6	dare	d a r e	18	362	
55	Hachijō	who	6	dare	d a r e	18	362	
56	Shuri	who	6	taː	t aː	18	119	
57	Kōchi	who	6	dare	d a r e	18	362	
58	Sado	who	6	dare	d a r e	18	362	
59	Oki	who	6	dare	d a r e	18	362	
60	Kagoshima	who	6	daiː	d aiː	18	362	
61	Miyako	what	7	nau	n au	21	375	
62	Tōkyō	what	7	nani	n a n i	20	375	
63	Amami	what	7	nuː	n uː	21	103	
64	Kyōto	what	7	nani	n a n i	20	375	
65	Hachijō	what	7	ani	a n i	19	375	
66	Shuri	what	7	nuː	n uː	21	103	
67	Kōchi	what	7	nani	n a n i	20	375	
68	Sado	what	7	nani	n a n i	20	375	
69	Oki	what	7	nani	n a n i	20	375	
70	Kagoshima	what	7	naiː	n aiː	20	375	
71	Miyako	not	8	araŋ	a r a ŋ	23	435	
72	Tōkyō	not	8	nai	n ai	22	368	
73	Amami	not	8	ʔaraɴ	ʔ a r a ɴ	23	435	
74	Kyōto	not	8	nai	n ai	22	368	
75	Hachijō	not	8	nakːja	n a kː j a	22	202	
