ID	Language	Gloss	GlossID	CogID	IPA	Tokens	NewCogID	
1	Maloh	hand	1	155	taŋan	t a ŋ a n	2393	
2	Merina (Malagasy)	hand	1	155	tanana	t a n a n a	2393	
3	Thao	hand	1	446	rima	r i m a	1154	
4	Palauan	hand	1	446	cʰim	cʰ i m	2028	
5	Tunjung	hand	1	155	aŋaʔ	a ŋ a ʔ	2393	
6	Bare'e	hand	1	1484	pale	p a l e	1640	
7	Iban	hand	1	155	taŋan	t a ŋ a n	2393	
8	Iban	hand	1	1556	jari	j a r i	107	
9	Berawan (Long Terawan)	hand	1	481	tisu	t i s u	2375	
10	Berawan (Long Terawan)	hand	1	481	isu	i s u	1189	
11	Hanunoo	hand	1	1796	kamaŋ	k a m a ŋ	884	
12	Wuna	hand	1	446	lima	l i m a	1154	
13	Tetum	hand	1	446	liman	l i m a n	1154	
14	Mailu	hand	1	446	ima	i m a	1154	
15	Tsou	hand	1	350	mucu	m u c u	1654	
16	Nias	hand	1	155	taŋa	t a ŋ a	2393	
17	Central Amis	hand	1	19	kamaj	k a m a j	884	
18	Chamorro	hand	1	2515	kanːai	k a nː a i	2960	
19	Banoni	hand	1	446	numa	n u m a	520	
20	Singhi	hand	1	155	toŋan	t o ŋ a n	2393	
21	Maloh	left	2	1000	kajoko	k a j o k o	705	
22	Merina (Malagasy)	left	2	-483	havia	h a v i a	973	
23	Palauan	left	2	1253	katur	k a t u r	2203	
24	Tunjung	left	2	645	ulaj	u l a j	1975	
25	Bare'e	left	2	483	kaiː	k a iː	2102	
26	Iban	left	2	560	kibaʔ	k i b a ʔ	296	
27	Berawan (Long Terawan)	left	2	645	pəmaiŋ	p ə m a i ŋ	822	
28	Moken	left	2	1702	ʔeloj	ʔ e l o j	2531	
29	Hanunoo	left	2	159	wala	w a l a	2076	
30	Wuna	left	2	98	kema	k e m a	488	
31	Tetum	left	2	1881	karuk	k a r u k	2203	
32	Mailu	left	2	1934	ebe	e b e	399	
33	Tsou	left	2	483	vrina	v r i n a	2147	
34	Nias	left	2	2227	kabera	k a b e r a	2296	
35	Central Amis	left	2	483	kawili	k a w i l i	328	
36	Chamorro	left	2	2516	akague	a k a g u e	2104	
37	Banoni	left	2	2601	tororona	t o r o r o n a	791	
38	Singhi	left	2	2743	bait	b a i t	1482	
39	Banggi	left	2	-159	kuikiwaŋ	k u i k i w a ŋ	1605	
40	Maloh	right	3	-519	kato	k a t o	1353	
41	Merina (Malagasy)	right	3	255	havanana	h a v a n a n a	2714	
42	Palauan	right	3	1254	kadikm	k a d i k m	1505	
43	Tunjung	right	3	519	tauʔ	t a u ʔ	1611	
44	Bare'e	right	3	255	kana	k a n a	2714	
45	Iban	right	3	255	kanan	k a n a n	2714	
46	Berawan (Long Terawan)	right	3	519	pəŋkatuʔoh	p ə ŋ k a t u ʔ o h	1372	
