ID	Taxon	Gloss	GlossID	IPA	Tokens	CogID	NewCogID	
1	Gongxing	all	1	ʦʰæ₂₂ja₄₂	ʦʰ æ ₂₂ j a ₄₂	1	510	
2	Jinman	all	1	da₄₂t͡ʂɚ₂₂	d a ₄₂ t͡ʂ ɚ ₂₂	5	91	
3	Mazhelong	all	1	so₂₁ji₂₁	s o ₂₁ j i ₂₁	3	241	
4	Dashi	all	1	ʨwan₄₂pu₅₅	ʨ w a n ₄₂ p u ₅₅	2	384	
5	Zhoucheng	all	1	ji₃₁su₃₃	j i ₃₁ s u ₃₃	6	493	
6	Jinxing	all	1	ʦa₃₅kɑ₂₁ʦi₃₃	ʦ a ₃₅ k ɑ ₂₁ ʦ i ₃₃	1	118	
7	Tuolo	all	1	ʨʰa₅₅	ʨʰ a ₅₅	4	453	
8	Enqi	all	1	ʨa₂₄ʁo₂₁ʦi₂₂	ʨ a ₂₄ ʁ o ₂₁ ʦ i ₂₂	1	118	
9	Ega	all	1	da₅₅ŋwa₂₂	d a ₅₅ ŋ w a ₂₂	5	85	
10	Gongxing	ashes	2	xwɛ₂₂ɕy₅₅ʁwa₁₂	x w ɛ ₂₂ ɕ y ₅₅ ʁ w a ₁₂	7	361	
11	Jinman	ashes	2	kʰwa₅₅la₂₁ɕu₅₅	kʰ w a ₅₅ l a ₂₁ ɕ u ₅₅	7	372	
12	Mazhelong	ashes	2	xwa₃₁la₄₄su₅₅	x w a ₃₁ l a ₄₄ s u ₅₅	7	372	
13	Zhoucheng	ashes	2	su₅₅	s u ₅₅	7	331	
14	Jinxing	ashes	2	su₅₅	s u ₅₅	7	331	
15	Tuolo	ashes	2	ʂɤ₅₅	ʂ ɤ ₅₅	7	122	
16	Enqi	ashes	2	xwi₂₂ɕu₂₄	x w i ₂₂ ɕ u ₂₄	7	148	
17	Ega	ashes	2	xwa₅₅lo₂₁ɕu₅₅	x w a ₅₅ l o ₂₁ ɕ u ₅₅	7	372	
18	Gongxing	bark	3	d͡ʐi₁₂bi₂₁	d͡ʐ i ₁₂ b i ₂₁	8	578	
19	Mazhelong	bark	3	ɕen₅₅pe₂₁	ɕ e n ₅₅ p e ₂₁	8	440	
20	Dashi	bark	3	t͡ʂɯ₂₁pe₂₁	t͡ʂ ɯ ₂₁ p e ₂₁	8	578	
21	Zhoucheng	bark	3	ʦɯ₃₁pe₂₁	ʦ ɯ ₃₁ p e ₂₁	8	578	
22	Jinxing	bark	3	ʦɯ₃₁pe₂₁	ʦ ɯ ₃₁ p e ₂₁	8	578	
23	Tuolo	bark	3	djɯ₂₁bi₃₅	d j ɯ ₂₁ b i ₃₅	8	578	
24	Enqi	bark	3	djɯ₄₃pi₂₁	d j ɯ ₄₃ p i ₂₁	8	578	
25	Ega	bark	3	ʥi₄₂ʨyj₂₁qa₅₅	ʥ i ₄₂ ʨ y j ₂₁ q a ₅₅	9	452	
26	Gongxing	belly	4	ʐi₂₁	ʐ i ₂₁	11	202	
27	Jinman	belly	4	ʐɚ₄₂	ʐ ɚ ₄₂	11	90	
28	Mazhelong	belly	4	pɯ₄₄	p ɯ ₄₄	12	158	
29	Dashi	belly	4	fo₄₄	f o ₄₄	12	500	
30	Zhoucheng	belly	4	fɤ₄₄	f ɤ ₄₄	12	433	
31	Jinxing	belly	4	fɤ₄₄	f ɤ ₄₄	12	433	
32	Tuolo	belly	4	fɚ₄₂	f ɚ ₄₂	12	302	
33	Enqi	belly	4	fo₂₄	f o ₂₄	12	500	
34	Ega	belly	4	xu₄₄qʰo₂₂	x u ₄₄ qʰ o ₂₂	10	32	
35	Gongxing	big	5	da₄₂	d a ₄₂	13	232	
36	Jinman	big	5	do₄₂	d o ₄₂	13	573	
37	Mazhelong	big	5	do₄₂	d o ₄₂	13	573	
38	Dashi	big	5	tow₄₂	t o w ₄₂	13	499	
39	Zhoucheng	big	5	to₄₂	t o ₄₂	13	99	
40	Jinxing	big	5	tow₄₂	t o w ₄₂	13	499	
41	Tuolo	big	5	dɔ₂₁	d ɔ ₂₁	13	573	
42	Enqi	big	5	da₄₃	d a ₄₃	13	232	
43	Ega	big	5	do₄₂	d o ₄₂	13	573	
44	Gongxing	bird	6	ʦu₂₄	ʦ u ₂₄	14	437	
45	Jinman	bird	6	ʦo₅₅	ʦ o ₅₅	14	528	
46	Mazhelong	bird	6	ʦo₄₄	ʦ o ₄₄	14	528	
47	Dashi	bird	6	ʦow₃₃	ʦ o w ₃₃	14	528	
48	Zhoucheng	bird	6	ʦow₄₄	ʦ o w ₄₄	14	528	
49	Jinxing	bird	6	ʦow₄₄	ʦ o w ₄₄	14	528	
50	Tuolo	bird	6	ʦu₄₂	ʦ u ₄₂	14	437	
51	Enqi	bird	6	ʦu₅₅	ʦ u ₅₅	14	437	
52	Ega	bird	6	ʦu₄₄	ʦ u ₄₄	14	437	
53	Gongxing	bite (V)	7	ŋa₂₄	ŋ a ₂₄	15	292	
54	Jinman	bite (V)	7	ŋa₄₄	ŋ a ₄₄	15	292	
55	Mazhelong	bite (V)	7	ŋɑ₄₄	ŋ ɑ ₄₄	15	171	
56	Dashi	bite (V)	7	ɣaŋ₄₄	ɣ a ŋ ₄₄	15	233	
57	Zhoucheng	bite (V)	7	ŋa₄₄	ŋ a ₄₄	15	292	
58	Jinxing	bite (V)	7	ɑ̃₄₄	ɑ̃ ₄₄	15	282	
59	Tuolo	bite (V)	7	ŋɔ₄₂	ŋ ɔ ₄₂	15	558	
60	Enqi	bite (V)	7	ɴa₅₅	ɴ a ₅₅	15	228	
61	Ega	bite (V)	7	ŋo₄₄	ŋ o ₄₄	15	431	
62	Gongxing	black	8	χe₂₄	χ e ₂₄	16	288	
63	Jinman	black	8	xɯ₅₅	x ɯ ₅₅	16	570	
64	Mazhelong	black	8	xɯ₄₄	x ɯ ₄₄	16	570	
65	Dashi	black	8	xɯ₄₄	x ɯ ₄₄	16	570	
66	Zhoucheng	black	8	xɯ₄₄	x ɯ ₄₄	16	570	
67	Jinxing	black	8	xɯ₄₄	x ɯ ₄₄	16	570	
68	Tuolo	black	8	xɚ₄₂	x ɚ ₄₂	16	570	
69	Enqi	black	8	χɯ₅₅	χ ɯ ₅₅	16	570	
70	Ega	black	8	xɯ₄₄	x ɯ ₄₄	16	570	
71	Gongxing	blood	9	swa₂₄	s w a ₂₄	17	608	
72	Jinman	blood	9	swa₅₅	s w a ₅₅	17	608	
73	Mazhelong	blood	9	swa₄₄	s w a ₄₄	17	608	
74	Dashi	blood	9	sʰwa₄₄	sʰ w a ₄₄	17	608	
75	Zhoucheng	blood	9	swa₄₄	s w a ₄₄	17	608	
76	Jinxing	blood	9	swɑ₄₄	s w ɑ ₄₄	17	33	
77	Tuolo	blood	9	swɔ₄₂	s w ɔ ₄₂	17	565	
78	Enqi	blood	9	swa₅₅	s w a ₅₅	17	608	
79	Ega	blood	9	swa₄₄	s w a ₄₄	17	608	
80	Gongxing	bone	10	qwa₂₄	q w a ₂₄	18	410	
81	Jinman	bone	10	qwa₅₅ʦe₅₅	q w a ₅₅ ʦ e ₅₅	18	369	
82	Mazhelong	bone	10	kwa₄₄twɤ₄₄	k w a ₄₄ t w ɤ ₄₄	18	369	
83	Dashi	bone	10	kwa₄₄tjǝ₃₃	k w a ₄₄ t j ǝ ₃₃	18	369	
84	Zhoucheng	bone	10	kwa₄₄tɯ₃₃	k w a ₄₄ t ɯ ₃₃	18	369	
