ID	Language	Gloss	GlossID	CogID	IPA	Tokens	NewCogID	
1	Maloh	hand	1	155	taŋan	t a ŋ a n	1665	
2	Merina (Malagasy)	hand	1	155	tanana	t a n a n a	1665	
3	Thao	hand	1	446	rima	r i m a	2122	
4	Palauan	hand	1	446	cʰim	cʰ i m	2122	
5	Tunjung	hand	1	155	aŋaʔ	a ŋ a ʔ	1665	
6	Bare'e	hand	1	1484	pale	p a l e	1113	
7	Iban	hand	1	155	taŋan	t a ŋ a n	1665	
8	Iban	hand	1	1556	jari	j a r i	77	
9	Berawan (Long Terawan)	hand	1	481	tisu	t i s u	1665	
10	Berawan (Long Terawan)	hand	1	481	isu	i s u	814	
11	Hanunoo	hand	1	1796	kamaŋ	k a m a ŋ	2122	
12	Wuna	hand	1	446	lima	l i m a	2122	
13	Tetum	hand	1	446	liman	l i m a n	2122	
14	Mailu	hand	1	446	ima	i m a	2122	
15	Tsou	hand	1	350	mucu	m u c u	1127	
16	Nias	hand	1	155	taŋa	t a ŋ a	1665	
17	Central Amis	hand	1	19	kamaj	k a m a j	2122	
18	Chamorro	hand	1	2515	kanːai	k a nː a i	2122	
19	Banoni	hand	1	446	numa	n u m a	2122	
20	Singhi	hand	1	155	toŋan	t o ŋ a n	1665	
21	Maloh	left	2	1000	kajoko	k a j o k o	491	
22	Merina (Malagasy)	left	2	-483	havia	h a v i a	1768	
23	Palauan	left	2	1253	katur	k a t u r	1522	
24	Tunjung	left	2	645	ulaj	u l a j	1357	
25	Bare'e	left	2	483	kaiː	k a iː	1445	
26	Iban	left	2	560	kibaʔ	k i b a ʔ	347	
27	Berawan (Long Terawan)	left	2	645	pəmaiŋ	p ə m a i ŋ	573	
28	Moken	left	2	1702	ʔeloj	ʔ e l o j	1768	
29	Hanunoo	left	2	159	wala	w a l a	1424	
30	Wuna	left	2	98	kema	k e m a	347	
31	Tetum	left	2	1881	karuk	k a r u k	1522	
32	Mailu	left	2	1934	ebe	e b e	347	
