ID	Taxon	Gloss	GlossID	IPA	Tokens	CogID	NewCogID	
1	Dutch	all	1	ɑlə	ɑ l ə	5	252	
2	Swedish	all	1	alː	a lː	5	252	
3	English	all	1	ɔːl	ɔː l	5	252	
4	German	all	1	al	a l	5	252	
5	Spanish	all	1	entero	e n t e r o	2	248	
6	Danish	all	1	æˀl	æˀ l	5	252	
7	Bulgarian	all	1	vsiʧki	v s i ʧ k i	3	156	
8	Greek	all	1	kaθe	k a θ e	7	421	
9	Romanian	all	1	tot	t o t	6	490	
10	Russian	all	1	fsʲe	f sʲ e	3	421	
11	Polish	all	1	fʃɨsʦɨ	f ʃ ɨ s ʦ ɨ	3	156	
12	Norwegian	all	1	ɑlə	ɑ l ə	5	252	
13	French	all	1	tu	t u	6	42	
14	Czech	all	1	fʃɪxnʲɪ	f ʃ ɪ x nʲ ɪ	3	402	
15	Icelandic	all	1	at͡lir	a t͡l i r	5	252	
16	Italian	all	1	intɛro	i n t ɛ r o	2	248	
17	Hindi	all	1	səb	s ə b	4	273	
18	Portuguese	all	1	todu	t o d u	6	490	
19	Spanish	all	1	toðo	t o ð o	6	490	
20	Romanian	all	1	ɨntreg	ɨ n t r e g	2	248	
21	French	all	1	ɑ̃tje	ɑ̃ t j e	2	252	
22	Italian	all	1	tutto	t u tː o	6	490	
23	Hindi	all	1	saːraː	s aː r aː	1	194	
24	Dutch	ashes	2	ɑs	ɑ s	10	251	
25	Swedish	ashes	2	asːka	a sː k a	10	251	
26	English	ashes	2	æʃ	æ ʃ	10	251	
27	German	ashes	2	aʃə	a ʃ ə	10	251	
28	Spanish	ashes	2	θeniθa	θ e n i θ a	12	543	
29	Danish	ashes	2	asg	a s g	10	251	
30	Bulgarian	ashes	2	pɛpɛl	p ɛ p ɛ l	8	138	
31	Greek	ashes	2	staxti	s t a x t i	14	151	
32	Armenian	ashes	2	moχiɾ	m o χ i ɾ	9	112	
33	Romanian	ashes	2	ʧenuʃə	ʧ e n u ʃ ə	12	543	
34	Russian	ashes	2	zɐla	z ɐ l a	11	543	
35	Polish	ashes	2	pɔpʲuw	p ɔ pʲ u w	8	138	
36	Norwegian	ashes	2	ɑsk	ɑ s k	-10	251	
37	French	ashes	2	sɑ̃dʁ	s ɑ̃ d ʁ	12	239	
38	Czech	ashes	2	popɛl	p o p ɛ l	8	138	
39	Icelandic	ashes	2	aska	a s k a	10	251	
40	Italian	ashes	2	ʧenere	ʧ e n e r e	12	543	
41	Hindi	ashes	2	raːkʰ	r aː kʰ	13	193	
42	Portuguese	ashes	2	sĩzɐ	s ĩ z ɐ	12	543	
43	Russian	ashes	2	pʲepɪlʲ	pʲ e p ɪ lʲ	8	138	
44	Dutch	bark	3	bɑst	b ɑ s t	19	600	
45	Swedish	bark	3	barːk	b a rː k	15	600	
46	English	bark	3	bɑːrk	b ɑː r k	-15	600	
47	German	bark	3	rɪndə	r ɪ n d ə	20	206	
48	Spanish	bark	3	koɾteθa	k o ɾ t e θ a	18	385	
49	Danish	bark	3	bɑːg	b ɑː g	15	600	
50	Bulgarian	bark	3	kora	k o r a	23	385	
51	Greek	bark	3	flios	f l io s	16	455	
52	Armenian	bark	3	kɛʁɛv	k ɛ ʁ ɛ v	22	431	
53	Romanian	bark	3	skwarʦə	s k w a r ʦ ə	23	361	
54	Russian	bark	3	kɐra	k ɐ r a	23	385	
55	Polish	bark	3	kɔra	k ɔ r a	23	385	
56	Norwegian	bark	3	bɑɾk	b ɑ ɾ k	-15	600	
57	French	bark	3	ekɔʁs	e k ɔ ʁ s	23	76	
58	Czech	bark	3	kuːra	k uː r a	23	385	
59	Icelandic	bark	3	bœrkʏr	b œ r k ʏ r	15	600	
60	Italian	bark	3	korteʧʧa	k o r t e ʧː a	18	385	
61	Hindi	bark	3	ʧʰaːl	ʧʰ aː l	21	475	
62	Portuguese	bark	3	kaʃkɐ	k a ʃ k ɐ	17	382	
63	Dutch	belly	4	bœyk	b œy k	27	335	
64	Swedish	belly	4	maːge	m aː g e	32	264	
65	English	belly	4	bɛlɪ	b ɛ l ɪ	28	8	
66	German	belly	4	baux	b au x	27	335	
67	Spanish	belly	4	bjentre	b j e n t r e	26	457	
68	Danish	belly	4	ɔnʌliwˀ	ɔ n ʌ l i wˀ	34	192	
69	Bulgarian	belly	4	korɛm	k o r ɛ m	-30	133	
70	Greek	belly	4	ciʎa	c i ʎ a	24	8	
71	Romanian	belly	4	pənteʦe	p ə n t e ʦ e	33	457	
72	Russian	belly	4	ʒɨvot	ʒ ɨ v o t	31	72	
73	Polish	belly	4	bʒux	b ʒ u x	35	335	
74	Norwegian	belly	4	mɑːgə	m ɑː g ə	32	264	
75	French	belly	4	vɑ̃tʁ	v ɑ̃ t ʁ	26	457	
76	Czech	belly	4	brɪxo	b r ɪ x o	35	427	
77	Icelandic	belly	4	kʰvɪːðʏr	kʰ v ɪː ð ʏ r	36	607	
78	Italian	belly	4	panʧa	p a n ʧ a	33	457	
79	Hindi	belly	4	peːʈ	p eː ʈ	-25	588	
80	Portuguese	belly	4	vẽtrə	v ẽ t r ə	26	457	
81	Swedish	belly	4	buk	b u k	27	335	
82	Danish	belly	4	mæːvə	m æː v ə	32	264	
83	Norwegian	belly	4	bʉːk	b ʉː k	27	335	
84	Italian	belly	4	vɛntre	v ɛ n t r e	26	457	
85	Portuguese	belly	4	bɐʀigɐ	b ɐ ʀ i g ɐ	29	427	
86	Dutch	big	5	xroːt	x r oː t	46	435	
87	Swedish	big	5	stoːr	s t oː r	43	371	
88	English	big	5	bɪɡ	b ɪ ɡ	40	243	
89	German	big	5	ɡroːs	ɡ r oː s	46	435	
90	Spanish	big	5	ɡɾande	ɡ ɾ a n d e	47	435	
91	Danish	big	5	sdoˀʁ	s d oˀ ʁ	43	371	
92	Bulgarian	big	5	golʲam	g o lʲ a m	38	504	
93	Greek	big	5	meɣalos	m e ɣ a l o s	37	493	
94	Armenian	big	5	mɛʦ	m ɛ ʦ	37	320	
95	Romanian	big	5	mare	m a r e	42	157	
96	Russian	big	5	bɐlʲʃoj	b ɐ lʲ ʃ o j	44	97	
97	Polish	big	5	vʲɛlki	vʲ ɛ l k i	41	186	
98	Norwegian	big	5	stuːɾ	s t uː ɾ	-43	371	
99	French	big	5	ɡʁã	ɡ ʁ ã	47	29	
100	Czech	big	5	vɛlkiː	v ɛ l k iː	41	186	
101	Icelandic	big	5	stouːr	s t ouː r	43	371	
102	Italian	big	5	ɡrande	ɡ r a n d e	47	435	
103	Hindi	big	5	bəɽaː	b ə ɽ aː	39	602	
104	Portuguese	big	5	grɐ̃də	g r ɐ̃ d ə	47	435	
105	English	big	5	ɡreɪt	ɡ r eɪ t	46	435	
106	Polish	big	5	duʒɨ	d u ʒ ɨ	45	211	
107	Icelandic	big	5	mɪːcɪt͡l	m ɪː c ɪ t͡l	37	320	
108	Dutch	bird	6	voːɣəl	v oː ɣ ə l	51	394	
109	Swedish	bird	6	foːgel	f oː g e l	51	394	
110	English	bird	6	bɜːrd	b ɜː r d	53	139	
111	German	bird	6	foːɡəl	f oː ɡ ə l	51	394	
112	Spanish	bird	6	paxaro	p a x a r o	48	300	
113	Danish	bird	6	fuˀl	f uˀ l	51	394	
114	Bulgarian	bird	6	ptiʦə	p t i ʦ ə	51	499	
115	Greek	bird	6	puli	p u l i	-50	394	
116	Armenian	bird	6	tʰərʧʰun	tʰ ə r ʧʰ u n	48	592	
117	Romanian	bird	6	pasəre	p a s ə r e	48	300	
118	Russian	bird	6	ptʲiʦə	p tʲ i ʦ ə	51	499	
119	Polish	bird	6	ptak	p t a k	51	381	
120	Norwegian	bird	6	fʉːl	f ʉː l	51	394	
121	French	bird	6	wazo	w a z o	52	237	
122	Czech	bird	6	ptaːk	p t aː k	51	381	
123	Icelandic	bird	6	fʏkl	f ʏ k l	51	394	
124	Italian	bird	6	uʧːɛllo	u ʧː ɛ lː o	52	253	
125	Hindi	bird	6	ʧɪɽɪyaː	ʧ ɪ ɽ ɪyaː	-49	191	
126	Portuguese	bird	6	avə	a v ə	52	83	
127	Spanish	bird	6	ave	a v e	52	83	
128	Portuguese	bird	6	pasɐru	p a s ɐ r u	48	300	
129	Dutch	bite (V)	7	bɛɪtə	b ɛɪ t ə	54	523	
130	Swedish	bite (V)	7	biːta	b iː t a	54	523	
131	English	bite (V)	7	baɪt	b aɪ t	54	523	
132	German	bite (V)	7	baisən	b ai s ə n	54	523	
133	Spanish	bite (V)	7	moɾðeɾ	m o ɾ ð e ɾ	56	523	
134	Danish	bite (V)	7	biːðə	b iː ð ə	54	523	
135	Bulgarian	bite (V)	7	xəpa	x ə p a	58	324	
136	Greek	bite (V)	7	ðaŋɡono	ð a ŋ ɡ o n o	59	301	
137	Armenian	bite (V)	7	kəʦɛl	k ə ʦ ɛ l	57	452	
138	Romanian	bite (V)	7	muʃka	m u ʃ k a	56	322	
139	Russian	bite (V)	7	kusatʲ	k u s a tʲ	57	452	
140	Polish	bite (V)	7	ssaʨ	sː a ʨ	57	523	
141	Norwegian	bite (V)	7	biːtə	b iː t ə	54	523	
142	French	bite (V)	7	mɔʁdʁ	m ɔ ʁ d ʁ	56	523	
143	Czech	bite (V)	7	kowsat	k o w s a t	57	452	
144	Icelandic	bite (V)	7	piːta	p iː t a	54	523	
145	Italian	bite (V)	7	mɔrdere	m ɔ r d e r e	56	523	
146	Hindi	bite (V)	7	kaːʈnaː	k aː ʈ n aː	55	280	
147	Portuguese	bite (V)	7	murder	m u r d e r	56	523	
148	Dutch	black	8	zʋɑrt	z ʋ ɑ r t	60	227	
149	Swedish	black	8	svartː	s v a r tː	60	227	
150	English	black	8	blæk	b l æ k	61	109	
151	German	black	8	ʃvart͡s	ʃ v a r t͡s	60	227	
152	Spanish	black	8	neɣɾo	n e ɣ ɾ o	63	571	
153	Danish	black	8	sɒːd	s ɒː d	60	369	
154	Bulgarian	black	8	ʧɛrɛn	ʧ ɛ r ɛ n	66	555	
155	Greek	black	8	mavros	m a v r o s	64	571	
156	Armenian	black	8	sɛv	s ɛ v	62	369	
157	Romanian	black	8	neɡru	n e ɡ r u	63	571	
158	Russian	black	8	ʧornɨj	ʧ o r n ɨ j	66	555	
159	Polish	black	8	ʧarnɨ	ʧ a r n ɨ	66	555	
160	Norwegian	black	8	sɔʈ	s ɔ ʈ	60	369	
161	French	black	8	nwaʁ	n w a ʁ	63	571	
162	Czech	black	8	ʧɛrniː	ʧ ɛ r n iː	66	555	
163	Icelandic	black	8	svar̥tʏr	s v a r̥ t ʏ r	60	227	
164	Italian	black	8	nero	n e r o	63	571	
165	Hindi	black	8	kaːlaː	k aː l aː	65	168	
166	Portuguese	black	8	pretu	p r e t u	67	51	
167	Dutch	blood	9	bluːt	b l uː t	71	605	
168	Swedish	blood	9	bloːd	b l oː d	71	605	
169	English	blood	9	blʌd	b l ʌ d	71	605	
170	German	blood	9	bluːt	b l uː t	71	605	
171	Spanish	blood	9	saŋɡɾe	s a ŋ ɡ ɾ e	69	626	
172	Danish	blood	9	bloˀð	b l oˀ ð	71	605	
173	Bulgarian	blood	9	krɤf	k r ɤ f	68	616	
174	Greek	blood	9	ema	e m a	70	234	
175	Armenian	blood	9	ɑɾɪun	ɑ ɾ ɪu n	69	3	
176	Romanian	blood	9	sɨnʤe	s ɨ n ʤ e	69	57	
177	Russian	blood	9	krofʲ	k r o fʲ	68	616	
178	Polish	blood	9	krɛf	k r ɛ f	68	616	
179	Norwegian	blood	9	bluː	b l uː	71	605	
180	French	blood	9	sɑ̃	s ɑ̃	69	102	
181	Czech	blood	9	krɛf	k r ɛ f	68	616	
182	Icelandic	blood	9	plouːθ	p l ouː θ	71	605	
183	Italian	blood	9	saŋɡwe	s a ŋ ɡ w e	69	626	
184	Portuguese	blood	9	sɐ̃gə	s ɐ̃ g ə	69	626	
185	Dutch	bone	10	beːn	b eː n	76	639	
186	Swedish	bone	10	beːn	b eː n	76	639	
187	English	bone	10	bəʊn	b əʊ n	76	639	
188	German	bone	10	knɔxən	k n ɔ x ə n	77	14	
189	Spanish	bone	10	weso	w e s o	73	460	
190	Danish	bone	10	beˀn	b eˀ n	76	639	
191	Bulgarian	bone	10	kɔst	k ɔ s t	75	460	
192	Greek	bone	10	kokalo	k o k a l o	-72	208	
193	Armenian	bone	10	voskoɾ	v o s k o ɾ	73	275	
194	Romanian	bone	10	os	o s	73	460	
195	Russian	bone	10	kosʲtʲ	k o sʲ tʲ	75	460	
196	Polish	bone	10	kɔɕʨ	k ɔ ɕ ʨ	75	460	
197	Norwegian	bone	10	beːn	b eː n	76	639	
198	French	bone	10	ɔs	ɔ s	73	460	
199	Czech	bone	10	kost	k o s t	75	460	
200	Icelandic	bone	10	peiːn	p eiː n	76	639	
201	Italian	bone	10	ɔsso	ɔ sː o	73	460	
202	Hindi	bone	10	həɖɖiː	h ə ɖː iː	74	370	
203	Portuguese	bone	10	osu	o s u	73	460	
204	Dutch	breast	11	bɔrst	b ɔ r s t	79	552	
205	Swedish	breast	11	brøst	b r ø s t	79	552	
206	English	breast	11	brɛst	b r ɛ s t	79	552	
207	German	breast	11	brʊst	b r ʊ s t	79	552	
208	Spanish	breast	11	seno	s e n o	78	619	
209	Danish	breast	11	bʁœsd	b ʁ œ s d	79	552	
210	Bulgarian	breast	11	ɡrɤt	ɡ r ɤ t	83	552	
211	Greek	breast	11	stiθos	s t i θ o s	78	619	
212	Armenian	breast	11	kuɾʦkʰ	k u ɾ ʦ kʰ	83	471	
213	Romanian	breast	11	pjept	p j e p t	82	552	
214	Russian	breast	11	ɡrutʲ	ɡ r u tʲ	83	552	
215	Polish	breast	11	pʲɛrɕ	pʲ ɛ r ɕ	80	346	
216	Norwegian	breast	11	bɾyst	b ɾ y s t	-79	552	
217	French	breast	11	pwatʁin	p w a t ʁ i n	82	480	
218	Czech	breast	11	pr̩sa	p r̩ s a	80	552	
219	Icelandic	breast	11	b̥rjousd̥	b̥ r j ou s d̥	79	552	
220	Italian	breast	11	seno	s e n o	78	619	
221	Hindi	breast	11	ʧaːtiː	ʧ aː t iː	81	4	
222	Portuguese	breast	11	pɐjtu	p ɐ j t u	82	552	
223	Spanish	breast	11	peʧo	p e ʧ o	82	552	
224	Romanian	breast	11	sɨn	s ɨ n	78	619	
225	French	breast	11	sɛ̃	s ɛ̃	78	10	
226	Italian	breast	11	pɛtto	p ɛ tː o	82	552	
227	Portuguese	breast	11	sɐju	s ɐ j u	78	619	
228	Dutch	burn (V)	12	brɑndə	b r ɑ n d ə	89	541	
229	Swedish	burn (V)	12	brɛnːa	b r ɛ nː a	89	541	
230	English	burn (V)	12	bɜːrn	b ɜː r n	89	541	
231	German	burn (V)	12	brɛnən	b r ɛ n ə n	89	541	
232	Spanish	burn (V)	12	kemaɾ	k e m a ɾ	90	288	
233	Danish	burn (V)	12	bʁanə	b ʁ a n ə	89	541	
234	Bulgarian	burn (V)	12	ɡɔra	ɡ ɔ r a	84	541	
235	Greek	burn (V)	12	ceo	c eo	87	13	
236	Armenian	burn (V)	12	ɑɪɾvɛl	ɑɪ ɾ v ɛ l	85	409	
237	Romanian	burn (V)	12	arde	a r d e	88	172	
238	Russian	burn (V)	12	ʒetʲ	ʒ e tʲ	91	318	
239	Polish	burn (V)	12	paliʨ	p a l i ʨ	92	627	
240	Norwegian	burn (V)	12	bɾenə	b ɾ e n ə	89	541	
241	French	burn (V)	12	bʁyle	b ʁ y l e	93	541	
242	Czech	burn (V)	12	paːlit	p aː l i t	92	627	
243	Icelandic	burn (V)	12	b̥rɛtna	b̥ r ɛ t n a	89	541	
244	Italian	burn (V)	12	bruʧːare	b r u ʧː a r e	93	541	
245	Hindi	burn (V)	12	ʤəlnaː	ʤ ə l n aː	86	541	
246	Portuguese	burn (V)	12	kɐjmar	k ɐ j m a r	90	288	
247	Dutch	claw	13	naːɣəl	n aː ɣ ə l	94	570	
248	Swedish	claw	13	naːgel	n aː g e l	94	570	
249	English	claw	13	neɪl	n eɪ l	94	570	
250	German	claw	13	naːɡəl	n aː ɡ ə l	94	570	
251	Spanish	claw	13	uɲa	u ɲ a	94	629	
252	Danish	claw	13	nɑjˀl	n ɑ jˀ l	94	570	
253	Bulgarian	claw	13	nɔkət	n ɔ k ə t	94	570	
254	Greek	claw	13	niçi	n i ç i	94	169	
255	Armenian	claw	13	jɛʁung	j ɛ ʁ u n g	94	11	
256	Romanian	claw	13	ungje	u n g j e	94	629	
257	Russian	claw	13	noɡətʲ	n o ɡ ə tʲ	94	570	
258	Polish	claw	13	paznɔkʲɛʨ	p a z n ɔ kʲ ɛ ʨ	94	73	
259	Norwegian	claw	13	næjl	n æ j l	94	570	
260	French	claw	13	ɔ̃ɡl	ɔ̃ ɡ l	94	241	
261	Czech	claw	13	nɛɦɛt	n ɛ ɦ ɛ t	94	570	
262	Icelandic	claw	13	nakl	n a k l	94	570	
263	Italian	claw	13	unɡja	u n ɡ j a	94	629	
264	Hindi	claw	13	naːkʰ	n aː kʰ	94	570	
265	Portuguese	claw	13	uɲɐ	u ɲ ɐ	94	629	
266	Dutch	cloud	14	ʋɔlk	ʋ ɔ l k	102	233	
267	Swedish	cloud	14	ɧyː	ɧ yː	96	325	
268	English	cloud	14	klaʊd	k l aʊ d	101	115	
269	German	cloud	14	vɔlkə	v ɔ l k ə	102	233	
270	Spanish	cloud	14	nuβe	n u β e	100	444	
271	Danish	cloud	14	sgyˀ	s g yˀ	96	272	
272	Bulgarian	cloud	14	ɔblək	ɔ b l ə k	103	333	
273	Greek	cloud	14	sinefo	s i n e f o	98	249	
274	Armenian	cloud	14	ɑmp	ɑ m p	99	48	
275	Romanian	cloud	14	nor	n o r	100	60	
276	Russian	cloud	14	obləkə	o b l ə k ə	103	333	
277	Polish	cloud	14	ɔbwɔk	ɔ b w ɔ k	103	333	
278	Norwegian	cloud	14	ʃyː	ʃ yː	-96	325	
279	French	cloud	14	nɥaj	n ɥ a j	100	589	
280	Czech	cloud	14	oblak	o b l a k	103	333	
281	Icelandic	cloud	14	sciː	s c iː	96	272	
282	Italian	cloud	14	nuvola	n u v o l a	100	444	
283	Hindi	cloud	14	baːdəl	b aː d ə l	95	306	
284	Portuguese	cloud	14	nuvɐ̃j	n u v ɐ̃ j	100	444	
285	Swedish	cloud	14	moːln	m oː l n	97	462	
286	Dutch	cold	15	kɑut	k ɑu t	105	368	
287	Swedish	cold	15	kalː	k a lː	105	368	
288	English	cold	15	kəʊld	k əʊ l d	105	368	
289	German	cold	15	kalt	k a l t	105	368	
290	Spanish	cold	15	fri.o	f r i o	107	491	
291	Danish	cold	15	kʌlˀ	k ʌ lˀ	105	368	
292	Bulgarian	cold	15	studɛn	s t u d ɛ n	111	290	
293	Greek	cold	15	p͡sixros	p͡s i x r o s	109	202	
294	Romanian	cold	15	reʧe	r e ʧ e	108	33	
295	Russian	cold	15	xɐlodnɨj	x ɐ l o d n ɨ j	106	154	
296	Polish	cold	15	xwɔdnɨ	x w ɔ d n ɨ	106	154	
297	Norwegian	cold	15	kɑl	k ɑ l	-105	368	
298	French	cold	15	fʁwa	f ʁ w a	107	0	
299	Czech	cold	15	xladniː	x l a d n iː	106	154	
300	Icelandic	cold	15	kʰaltʏr	kʰ a l t ʏ r	105	368	
301	Italian	cold	15	freddo	f r e dː o	107	491	
302	Hindi	cold	15	ʈʰəɳɖaː	ʈʰ ə ɳ ɖ aː	104	41	
303	Portuguese	cold	15	friw	f r i w	107	491	
304	Romanian	cold	15	frig	f r i g	107	491	
305	Polish	cold	15	ʑimnɨ	ʑ i m n ɨ	110	393	
306	Czech	cold	15	stʊdɛniː	s t ʊ d ɛ n iː	111	290	
307	Dutch	come (V)	16	aːŋkoːmə	aː ŋ k oː m ə	115	646	
308	Swedish	come (V)	16	komːa	k o mː a	115	646	
309	English	come (V)	16	kʌm	k ʌ m	115	646	
310	German	come (V)	16	kɔmən	k ɔ m ə n	115	646	
311	Spanish	come (V)	16	beniɾ	b e n i ɾ	115	530	
312	Danish	come (V)	16	kʌmə	k ʌ m ə	115	646	
313	Bulgarian	come (V)	16	idvam	i d v a m	116	71	
314	Greek	come (V)	16	erxome	e r x o m e	117	646	
315	Armenian	come (V)	16	gɑl	g ɑ l	113	118	
316	Romanian	come (V)	16	veni	v e n i	115	530	
317	Russian	come (V)	16	prʲɪjtʲi	p rʲ ɪ j tʲ i	116	374	
318	Polish	come (V)	16	pʃɨjɕʨ	p ʃ ɨ j ɕ ʨ	116	374	
319	Norwegian	come (V)	16	kɔmə	k ɔ m ə	115	646	
320	French	come (V)	16	vəniʁ	v ə n i ʁ	115	530	
321	Czech	come (V)	16	prɪjiːt	p r ɪ j iː t	116	375	
322	Icelandic	come (V)	16	kʰɔːma	kʰ ɔː m a	115	646	
323	Italian	come (V)	16	venire	v e n i r e	115	530	
324	Hindi	come (V)	16	aːnaː	aː n aː	112	388	
325	Portuguese	come (V)	16	vir	v i r	115	530	
326	Russian	come (V)	16	prʲɪxɐdʲitʲ	p rʲ ɪ x ɐ dʲ i tʲ	114	383	
327	Polish	come (V)	16	pʃɨxɔʥiʨ	p ʃ ɨ x ɔ ʥ i ʨ	114	383	
328	Dutch	die (V)	17	stɛrvə	s t ɛ r v ə	118	458	
329	Swedish	die (V)	17	dø	d ø	119	447	
330	English	die (V)	17	daɪ	d aɪ	-119	447	
331	German	die (V)	17	ʃtɛrbən	ʃ t ɛ r b ə n	118	458	
332	Spanish	die (V)	17	moɾiɾ	m o ɾ i ɾ	121	520	
333	Danish	die (V)	17	døˀ	d øˀ	119	447	
334	Bulgarian	die (V)	17	umrɤ	u m r ɤ	121	520	
335	Greek	die (V)	17	peθeno	p e θ e n o	120	271	
336	Armenian	die (V)	17	mɛrnɛl	m ɛ r n ɛ l	121	520	
337	Romanian	die (V)	17	muri	m u r i	121	520	
338	Russian	die (V)	17	umʲɪrʲetʲ	u mʲ ɪ rʲ e tʲ	121	520	
339	Polish	die (V)	17	umʲɛraʨ	u mʲ ɛ r a ʨ	121	520	
340	Norwegian	die (V)	17	døː	d øː	119	447	
341	French	die (V)	17	muʁiʁ	m u ʁ i ʁ	121	520	
342	Czech	die (V)	17	ʊmiːrat	ʊ m iː r a t	121	520	
343	Icelandic	die (V)	17	teiːja	t eiː j a	119	447	
344	Italian	die (V)	17	morire	m o r i r e	121	520	
345	Hindi	die (V)	17	mərnaː	m ə r n aː	121	520	
346	Portuguese	die (V)	17	muʀer	m u ʀ e r	121	520	
347	Dutch	dog	18	hɔnt	h ɔ n t	123	430	
348	Swedish	dog	18	hunːd	h u nː d	123	430	
349	English	dog	18	dɔɡ	d ɔ ɡ	129	486	
350	German	dog	18	hʊnt	h ʊ n t	123	430	
351	Spanish	dog	18	pero	p e r o	-122	511	
352	Danish	dog	18	hunˀ	h u nˀ	123	430	
353	Bulgarian	dog	18	kuʧɛ	k u ʧ ɛ	125	430	
