ID	Language	Gloss	GlossID	CogID	IPA	Tokens	NewCogID	
1	Maloh	hand	1	155	taŋan	t a ŋ a n	879	
2	Merina (Malagasy)	hand	1	155	tanana	t a n a n a	879	
3	Thao	hand	1	446	rima	r i m a	879	
4	Palauan	hand	1	446	cʰim	cʰ i m	879	
5	Tunjung	hand	1	155	aŋaʔ	a ŋ a ʔ	879	
6	Bare'e	hand	1	1484	pale	p a l e	879	
7	Iban	hand	1	155	taŋan	t a ŋ a n	879	
8	Iban	hand	1	1556	jari	j a r i	879	
9	Berawan (Long Terawan)	hand	1	481	tisu	t i s u	879	
10	Berawan (Long Terawan)	hand	1	481	isu	i s u	327	
11	Hanunoo	hand	1	1796	kamaŋ	k a m a ŋ	879	
12	Wuna	hand	1	446	lima	l i m a	879	
13	Tetum	hand	1	446	liman	l i m a n	879	
14	Mailu	hand	1	446	ima	i m a	879	
15	Tsou	hand	1	350	mucu	m u c u	464	
16	Nias	hand	1	155	taŋa	t a ŋ a	879	
17	Central Amis	hand	1	19	kamaj	k a m a j	879	
18	Chamorro	hand	1	2515	kanːai	k a nː a i	879	
19	Banoni	hand	1	446	numa	n u m a	879	
20	Singhi	hand	1	155	toŋan	t o ŋ a n	879	
21	Maloh	left	2	1000	kajoko	k a j o k o	710	
22	Merina (Malagasy)	left	2	-483	havia	h a v i a	710	
23	Palauan	left	2	1253	katur	k a t u r	710	
24	Tunjung	left	2	645	ulaj	u l a j	710	
25	Bare'e	left	2	483	kaiː	k a iː	591	
26	Iban	left	2	560	kibaʔ	k i b a ʔ	710	
27	Berawan (Long Terawan)	left	2	645	pəmaiŋ	p ə m a i ŋ	710	
28	Moken	left	2	1702	ʔeloj	ʔ e l o j	710	
29	Hanunoo	left	2	159	wala	w a l a	710	
30	Wuna	left	2	98	kema	k e m a	710	
31	Tetum	left	2	1881	karuk	k a r u k	710	
32	Mailu	left	2	1934	ebe	e b e	710	
33	Tsou	left	2	483	vrina	v r i n a	607	
34	Nias	left	2	2227	kabera	k a b e r a	710	
35	Central Amis	left	2	483	kawili	k a w i l i	710	
36	Chamorro	left	2	2516	akague	a k a g u e	710	
37	Banoni	left	2	2601	tororona	t o r o r o n a	222	
38	Singhi	left	2	2743	bait	b a i t	408	
39	Banggi	left	2	-159	kuikiwaŋ	k u i k i w a ŋ	443	
40	Maloh	right	3	-519	kato	k a t o	767	
41	Merina (Malagasy)	right	3	255	havanana	h a v a n a n a	767	
42	Palauan	right	3	1254	kadikm	k a d i k m	767	
43	Tunjung	right	3	519	tauʔ	t a u ʔ	767	
44	Bare'e	right	3	255	kana	k a n a	767	
45	Iban	right	3	255	kanan	k a n a n	767	
46	Berawan (Long Terawan)	right	3	519	pəŋkatuʔoh	p ə ŋ k a t u ʔ o h	377	
47	Moken	right	3	255	nanaːn	n a n aː n	767	
48	Hanunoo	right	3	-184	sikun	s i k u n	767	
49	Wuna	right	3	255	swana	s w a n a	767	
50	Tetum	right	3	255	kwana	k w a n a	767	
51	Mailu	right	3	1935	iata	i a t a	346	
52	Tsou	right	3	255	vhona	v h o n a	767	
53	Nias	right	3	2228	kawõlõ	k a w õ l õ	297	
54	Central Amis	right	3	255	kawanan	k a w a n a n	767	
55	Banoni	right	3	519	matoː	m a t oː	767	
56	Singhi	right	3	519	toux	t o u x	767	
57	Banggi	right	3	-184	kikuan	k i k u a n	767	
58	Merina (Malagasy)	leg/foot	4	-97	ranjo	r a n j o	975	
59	Merina (Malagasy)	leg/foot	4	1053	toŋotra	t o ŋ o t r a	981	
60	Thao	leg/foot	4	1161	kuskus	k u s k u s	975	
61	Palauan	leg/foot	4	-290	oacʰ	o a cʰ	975	
62	Tunjung	leg/foot	4	1401	uneŋ	u n e ŋ	975	
63	Bare'e	leg/foot	4	28	witi	w i t i	975	
64	Iban	leg/foot	4	290	kaki	k a k i	975	
65	Iban	leg/foot	4	1557	pah	p a h	975	
66	Berawan (Long Terawan)	leg/foot	4	366	gimaʔ	g i m a ʔ	975	
67	Moken	leg/foot	4	199	pakaʔ	p a k a ʔ	975	
68	Moken	leg/foot	4	290	kakaj	k a k a j	975	
69	Hanunoo	leg/foot	4	1797	raparapa	r a p a r a p a	975	
70	Wuna	leg/foot	4	290	gʰagʰe	gʰ a gʰ e	975	
71	Tetum	leg/foot	4	290	ain	a i n	975	
72	Mailu	leg/foot	4	1936	au	a u	975	
73	Tsou	leg/foot	4	2099	ruru	r u r u	185	
74	Nias	leg/foot	4	290	ahe	a h e	975	
75	Central Amis	leg/foot	4	290	waqaj	w a q a j	975	
76	Chamorro	leg/foot	4	2517	adːeŋ	a dː e ŋ	975	
77	Banoni	leg/foot	4	2602	rapinːa	r a p i nː a	390	
78	Singhi	leg/foot	4	2744	peun	p e u n	975	
79	Banggi	leg/foot	4	290	uei	u e i	975	
80	Maloh	to walk	5	563	lambaʔ	l a m b a ʔ	847	
81	Merina (Malagasy)	to walk	5	1054	mandéha	m a n d é h a	672	
82	Palauan	to walk	5	212	merael	m e r a e l	847	
83	Tunjung	to walk	5	212	calan	c a l a n	847	
84	Bare'e	to walk	5	99	linja	l i n j a	847	
85	Iban	to walk	5	212	jalai	j a l a i	847	
86	Berawan (Long Terawan)	to walk	5	57	lakaw	l a k a w	847	
87	Moken	to walk	5	57	lakaw	l a k a w	847	
88	Hanunoo	to walk	5	57	lumakaw	l u m a k a w	847	
89	Wuna	to walk	5	362	nokala	n o k a l a	847	
90	Tetum	to walk	5	57	laʔo	l a ʔ o	847	
91	Mailu	to walk	5	1937	baebae	b a e b a e	847	
92	Tsou	to walk	5	2100	coeconʉ	c o e c o n ʉ	892	
93	Nias	to walk	5	416	fanõ	f a n õ	847	
94	Central Amis	to walk	5	690	lumakat	l u m a k a t	847	
95	Central Amis	to walk	5	690	rumakat	r u m a k a t	847	
96	Chamorro	to walk	5	57	lahu	l a h u	847	
97	Singhi	to walk	5	416	ponu	p o n u	847	
98	Banggi	to walk	5	416	empaːno	e m p aː n o	847	
99	Maloh	road/path	6	95	dalan	d a l a n	676	
100	Merina (Malagasy)	road/path	6	95	lalana	l a l a n a	676	
101	Thao	road/path	6	95	saran	s a r a n	676	
102	Palauan	road/path	6	95	rael	r a e l	676	
103	Tunjung	road/path	6	95	loroŋ	l o r o ŋ	984	
104	Bare'e	road/path	6	95	jaja	j a j a	676	
105	Iban	road/path	6	95	jalai	j a l a i	676	
106	Berawan (Long Terawan)	road/path	6	95	ilan	i l a n	676	
107	Hanunoo	road/path	6	95	dalan	d a l a n	676	
108	Wuna	road/path	6	95	sala	s a l a	676	
109	Tetum	road/path	6	95	dalan	d a l a n	676	
110	Mailu	road/path	6	1938	laea	l a e a	676	
111	Tsou	road/path	6	95	ceonʉ	c e o n ʉ	676	
112	Nias	road/path	6	95	lala	l a l a	676	
113	Central Amis	road/path	6	95	lalan	l a l a n	676	
114	Chamorro	road/path	6	95	cʰalan	cʰ a l a n	676	
115	Banoni	road/path	6	95	sanana	s a n a n a	676	
116	Singhi	road/path	6	95	aran	a r a n	676	
117	Maloh	to come	7	1001	mondok	m o n d o k	888	
118	Merina (Malagasy)	to come	7	154	avj	a v j	888	
119	Merina (Malagasy)	to come	7	1055	toŋa	t o ŋ a	564	
120	Thao	to come	7	1162	munaj	m u n a j	888	
121	Palauan	to come	7	719	méi	m é i	888	
122	Tunjung	to come	7	1402	moːt	m oː t	888	
123	Bare'e	to come	7	719	maʔi	m a ʔ i	888	
124	Iban	to come	7	-561	datai	d a t a i	888	
125	Berawan (Long Terawan)	to come	7	1631	liʔ	l i ʔ	888	
126	Moken	to come	7	1703	ŋadin	ŋ a d i n	37	
127	Hanunoo	to come	7	1798	balik	b a l i k	888	
128	Wuna	to come	7	719	mai	m a i	888	
129	Tetum	to come	7	719	mai	m a i	888	
130	Mailu	to come	7	-719	ai	a i	888	
131	Tsou	to come	7	3	oh	o h	888	
132	Tsou	to come	7	3	uso	u s o	888	
133	Nias	to come	7	719	mõi	m õ i	888	
134	Central Amis	to come	7	2334	tajni	t a j n i	888	
135	Singhi	to come	7	2745	nug	n u g	888	
136	Banggi	to come	7	2845	miaːtaŋ	m i aː t a ŋ	888	
137	Maloh	to turn	8	1002	lempaŋ	l e m p a ŋ	913	
138	Merina (Malagasy)	to turn	8	-367	vilj	v i l j	913	
139	Thao	to turn	8	1163	taushuqish	t a u s h u q i s h	913	
140	Palauan	to turn	8	1255	meŋesoim	m e ŋ e s o i m	9	
141	Tunjung	to turn	8	1403	nencaŋ	n e n c a ŋ	733	
142	Bare'e	to turn	8	591	gili	g i l i	913	
143	Iban	to turn	8	431	bilok	b i l o k	913	
144	Berawan (Long Terawan)	to turn	8	1632	ŋəlibiʔ	ŋ ə l i b i ʔ	127	
145	Moken	to turn	8	1704	nʲiliək	nʲ i l i ə k	913	
146	Hanunoo	to turn	8	1799	simaŋ	s i m a ŋ	913	
147	Wuna	to turn	8	1860	nobelo	n o b e l o	913	
148	Tetum	to turn	8	-367	filas	f i l a s	913	
149	Tetum	to turn	8	-367	fila	f i l a	913	
150	Tetum	to turn	8	-367	faur	f a u r	913	
151	Tsou	to turn	8	2101	miunu	m i u n u	651	
152	Central Amis	to turn	8	2335	maliwuŋ	m a l i w u ŋ	913	
153	Banoni	to turn	8	2603	beruː	b e r uː	43	
154	Banoni	to turn	8	2604	vegom	v e g o m	941	
155	Singhi	to turn	8	2746	kus	k u s	913	
156	Maloh	to swim	9	-311	arananaŋ	a r a n a n a ŋ	898	
157	Merina (Malagasy)	to swim	9	543	lomano	l o m a n o	898	
158	Merina (Malagasy)	to swim	9	1056	milomano	m i l o m a n o	898	
159	Thao	to swim	9	1164	mrauz	m r a u z	898	
160	Palauan	to swim	9	1256	meŋedub	m e ŋ e d u b	898	
161	Tunjung	to swim	9	543	karaŋoj	k a r a ŋ o j	898	
162	Bare'e	to swim	9	543	naŋu	n a ŋ u	898	
163	Iban	to swim	9	1558	njemerai	n j e m e r a i	898	
164	Berawan (Long Terawan)	to swim	9	543	pəloŋoj	p ə l o ŋ o j	898	
165	Moken	to swim	9	543	naŋoj	n a ŋ o j	898	
166	Hanunoo	to swim	9	543	lumaŋuj	l u m a ŋ u j	898	
167	Wuna	to swim	9	543	leni	l e n i	898	
168	Tetum	to swim	9	543	nani	n a n i	898	
169	Mailu	to swim	9	540	loroloro	l o r o l o r o	531	
170	Mailu	to swim	9	540	rolorolo	r o l o r o l o	728	
171	Tsou	to swim	9	543	euhuŋzu	e u h u ŋ z u	679	
172	Nias	to swim	9	543	molaŋi	m o l a ŋ i	898	
173	Central Amis	to swim	9	543	laŋuj	l a ŋ u j	898	
