ID	Taxon	Gloss	GlossID	IPA	Tokens	CogID	NewCogID	
1	Spanish	all	1	entero	e n t e r o	2	82	
2	French	all	1	tu	t u	1	82	
3	Portuguese	all	1	todu	t o d u	1	82	
4	Romanian	all	1	tot	t o t	1	82	
5	Italian	all	1	intɛro	i n t ɛ r o	2	82	
6	Spanish	all	1	toðo	t o ð o	1	82	
7	French	all	1	ɑ̃tje	ɑ̃ t j e	2	82	
8	Romanian	all	1	ɨntreg	ɨ n t r e g	2	82	
9	Italian	all	1	tutto	t u tː o	1	82	
10	Spanish	ashes	2	θeniθa	θ e n i θ a	3	136	
11	French	ashes	2	sɑ̃dʁ	s ɑ̃ d ʁ	3	25	
12	Portuguese	ashes	2	sĩzɐ	s ĩ z ɐ	3	136	
13	Romanian	ashes	2	ʧenuʃə	ʧ e n u ʃ ə	3	136	
14	Italian	ashes	2	ʧenere	ʧ e n e r e	3	136	
15	Spanish	bark	3	koɾteθa	k o ɾ t e θ a	5	42	
16	French	bark	3	ekɔʁs	e k ɔ ʁ s	6	42	
17	Portuguese	bark	3	kaʃkɐ	k a ʃ k ɐ	4	37	
18	Romanian	bark	3	skwarʦə	s k w a r ʦ ə	6	42	
19	Italian	bark	3	korteʧʧa	k o r t e ʧː a	5	42	
20	Spanish	belly	4	bjentre	b j e n t r e	8	134	
21	French	belly	4	vɑ̃tʁ	v ɑ̃ t ʁ	8	134	
22	Portuguese	belly	4	vẽtrə	v ẽ t r ə	8	134	
23	Romanian	belly	4	pənteʦe	p ə n t e ʦ e	7	134	
24	Italian	belly	4	panʧa	p a n ʧ a	7	134	
25	Portuguese	belly	4	bɐʀigɐ	b ɐ ʀ i g ɐ	9	44	
26	Italian	belly	4	vɛntre	v ɛ n t r e	8	134	
27	Spanish	big	5	ɡɾande	ɡ ɾ a n d e	11	52	
28	French	big	5	ɡʁã	ɡ ʁ ã	11	52	
29	Portuguese	big	5	grɐ̃də	g r ɐ̃ d ə	11	52	
30	Romanian	big	5	mare	m a r e	10	52	
31	Italian	big	5	ɡrande	ɡ r a n d e	11	52	
32	Spanish	bird	6	paxaro	p a x a r o	12	171	
33	French	bird	6	wazo	w a z o	13	71	
34	Portuguese	bird	6	avə	a v ə	13	16	
35	Romanian	bird	6	pasəre	p a s ə r e	12	171	
36	Italian	bird	6	uʧːɛllo	u ʧː ɛ lː o	13	50	
37	Spanish	bird	6	ave	a v e	13	16	
38	Portuguese	bird	6	pasɐru	p a s ɐ r u	12	171	
39	Spanish	bite (V)	7	moɾðeɾ	m o ɾ ð e ɾ	14	133	
40	French	bite (V)	7	mɔʁdʁ	m ɔ ʁ d ʁ	14	133	
41	Portuguese	bite (V)	7	murder	m u r d e r	14	133	
42	Romanian	bite (V)	7	muʃka	m u ʃ k a	14	133	
43	Italian	bite (V)	7	mɔrdere	m ɔ r d e r e	14	133	
44	Spanish	black	8	neɣɾo	n e ɣ ɾ o	15	63	
45	French	black	8	nwaʁ	n w a ʁ	15	63	
46	Portuguese	black	8	pretu	p r e t u	16	97	
47	Romanian	black	8	neɡru	n e ɡ r u	15	63	
48	Italian	black	8	nero	n e r o	15	63	
49	Spanish	blood	9	saŋɡɾe	s a ŋ ɡ ɾ e	17	35	
50	French	blood	9	sɑ̃	s ɑ̃	17	35	
51	Portuguese	blood	9	sɐ̃gə	s ɐ̃ g ə	17	35	
52	Romanian	blood	9	sɨnʤe	s ɨ n ʤ e	17	27	
53	Italian	blood	9	saŋɡwe	s a ŋ ɡ w e	17	35	
54	Spanish	bone	10	weso	w e s o	18	172	
55	French	bone	10	ɔs	ɔ s	18	172	
56	Portuguese	bone	10	osu	o s u	18	172	
57	Romanian	bone	10	os	o s	18	172	
58	Italian	bone	10	ɔsso	ɔ sː o	18	172	
59	Spanish	breast	11	seno	s e n o	19	168	
60	French	breast	11	pwatʁin	p w a t ʁ i n	20	168	
61	Portuguese	breast	11	pɐjtu	p ɐ j t u	20	168	
62	Romanian	breast	11	pjept	p j e p t	20	168	
63	Italian	breast	11	seno	s e n o	19	168	
64	Spanish	breast	11	peʧo	p e ʧ o	20	168	
65	French	breast	11	sɛ̃	s ɛ̃	19	168	
66	Portuguese	breast	11	sɐju	s ɐ j u	19	168	
67	Romanian	breast	11	sɨn	s ɨ n	19	168	
68	Italian	breast	11	pɛtto	p ɛ tː o	20	168	
