ID	Taxon	Gloss	GlossID	IPA	Tokens	CogID	NewCogID	
1	Spanish	all	1	entero	e n t e r o	2	321	
2	French	all	1	tu	t u	1	140	
3	Portuguese	all	1	todu	t o d u	1	7	
4	Romanian	all	1	tot	t o t	1	168	
5	Italian	all	1	intɛro	i n t ɛ r o	2	321	
6	Spanish	all	1	toðo	t o ð o	1	183	
7	French	all	1	ɑ̃tje	ɑ̃ t j e	2	255	
8	Romanian	all	1	ɨntreg	ɨ n t r e g	2	101	
9	Italian	all	1	tutto	t u tː o	1	123	
10	Spanish	ashes	2	θeniθa	θ e n i θ a	3	138	
11	French	ashes	2	sɑ̃dʁ	s ɑ̃ d ʁ	3	155	
12	Portuguese	ashes	2	sĩzɐ	s ĩ z ɐ	3	400	
13	Romanian	ashes	2	ʧenuʃə	ʧ e n u ʃ ə	3	169	
14	Italian	ashes	2	ʧenere	ʧ e n e r e	3	138	
15	Spanish	bark	3	koɾteθa	k o ɾ t e θ a	5	239	
16	French	bark	3	ekɔʁs	e k ɔ ʁ s	6	242	
17	Portuguese	bark	3	kaʃkɐ	k a ʃ k ɐ	4	211	
18	Romanian	bark	3	skwarʦə	s k w a r ʦ ə	6	247	
19	Italian	bark	3	korteʧʧa	k o r t e ʧː a	5	239	
20	Spanish	belly	4	bjentre	b j e n t r e	8	377	
21	French	belly	4	vɑ̃tʁ	v ɑ̃ t ʁ	8	16	
22	Portuguese	belly	4	vẽtrə	v ẽ t r ə	8	319	
23	Romanian	belly	4	pənteʦe	p ə n t e ʦ e	7	398	
24	Italian	belly	4	panʧa	p a n ʧ a	7	377	
25	Portuguese	belly	4	bɐʀigɐ	b ɐ ʀ i g ɐ	9	253	
26	Italian	belly	4	vɛntre	v ɛ n t r e	8	377	
27	Spanish	big	5	ɡɾande	ɡ ɾ a n d e	11	234	
28	French	big	5	ɡʁã	ɡ ʁ ã	11	267	
29	Portuguese	big	5	grɐ̃də	g r ɐ̃ d ə	11	230	
30	Romanian	big	5	mare	m a r e	10	187	
31	Italian	big	5	ɡrande	ɡ r a n d e	11	234	
32	Spanish	bird	6	paxaro	p a x a r o	12	78	
33	French	bird	6	wazo	w a z o	13	304	
34	Portuguese	bird	6	avə	a v ə	13	48	
35	Romanian	bird	6	pasəre	p a s ə r e	12	439	
36	Italian	bird	6	uʧːɛllo	u ʧː ɛ lː o	13	263	
37	Spanish	bird	6	ave	a v e	13	100	
38	Portuguese	bird	6	pasɐru	p a s ɐ r u	12	439	
39	Spanish	bite (V)	7	moɾðeɾ	m o ɾ ð e ɾ	14	397	
40	French	bite (V)	7	mɔʁdʁ	m ɔ ʁ d ʁ	14	300	
41	Portuguese	bite (V)	7	murder	m u r d e r	14	397	
42	Romanian	bite (V)	7	muʃka	m u ʃ k a	14	43	
43	Italian	bite (V)	7	mɔrdere	m ɔ r d e r e	14	397	
44	Spanish	black	8	neɣɾo	n e ɣ ɾ o	15	238	
45	French	black	8	nwaʁ	n w a ʁ	15	287	
46	Portuguese	black	8	pretu	p r e t u	16	347	
47	Romanian	black	8	neɡru	n e ɡ r u	15	238	
48	Italian	black	8	nero	n e r o	15	238	
49	Spanish	blood	9	saŋɡɾe	s a ŋ ɡ ɾ e	17	32	
50	French	blood	9	sɑ̃	s ɑ̃	17	47	
51	Portuguese	blood	9	sɐ̃gə	s ɐ̃ g ə	17	200	
52	Romanian	blood	9	sɨnʤe	s ɨ n ʤ e	17	161	
53	Italian	blood	9	saŋɡwe	s a ŋ ɡ w e	17	32	
54	Spanish	bone	10	weso	w e s o	18	71	
55	French	bone	10	ɔs	ɔ s	18	344	
56	Portuguese	bone	10	osu	o s u	18	440	
57	Romanian	bone	10	os	o s	18	344	
58	Italian	bone	10	ɔsso	ɔ sː o	18	64	
59	Spanish	breast	11	seno	s e n o	19	381	
60	French	breast	11	pwatʁin	p w a t ʁ i n	20	436	
61	Portuguese	breast	11	pɐjtu	p ɐ j t u	20	231	
62	Romanian	breast	11	pjept	p j e p t	20	67	
63	Italian	breast	11	seno	s e n o	19	381	
64	Spanish	breast	11	peʧo	p e ʧ o	20	395	
65	French	breast	11	sɛ̃	s ɛ̃	19	2	
66	Portuguese	breast	11	sɐju	s ɐ j u	19	386	
67	Romanian	breast	11	sɨn	s ɨ n	19	433	
68	Italian	breast	11	pɛtto	p ɛ tː o	20	395	
69	Spanish	burn (V)	12	kemaɾ	k e m a ɾ	21	387	
70	French	burn (V)	12	bʁyle	b ʁ y l e	22	20	
71	Portuguese	burn (V)	12	kɐjmar	k ɐ j m a r	21	387	
72	Romanian	burn (V)	12	arde	a r d e	23	327	
73	Italian	burn (V)	12	bruʧːare	b r u ʧː a r e	22	430	
74	Spanish	claw	13	uɲa	u ɲ a	24	232	
75	French	claw	13	ɔ̃ɡl	ɔ̃ ɡ l	24	399	
76	Portuguese	claw	13	uɲɐ	u ɲ ɐ	24	49	
77	Romanian	claw	13	ungje	u n g j e	24	390	
78	Italian	claw	13	unɡja	u n ɡ j a	24	390	
79	Spanish	cloud	14	nuβe	n u β e	25	365	
80	French	cloud	14	nɥaj	n ɥ a j	25	202	
81	Portuguese	cloud	14	nuvɐ̃j	n u v ɐ̃ j	25	129	
82	Romanian	cloud	14	nor	n o r	25	394	
83	Italian	cloud	14	nuvola	n u v o l a	25	99	
84	Spanish	cold	15	fri.o	f r i o	27	258	
85	French	cold	15	fʁwa	f ʁ w a	27	151	
86	Portuguese	cold	15	friw	f r i w	27	416	
87	Romanian	cold	15	reʧe	r e ʧ e	26	44	
88	Italian	cold	15	freddo	f r e dː o	27	258	
89	Romanian	cold	15	frig	f r i g	27	416	
90	Spanish	come (V)	16	beniɾ	b e n i ɾ	28	250	
91	French	come (V)	16	vəniʁ	v ə n i ʁ	28	69	
92	Portuguese	come (V)	16	vir	v i r	28	265	
93	Romanian	come (V)	16	veni	v e n i	28	250	
94	Italian	come (V)	16	venire	v e n i r e	28	250	
95	Spanish	die (V)	17	moɾiɾ	m o ɾ i ɾ	29	257	
96	French	die (V)	17	muʁiʁ	m u ʁ i ʁ	29	5	
97	Portuguese	die (V)	17	muʀer	m u ʀ e r	29	193	
98	Romanian	die (V)	17	muri	m u r i	29	58	
99	Italian	die (V)	17	morire	m o r i r e	29	257	
100	Spanish	dog	18	pero	p e r o	-30	368	
101	French	dog	18	ʃjɛ̃	ʃ j ɛ̃	31	214	
102	Portuguese	dog	18	kɐ̃uː	k ɐ̃uː	31	25	
103	Romanian	dog	18	kɨjne	k ɨ j n e	31	385	
104	Italian	dog	18	kane	k a n e	31	166	
105	Spanish	drink (V)	19	beβeɾ	b e β e ɾ	32	348	
106	French	drink (V)	19	bwɑʁ	b w ɑ ʁ	32	29	
107	Portuguese	drink (V)	19	bəber	b ə b e r	32	348	
108	Romanian	drink (V)	19	be.a	b e a	32	144	
109	Italian	drink (V)	19	bere	b e r e	32	119	
110	Spanish	dry	20	seko	s e k o	33	427	
111	French	dry	20	sɛk	s ɛ k	33	427	
112	Portuguese	dry	20	seku	s e k u	33	427	
113	Romanian	dry	20	sek	s e k	33	427	
114	Italian	dry	20	sekko	s e kː o	33	427	
115	Portuguese	dry	20	ẽʃutu	ẽ ʃ u t u	34	428	
116	Romanian	dry	20	uskat	u s k a t	34	370	
117	Italian	dry	20	aʃʃutto	a ʃː u tː o	34	288	
118	Spanish	ear 1	21	oɾexa	o ɾ e x a	35	261	
119	French	ear 1	21	ɔʁɛj	ɔ ʁ ɛ j	35	150	
120	Portuguese	ear 1	21	oreʎɐ	o r e ʎ ɐ	35	105	
121	Romanian	ear 1	21	ureke	u r e k e	35	261	
122	Italian	ear 1	21	ɔrekkjo	ɔ r e kː j o	35	65	
123	Spanish	earth	22	tjera	t j e r a	37	372	
124	French	earth	22	tɛʁ	t ɛ ʁ	37	141	
125	Portuguese	earth	22	tɛʀɐ	t ɛ ʀ ɐ	37	392	
126	Romanian	earth	22	pəmɨnt	p ə m ɨ n t	36	145	
127	Italian	earth	22	tɛrra	t ɛ rː a	37	372	
128	Spanish	eat (V)	23	komeɾ	k o m e ɾ	39	393	
129	French	eat (V)	23	mɑ̃ʒe	m ɑ̃ ʒ e	38	336	
130	Portuguese	eat (V)	23	kumer	k u m e r	39	393	
131	Romanian	eat (V)	23	mɨnka	m ɨ n k a	38	14	
132	Italian	eat (V)	23	manʤare	m a n ʤ a r e	38	40	
133	Spanish	egg	24	weβo	w e β o	40	330	
134	French	egg	24	œf	œ f	40	190	
135	Portuguese	egg	24	ovu	o v u	40	357	
136	Romanian	egg	24	ow	o w	40	289	
137	Italian	egg	24	wɔvo	w ɔ v o	40	330	
138	Spanish	eye	25	oxo	o x o	41	354	
139	French	eye	25	œj	œ j	41	170	
140	Portuguese	eye	25	oʎu	o ʎ u	41	38	
141	Romanian	eye	25	oki	o k i	41	362	
142	Italian	eye	25	ɔkkjo	ɔ kː j o	41	292	
143	Spanish	fat	26	ɡɾasa	ɡ ɾ a s a	43	245	
144	French	fat	26	ɡʁɛs	ɡ ʁ ɛ s	43	136	
145	Portuguese	fat	26	gurdurɐ	g u r d u r ɐ	42	286	
146	Romanian	fat	26	grəsime	g r ə s i m e	43	233	
147	Italian	fat	26	ɡrasso	ɡ r a sː o	43	245	
148	Spanish	fat	26	ɡoɾðo	ɡ o ɾ ð o	42	266	
149	Spanish	feather	27	pluma	p l u m a	45	176	
150	French	feather	27	plym	p l y m	45	176	
151	Portuguese	feather	27	penɐ	p e n ɐ	44	340	
152	Romanian	feather	27	panə	p a n ə	44	340	
153	Italian	feather	27	pjuma	p j u m a	45	176	
154	Italian	feather	27	pɛnna	p ɛ nː a	44	340	
155	Spanish	fire	28	fweɣo	f w e ɣ o	46	220	
156	French	fire	28	fø	f ø	46	142	
157	Portuguese	fire	28	fogu	f o g u	46	244	
158	Romanian	fire	28	fok	f o k	46	271	
159	Italian	fire	28	fwɔko	f w ɔ k o	46	220	
160	Spanish	fish	29	peskaðo	p e s k a ð o	47	33	
161	French	fish	29	pwasõ	p w a s õ	47	115	
162	Portuguese	fish	29	pɐjʃə	p ɐ j ʃ ə	47	260	
163	Romanian	fish	29	peʃte	p e ʃ t e	47	177	
164	Italian	fish	29	peʃʃe	p e ʃː e	47	177	
165	Spanish	fly (V)	30	bolaɾ	b o l a ɾ	48	293	
166	French	fly (V)	30	vɔle	v ɔ l e	48	293	
167	Portuguese	fly (V)	30	vwar	v w a r	48	45	
168	Romanian	fly (V)	30	zbura	z b u r a	48	415	
169	Italian	fly (V)	30	volare	v o l a r e	48	293	
170	Spanish	foot	31	pje	p j e	49	338	
171	French	foot	31	pje	p j e	49	338	
172	Portuguese	foot	31	pɛ	p ɛ	49	389	
173	Romanian	foot	31	piʧjor	p i ʧ j o r	49	63	
174	Italian	foot	31	pjɛde	p j ɛ d e	49	87	
175	Spanish	full	32	ʎeno	ʎ e n o	50	10	
176	French	full	32	plɛ̃	p l ɛ̃	50	269	
177	Portuguese	full	32	ʃɐju	ʃ ɐ j u	50	401	
178	Romanian	full	32	plin	p l i n	50	9	
179	Italian	full	32	pjɛno	p j ɛ n o	50	162	
180	Spanish	give (V)	33	daɾ	d a ɾ	51	324	
181	French	give (V)	33	dɔne	d ɔ n e	51	3	
182	Portuguese	give (V)	33	dar	d a r	51	324	
183	Romanian	give (V)	33	da	d a	51	406	
184	Italian	give (V)	33	dare	d a r e	51	324	
185	Spanish	good	34	bweno	b w e n o	52	425	
186	French	good	34	bɔ̃	b ɔ̃	52	175	
187	Portuguese	good	34	bõ	b õ	52	175	
188	Romanian	good	34	bun	b u n	52	60	
189	Italian	good	34	bwɔno	b w ɔ n o	52	425	
190	Spanish	green	35	beɾðe	b e ɾ ð e	53	219	
191	French	green	35	vɛʁ	v ɛ ʁ	53	70	
192	Portuguese	green	35	verdə	v e r d ə	53	219	
193	Romanian	green	35	verde	v e r d e	53	219	
194	Italian	green	35	verde	v e r d e	53	219	
195	Spanish	hair	36	kaβeʎo	k a β e ʎ o	55	364	
196	French	hair	36	ʃəvø	ʃ ə v ø	55	76	
197	Portuguese	hair	36	kɐbelu	k ɐ b e l u	55	364	
198	Romanian	hair	36	pər	p ə r	54	207	
199	Italian	hair	36	kapello	k a p e lː o	55	364	
200	Spanish	hand	37	mano	m a n o	56	130	
201	French	hand	37	mɛ̃	m ɛ̃	56	98	
202	Portuguese	hand	37	mɐ̃w	m ɐ̃ w	56	37	
203	Romanian	hand	37	mɨnə	m ɨ n ə	56	254	
204	Italian	hand	37	mano	m a n o	56	130	
205	Spanish	head	38	kaβeθa	k a β e θ a	58	68	
206	French	head	38	tɛt	t ɛ t	57	312	
207	Portuguese	head	38	kɐbesɐ	k ɐ b e s ɐ	58	410	
208	Romanian	head	38	kap	k a p	58	382	
209	Italian	head	38	tɛsta	t ɛ s t a	57	108	
210	Spanish	hear (V)	39	o.ir	o i r	59	225	
211	French	hear (V)	39	ɑ̃tɑ̃dʁ	ɑ̃ t ɑ̃ d ʁ	60	378	
212	Portuguese	hear (V)	39	ovir	o v i r	59	225	
213	Romanian	hear (V)	39	awzi	a w z i	59	127	
214	Italian	hear (V)	39	udire	u d i r e	59	204	
215	Spanish	heart	40	koraθon	k o r a θ o n	62	432	
216	French	heart	40	kœʁ	k œ ʁ	62	148	
217	Portuguese	heart	40	kurɐsõ	k u r ɐ s õ	62	235	
218	Romanian	heart	40	inimə	i n i m ə	61	270	
219	Italian	heart	40	kwɔre	k w ɔ r e	62	181	
220	Spanish	horn	41	kweɾno	k w e ɾ n o	63	435	
221	French	horn	41	kɔʁn	k ɔ ʁ n	63	435	
222	Portuguese	horn	41	kornu	k o r n u	63	435	
223	Romanian	horn	41	korn	k o r n	63	435	
224	Italian	horn	41	kɔrno	k ɔ r n o	63	435	
225	Spanish	i	42	ʝo	ʝ o	64	26	
226	French	i	42	ʒə	ʒ ə	64	218	
227	Portuguese	i	42	ew	e w	64	121	
228	Romanian	i	42	jo	j o	64	222	
229	Italian	i	42	io	io	64	15	
230	Spanish	kill (V)	43	mataɾ	m a t a ɾ	65	367	
231	French	kill (V)	43	tɥe	t ɥ e	66	298	
232	Portuguese	kill (V)	43	mɐtar	m ɐ t a r	65	367	
233	Romanian	kill (V)	43	uʧide	u ʧ i d e	67	184	
234	Italian	kill (V)	43	uʧːidere	u ʧː i d e r e	67	184	
235	Spanish	knee	44	roðiʎa	r o ð i ʎ a	68	56	
236	French	knee	44	ʒənu	ʒ ə n u	69	107	
237	Portuguese	knee	44	ʒuɐʎu	ʒ uɐ ʎ u	69	313	
238	Romanian	knee	44	ʤenunkʲ	ʤ e n u n kʲ	69	334	
239	Italian	knee	44	ʤinɔkkjo	ʤ i n ɔ kː j o	69	73	
240	Spanish	know (V)	45	konoθer	k o n o θ e r	71	246	
241	French	know (V)	45	savwaʁ	s a v w a ʁ	70	109	
242	Portuguese	know (V)	45	kuɲəser	k u ɲ ə s e r	71	407	
243	Romanian	know (V)	45	ʃti	ʃ t i	72	46	
244	Italian	know (V)	45	konoʃʃere	k o n o ʃː e r e	71	246	
245	Spanish	know (V)	45	saβeɾ	s a β e ɾ	70	342	
246	French	know (V)	45	kɔnɛtʁ	k ɔ n ɛ t ʁ	71	197	
247	Portuguese	know (V)	45	sɐber	s ɐ b e r	70	342	
248	Romanian	know (V)	45	kunwaʃte	k u n w a ʃ t e	71	41	
249	Italian	know (V)	45	sapere	s a p e r e	70	342	
250	Spanish	leaf	46	oxa	o x a	73	335	
251	French	leaf	46	fœj	f œ j	73	429	
252	Portuguese	leaf	46	foʎɐ	f o ʎ ɐ	73	322	
253	Romanian	leaf	46	fwaje	f w a j e	73	178	
254	Italian	leaf	46	fɔʎʎa	f ɔ ʎː a	73	322	
255	Spanish	lie 1 (V)	47	kostaðo	k o s t a ð o	74	34	
256	French	lie 1 (V)	47	kuʃe	k u ʃ e	75	62	
257	Portuguese	lie 1 (V)	47	dɐjtar	d ɐ j t a r	76	134	
258	Romanian	lie 1 (V)	47	kulka	k u l k a	75	329	
259	Italian	lie 1 (V)	47	ʤaʧere	ʤ a ʧ e r e	76	23	
260	Spanish	liver	48	iɣaðo	i ɣ a ð o	77	103	
261	French	liver	48	fwɑ	f w ɑ	77	137	
262	Portuguese	liver	48	figɐdu	f i g ɐ d u	77	412	
263	Romanian	liver	48	fikat	f i k a t	77	412	
264	Italian	liver	48	feɡato	f e ɡ a t o	77	412	
265	Spanish	long	49	laɾɣo	l a ɾ ɣ o	79	291	
266	French	long	49	lõ	l õ	78	236	
267	Portuguese	long	49	lõgu	l õ g u	78	171	
268	Romanian	long	49	luŋ	l u ŋ	78	79	
269	Italian	long	49	lunɡo	l u n ɡ o	78	83	
270	Spanish	louse	50	pjoxo	p j o x o	80	308	
271	French	louse	50	pu	p u	80	210	
272	Portuguese	louse	50	pi.oʎu	p i o ʎ u	80	179	
273	Romanian	louse	50	pəduke	p ə d u k e	80	135	
274	Italian	louse	50	pidɔkkjo	p i d ɔ kː j o	80	199	
275	Portuguese	man	51	ɔmɐ̃	ɔ m ɐ̃	82	278	
276	Romanian	man	51	bərbat	b ə r b a t	81	349	
277	Romanian	man	51	om	o m	82	61	
278	Spanish	many	52	muʧo	m u ʧ o	83	361	
279	French	many	52	boku	b o k u	84	366	
280	Portuguese	many	52	mũj̃tu	m ũ j̃ t u	83	383	
281	Romanian	many	52	mulʦʲ	m u l ʦʲ	83	97	
282	Italian	many	52	molto	m o l t o	83	281	
283	Spanish	meat	53	kaɾne	k a ɾ n e	85	296	
284	French	meat	53	ʃɛʁ	ʃ ɛ ʁ	85	192	
285	Portuguese	meat	53	karnə	k a r n ə	85	296	
286	Romanian	meat	53	karne	k a r n e	85	296	
287	Italian	meat	53	karne	k a r n e	85	296	
288	French	meat	53	vjɑ̃d	v j ɑ̃ d	86	310	
289	Spanish	moon	54	luna	l u n a	87	251	
290	French	moon	54	lyn	l y n	87	251	
291	Portuguese	moon	54	luɐ	l uɐ	87	31	
292	Romanian	moon	54	lunə	l u n ə	87	251	
293	Italian	moon	54	luna	l u n a	87	251	
294	Spanish	mountain	55	montaɲa	m o n t a ɲ a	88	122	
295	French	mountain	55	mɔ̃taɲ	m ɔ̃ t a ɲ	88	345	
296	Portuguese	mountain	55	mõtə	m õ t ə	88	249	
297	Romanian	mountain	55	munte	m u n t e	88	102	
298	Italian	mountain	55	montaɲɲa	m o n t a ɲː a	88	122	
299	Spanish	mouth	56	boka	b o k a	89	305	
300	French	mouth	56	buʃ	b u ʃ	89	156	
301	Portuguese	mouth	56	bokɐ	b o k ɐ	89	305	
302	Romanian	mouth	56	gurə	g u r ə	90	157	
303	Italian	mouth	56	bokka	b o kː a	89	305	
304	Spanish	name	57	nombɾe	n o m b ɾ e	91	434	
305	French	name	57	nɔ̃	n ɔ̃	91	81	
306	Portuguese	name	57	nomə	n o m ə	91	434	
307	Romanian	name	57	nume	n u m e	91	434	
308	Italian	name	57	nome	n o m e	91	434	
309	Spanish	neck	58	kweʎo	k w e ʎ o	92	295	
310	French	neck	58	ku	k u	92	51	
311	Portuguese	neck	58	kɔlu	k ɔ l u	92	318	
312	Romanian	neck	58	gɨt	g ɨ t	-93	132	
313	Italian	neck	58	kɔllo	k ɔ lː o	92	318	
314	Spanish	new	59	nweβo	n w e β o	94	91	
315	French	new	59	nœf	n œ f	94	82	
316	Portuguese	new	59	novu	n o v u	94	164	
317	Romanian	new	59	now	n o w	94	42	
318	Italian	new	59	nwɔvo	n w ɔ v o	94	91	
319	Spanish	night	60	noʧe	n o ʧ e	95	431	
320	French	night	60	nɥi	n ɥ i	95	75	
321	Portuguese	night	60	nojtə	n o j t ə	95	52	
322	Romanian	night	60	nwapte	n w a p t e	95	84	
323	Italian	night	60	nɔtte	n ɔ tː e	95	431	
324	Spanish	nose	61	naɾiθ	n a ɾ i θ	96	74	
325	French	nose	61	ne	n e	96	290	
326	Portuguese	nose	61	nɐriʃ	n ɐ r i ʃ	96	74	
327	Romanian	nose	61	nas	n a s	96	163	
328	Italian	nose	61	naso	n a s o	96	163	
329	Spanish	not	62	no	n o	97	126	
330	French	not	62	nə	n ə	97	194	
331	Portuguese	not	62	nɐ̃w	n ɐ̃ w	97	203	
332	Romanian	not	62	nu	n u	97	18	
333	Italian	not	62	non	n o n	97	418	
334	Spanish	one	63	uno	u n o	98	88	
335	French	one	63	œ̃	œ̃	98	209	
336	Portuguese	one	63	ũ	ũ	98	379	
337	Romanian	one	63	unu	u n u	98	279	
338	Italian	one	63	uno	u n o	98	88	
339	Spanish	person	64	ombɾe	o m b ɾ e	99	388	
340	French	person	64	ɔm	ɔ m	99	277	
341	Portuguese	person	64	ɔmɐ̃	ɔ m ɐ̃	99	240	
342	Romanian	person	64	om	o m	99	277	
343	Italian	person	64	wɔmo	w ɔ m o	99	375	
344	Spanish	rain (V)	65	ʎuβja	ʎ u β j a	100	125	
345	French	rain (V)	65	plɥi	p l ɥ i	100	303	
346	Portuguese	rain (V)	65	ʃuvɐ	ʃ u v ɐ	100	124	
347	Romanian	rain (V)	65	plwaje	p l w a j e	100	24	
348	Italian	rain (V)	65	pjɔʤːa	p j ɔ ʤː a	100	426	
349	Spanish	red	66	roxo	r o x o	102	252	
350	French	red	66	ʁuj	ʁ u j	102	22	
351	Portuguese	red	66	vərmeʎu	v ə r m e ʎ u	101	272	
352	Romanian	red	66	roʃu	r o ʃ u	-102	133	
353	Italian	red	66	rosso	r o sː o	102	252	
354	Spanish	road	67	bia	b ia	104	307	
355	French	road	67	ʃɛmɛ̃	ʃ ɛ m ɛ̃	-105	57	
356	Portuguese	road	67	əʃtradɐ	ə ʃ t r a d ɐ	103	376	
357	Romanian	road	67	kale	k a l e	106	90	
358	Italian	road	67	strada	s t r a d a	103	376	
359	Portuguese	road	67	viɐ	v iɐ	104	215	
360	Italian	road	67	via	v ia	104	215	
361	Spanish	root	68	ra.iθ	r a i θ	107	59	
362	French	root	68	ʁasin	ʁ a s i n	107	11	
363	Portuguese	root	68	ʀɐ.iʃ	ʀ ɐ i ʃ	107	273	
364	Romanian	root	68	rədəʧinə	r ə d ə ʧ i n ə	107	413	
365	Italian	root	68	radiʧe	r a d i ʧ e	107	420	
366	Spanish	round	69	reðondo	r e ð o n d o	108	374	
367	French	round	69	ʁɔ̃	ʁ ɔ̃	108	180	
368	Portuguese	round	69	ʀədõdu	ʀ ə d õ d u	108	237	
369	Romanian	round	69	rotund	r o t u n d	108	374	
370	Italian	round	69	rotondo	r o t o n d o	108	374	
371	Spanish	sand	70	aɾena	a ɾ e n a	109	50	
372	French	sand	70	sabl	s a b l	111	110	
373	Portuguese	sand	70	ɐrɐjɐ	ɐ r ɐ j ɐ	109	13	
374	Romanian	sand	70	nisip	n i s i p	-110	363	
