ID	Language	Gloss	GlossID	CogID	IPA	Tokens	NewCogID	
1	Maloh	hand	1	155	taŋan	t a ŋ a n	739	
2	Merina (Malagasy)	hand	1	155	tanana	t a n a n a	739	
3	Thao	hand	1	446	rima	r i m a	739	
4	Palauan	hand	1	446	cʰim	cʰ i m	739	
5	Tunjung	hand	1	155	aŋaʔ	a ŋ a ʔ	739	
6	Bare'e	hand	1	1484	pale	p a l e	739	
7	Iban	hand	1	155	taŋan	t a ŋ a n	739	
8	Iban	hand	1	1556	jari	j a r i	739	
9	Berawan (Long Terawan)	hand	1	481	tisu	t i s u	739	
10	Berawan (Long Terawan)	hand	1	481	isu	i s u	739	
11	Hanunoo	hand	1	1796	kamaŋ	k a m a ŋ	739	
12	Wuna	hand	1	446	lima	l i m a	739	
13	Tetum	hand	1	446	liman	l i m a n	739	
14	Mailu	hand	1	446	ima	i m a	739	
15	Tsou	hand	1	350	mucu	m u c u	379	
16	Nias	hand	1	155	taŋa	t a ŋ a	739	
17	Central Amis	hand	1	19	kamaj	k a m a j	739	
18	Chamorro	hand	1	2515	kanːai	k a nː a i	739	
19	Banoni	hand	1	446	numa	n u m a	739	
20	Singhi	hand	1	155	toŋan	t o ŋ a n	739	
21	Maloh	left	2	1000	kajoko	k a j o k o	588	
22	Merina (Malagasy)	left	2	-483	havia	h a v i a	588	
23	Palauan	left	2	1253	katur	k a t u r	588	
24	Tunjung	left	2	645	ulaj	u l a j	588	
25	Bare'e	left	2	483	kaiː	k a iː	486	
26	Iban	left	2	560	kibaʔ	k i b a ʔ	588	
27	Berawan (Long Terawan)	left	2	645	pəmaiŋ	p ə m a i ŋ	588	
28	Moken	left	2	1702	ʔeloj	ʔ e l o j	588	
29	Hanunoo	left	2	159	wala	w a l a	588	
30	Wuna	left	2	98	kema	k e m a	588	
31	Tetum	left	2	1881	karuk	k a r u k	588	
32	Mailu	left	2	1934	ebe	e b e	588	
33	Tsou	left	2	483	vrina	v r i n a	501	
34	Nias	left	2	2227	kabera	k a b e r a	588	
35	Central Amis	left	2	483	kawili	k a w i l i	588	
36	Chamorro	left	2	2516	akague	a k a g u e	588	
37	Banoni	left	2	2601	tororona	t o r o r o n a	588	
38	Singhi	left	2	2743	bait	b a i t	588	
39	Banggi	left	2	-159	kuikiwaŋ	k u i k i w a ŋ	362	
40	Maloh	right	3	-519	kato	k a t o	636	
41	Merina (Malagasy)	right	3	255	havanana	h a v a n a n a	636	
42	Palauan	right	3	1254	kadikm	k a d i k m	636	
43	Tunjung	right	3	519	tauʔ	t a u ʔ	636	
44	Bare'e	right	3	255	kana	k a n a	636	
45	Iban	right	3	255	kanan	k a n a n	636	
46	Berawan (Long Terawan)	right	3	519	pəŋkatuʔoh	p ə ŋ k a t u ʔ o h	636	
47	Moken	right	3	255	nanaːn	n a n aː n	636	
48	Hanunoo	right	3	-184	sikun	s i k u n	636	
49	Wuna	right	3	255	swana	s w a n a	636	
50	Tetum	right	3	255	kwana	k w a n a	636	
51	Mailu	right	3	1935	iata	i a t a	287	
52	Tsou	right	3	255	vhona	v h o n a	636	
53	Nias	right	3	2228	kawõlõ	k a w õ l õ	247	
54	Central Amis	right	3	255	kawanan	k a w a n a n	636	
55	Banoni	right	3	519	matoː	m a t oː	636	
56	Singhi	right	3	519	toux	t o u x	636	
57	Banggi	right	3	-184	kikuan	k i k u a n	636	
58	Merina (Malagasy)	leg/foot	4	-97	ranjo	r a n j o	833	
59	Merina (Malagasy)	leg/foot	4	1053	toŋotra	t o ŋ o t r a	839	
60	Thao	leg/foot	4	1161	kuskus	k u s k u s	833	
61	Palauan	leg/foot	4	-290	oacʰ	o a cʰ	833	
62	Tunjung	leg/foot	4	1401	uneŋ	u n e ŋ	833	
63	Bare'e	leg/foot	4	28	witi	w i t i	833	
64	Iban	leg/foot	4	290	kaki	k a k i	833	
65	Iban	leg/foot	4	1557	pah	p a h	833	
66	Berawan (Long Terawan)	leg/foot	4	366	gimaʔ	g i m a ʔ	833	
67	Moken	leg/foot	4	199	pakaʔ	p a k a ʔ	833	
68	Moken	leg/foot	4	290	kakaj	k a k a j	833	
69	Hanunoo	leg/foot	4	1797	raparapa	r a p a r a p a	833	
70	Wuna	leg/foot	4	290	gʰagʰe	gʰ a gʰ e	833	
71	Tetum	leg/foot	4	290	ain	a i n	833	
72	Mailu	leg/foot	4	1936	au	a u	833	
73	Tsou	leg/foot	4	2099	ruru	r u r u	149	
74	Nias	leg/foot	4	290	ahe	a h e	833	
75	Central Amis	leg/foot	4	290	waqaj	w a q a j	833	
76	Chamorro	leg/foot	4	2517	adːeŋ	a dː e ŋ	833	
77	Banoni	leg/foot	4	2602	rapinːa	r a p i nː a	321	
78	Singhi	leg/foot	4	2744	peun	p e u n	833	
79	Banggi	leg/foot	4	290	uei	u e i	833	
80	Maloh	to walk	5	563	lambaʔ	l a m b a ʔ	711	
81	Merina (Malagasy)	to walk	5	1054	mandéha	m a n d é h a	557	
82	Palauan	to walk	5	212	merael	m e r a e l	711	
83	Tunjung	to walk	5	212	calan	c a l a n	711	
84	Bare'e	to walk	5	99	linja	l i n j a	711	
85	Iban	to walk	5	212	jalai	j a l a i	711	
86	Berawan (Long Terawan)	to walk	5	57	lakaw	l a k a w	711	
87	Moken	to walk	5	57	lakaw	l a k a w	711	
88	Hanunoo	to walk	5	57	lumakaw	l u m a k a w	711	
89	Wuna	to walk	5	362	nokala	n o k a l a	711	
90	Tetum	to walk	5	57	laʔo	l a ʔ o	711	
91	Mailu	to walk	5	1937	baebae	b a e b a e	711	
92	Tsou	to walk	5	2100	coeconʉ	c o e c o n ʉ	752	
93	Nias	to walk	5	416	fanõ	f a n õ	711	
94	Central Amis	to walk	5	690	lumakat	l u m a k a t	711	
95	Central Amis	to walk	5	690	rumakat	r u m a k a t	711	
96	Chamorro	to walk	5	57	lahu	l a h u	711	
97	Singhi	to walk	5	416	ponu	p o n u	711	
98	Banggi	to walk	5	416	empaːno	e m p aː n o	711	
99	Maloh	road/path	6	95	dalan	d a l a n	560	
100	Merina (Malagasy)	road/path	6	95	lalana	l a l a n a	560	
101	Thao	road/path	6	95	saran	s a r a n	560	
102	Palauan	road/path	6	95	rael	r a e l	560	
103	Tunjung	road/path	6	95	loroŋ	l o r o ŋ	842	
104	Bare'e	road/path	6	95	jaja	j a j a	560	
105	Iban	road/path	6	95	jalai	j a l a i	560	
106	Berawan (Long Terawan)	road/path	6	95	ilan	i l a n	560	
107	Hanunoo	road/path	6	95	dalan	d a l a n	560	
108	Wuna	road/path	6	95	sala	s a l a	560	
109	Tetum	road/path	6	95	dalan	d a l a n	560	
110	Mailu	road/path	6	1938	laea	l a e a	560	
111	Tsou	road/path	6	95	ceonʉ	c e o n ʉ	560	
112	Nias	road/path	6	95	lala	l a l a	560	
113	Central Amis	road/path	6	95	lalan	l a l a n	560	
114	Chamorro	road/path	6	95	cʰalan	cʰ a l a n	560	
115	Banoni	road/path	6	95	sanana	s a n a n a	560	
116	Singhi	road/path	6	95	aran	a r a n	560	
117	Maloh	to come	7	1001	mondok	m o n d o k	748	
118	Merina (Malagasy)	to come	7	154	avj	a v j	748	
119	Merina (Malagasy)	to come	7	1055	toŋa	t o ŋ a	462	
120	Thao	to come	7	1162	munaj	m u n a j	748	
121	Palauan	to come	7	719	méi	m é i	748	
122	Tunjung	to come	7	1402	moːt	m oː t	748	
123	Bare'e	to come	7	719	maʔi	m a ʔ i	748	
124	Iban	to come	7	-561	datai	d a t a i	748	
125	Berawan (Long Terawan)	to come	7	1631	liʔ	l i ʔ	748	
126	Moken	to come	7	1703	ŋadin	ŋ a d i n	33	
127	Hanunoo	to come	7	1798	balik	b a l i k	748	
128	Wuna	to come	7	719	mai	m a i	748	
129	Tetum	to come	7	719	mai	m a i	748	
130	Mailu	to come	7	-719	ai	a i	748	
131	Tsou	to come	7	3	oh	o h	748	
132	Tsou	to come	7	3	uso	u s o	748	
133	Nias	to come	7	719	mõi	m õ i	748	
134	Central Amis	to come	7	2334	tajni	t a j n i	748	
135	Singhi	to come	7	2745	nug	n u g	748	
136	Banggi	to come	7	2845	miaːtaŋ	m i aː t a ŋ	748	
137	Maloh	to turn	8	1002	lempaŋ	l e m p a ŋ	773	
138	Merina (Malagasy)	to turn	8	-367	vilj	v i l j	773	
139	Thao	to turn	8	1163	taushuqish	t a u s h u q i s h	773	
140	Palauan	to turn	8	1255	meŋesoim	m e ŋ e s o i m	8	
141	Tunjung	to turn	8	1403	nencaŋ	n e n c a ŋ	773	
142	Bare'e	to turn	8	591	gili	g i l i	773	
143	Iban	to turn	8	431	bilok	b i l o k	773	
144	Berawan (Long Terawan)	to turn	8	1632	ŋəlibiʔ	ŋ ə l i b i ʔ	108	
145	Moken	to turn	8	1704	nʲiliək	nʲ i l i ə k	773	
146	Hanunoo	to turn	8	1799	simaŋ	s i m a ŋ	773	
147	Wuna	to turn	8	1860	nobelo	n o b e l o	773	
148	Tetum	to turn	8	-367	filas	f i l a s	773	
149	Tetum	to turn	8	-367	fila	f i l a	773	
150	Tetum	to turn	8	-367	faur	f a u r	773	
151	Tsou	to turn	8	2101	miunu	m i u n u	538	
152	Central Amis	to turn	8	2335	maliwuŋ	m a l i w u ŋ	773	
153	Banoni	to turn	8	2603	beruː	b e r uː	38	
154	Banoni	to turn	8	2604	vegom	v e g o m	800	
155	Singhi	to turn	8	2746	kus	k u s	773	
156	Maloh	to swim	9	-311	arananaŋ	a r a n a n a ŋ	758	
157	Merina (Malagasy)	to swim	9	543	lomano	l o m a n o	758	
158	Merina (Malagasy)	to swim	9	1056	milomano	m i l o m a n o	758	
159	Thao	to swim	9	1164	mrauz	m r a u z	758	
160	Palauan	to swim	9	1256	meŋedub	m e ŋ e d u b	758	
161	Tunjung	to swim	9	543	karaŋoj	k a r a ŋ o j	758	
162	Bare'e	to swim	9	543	naŋu	n a ŋ u	758	
163	Iban	to swim	9	1558	njemerai	n j e m e r a i	758	
164	Berawan (Long Terawan)	to swim	9	543	pəloŋoj	p ə l o ŋ o j	758	
165	Moken	to swim	9	543	naŋoj	n a ŋ o j	758	
166	Hanunoo	to swim	9	543	lumaŋuj	l u m a ŋ u j	758	
167	Wuna	to swim	9	543	leni	l e n i	758	
168	Tetum	to swim	9	543	nani	n a n i	758	
169	Mailu	to swim	9	540	loroloro	l o r o l o r o	431	
170	Mailu	to swim	9	540	rolorolo	r o l o r o l o	601	
171	Tsou	to swim	9	543	euhuŋzu	e u h u ŋ z u	563	
172	Nias	to swim	9	543	molaŋi	m o l a ŋ i	758	
173	Central Amis	to swim	9	543	laŋuj	l a ŋ u j	758	
174	Central Amis	to swim	9	543	milaŋuj	m i l a ŋ u j	758	
175	Chamorro	to swim	9	543	naŋunʲaŋu	n a ŋ u nʲ a ŋ u	758	
176	Banoni	to swim	9	789	suː	s uː	389	
177	Singhi	to swim	9	543	naŋuj	n a ŋ u j	758	
178	Merina (Malagasy)	dirty	10	242	maloto	m a l o t o	880	
179	Thao	dirty	10	1165	marisrisin	m a r i s r i s i n	880	
180	Palauan	dirty	10	1257	idokel	i d o k e l	85	
181	Tunjung	dirty	10	242	marotaʔ	m a r o t a ʔ	880	
182	Bare'e	dirty	10	1485	sapa	s a p a	880	
183	Iban	dirty	10	667	kamah	k a m a h	880	
184	Berawan (Long Terawan)	dirty	10	1633	labih	l a b i h	880	
185	Moken	dirty	10	1705	caʔiək	c a ʔ i ə k	880	
186	Hanunoo	dirty	10	423	majagtiŋ	m a j a g t i ŋ	880	
187	Hanunoo	dirty	10	423	maʔuriŋ	m a ʔ u r i ŋ	880	
188	Wuna	dirty	10	785	noraku	n o r a k u	880	
189	Tetum	dirty	10	1882	kfur	k f u r	880	
190	Tetum	dirty	10	1883	karebo	k a r e b o	264	
191	Mailu	dirty	10	335	milomilo	m i l o m i l o	96	
192	Tsou	dirty	10	79	cai	c a i	880	
193	Tsou	dirty	10	79	caʔi	c a ʔ i	880	
194	Nias	dirty	10	-401	moŋdaʔi	m o ŋ d a ʔ i	529	
195	Central Amis	dirty	10	2336	maacek	m a a c e k	880	
196	Central Amis	dirty	10	2337	makalit	m a k a l i t	880	
197	Chamorro	dirty	10	2518	hoplat	h o p l a t	653	
198	Banoni	dirty	10	2605	kiːpi	k iː p i	880	
199	Singhi	dirty	10	2747	kais	k a i s	880	
200	Singhi	dirty	10	2748	sirida	s i r i d a	880	
201	Banggi	dirty	10	567	damak	d a m a k	880	
202	Merina (Malagasy)	dust	11	1057	vovoka	v o v o k a	798	
203	Bare'e	dust	11	182	awu	a w u	798	
204	Iban	dust	11	703	abu	a b u	798	
205	Iban	dust	11	182	apok	a p o k	798	
206	Berawan (Long Terawan)	dust	11	182	apoʔ	a p o ʔ	798	
207	Moken	dust	11	703	kaboj	k a b o j	798	
208	Hanunoo	dust	11	182	gabuk	g a b u k	798	
209	Hanunoo	dust	11	182	pukapuk	p u k a p u k	798	
210	Tetum	dust	11	-182	rai#ahun	r a i # a h u n	798	
211	Mailu	dust	11	1939	veve	v e v e	836	
212	Central Amis	dust	11	2338	taʔfod	t a ʔ f o d	798	
213	Banoni	dust	11	2606	ramuta	r a m u t a	798	
214	Singhi	dust	11	182	abux	a b u x	798	
215	Singhi	dust	11	182	sapok	s a p o k	798	
216	Banggi	dust	11	-182	auː	a uː	798	
217	Maloh	skin	12	216	kulit	k u l i t	726	
218	Merina (Malagasy)	skin	12	-216	hoditra	h o d i t r a	726	
219	Thao	skin	12	1166	shapa	s h a p a	726	
220	Palauan	skin	12	1258	budél	b u d é l	726	
221	Tunjung	skin	12	216	kulit	k u l i t	726	
222	Bare'e	skin	12	1486	pela	p e l a	726	
223	Iban	skin	12	216	kulit	k u l i t	726	
224	Berawan (Long Terawan)	skin	12	216	kulaiʔ	k u l a i ʔ	726	
225	Moken	skin	12	1706	bulaŋ	b u l a ŋ	726	
226	Hanunoo	skin	12	428	tarip	t a r i p	726	
227	Hanunoo	skin	12	1800	lukub	l u k u b	726	
228	Wuna	skin	12	216	kuli	k u l i	726	
229	Tetum	skin	12	216	kulit	k u l i t	726	
230	Mailu	skin	12	768	opi	o p i	665	
231	Tsou	skin	12	2102	snʉ́fʉ	s n ʉ́ f ʉ	397	
232	Nias	skin	12	216	uli	u l i	726	
233	Central Amis	skin	12	835	faŋes	f a ŋ e s	726	
234	Central Amis	skin	12	835	faŋes	f a ŋ e s	726	
235	Chamorro	skin	12	2519	lasːas	l a sː a s	726	
236	Banoni	skin	12	2607	kabunu	k a b u n u	665	
237	Singhi	skin	12	216	kurit	k u r i t	726	
238	Banggi	skin	12	-216	kubal	k u b a l	726	
239	Maloh	back	13	838	balakaŋ	b a l a k a ŋ	670	
240	Thao	back	13	832	rikus	r i k u s	670	
241	Palauan	back	13	1259	uulk	u u l k	670	
242	Tunjung	back	13	621	puŋuŋ	p u ŋ u ŋ	670	
243	Bare'e	back	13	832	taliku	t a l i k u	670	
244	Iban	back	13	838	belakaŋ	b e l a k a ŋ	670	
245	Berawan (Long Terawan)	back	13	832	likon	l i k o n	670	
