ID	Taxon	Gloss	GlossID	IPA	Tokens	CogID	NewCogID	
1	German	all	1	al	a l	1	339	
2	English	all	1	ɔːl	ɔː l	1	148	
3	Danish	all	1	æˀl	æˀ l	1	339	
4	Swedish	all	1	alː	a lː	1	339	
5	Icelandic	all	1	at͡lir	a t͡l i r	1	305	
6	Dutch	all	1	ɑlə	ɑ l ə	1	257	
7	Norwegian	all	1	ɑlə	ɑ l ə	1	257	
8	German	ashes	2	aʃə	a ʃ ə	2	121	
9	English	ashes	2	æʃ	æ ʃ	2	138	
10	Danish	ashes	2	asg	a s g	2	432	
11	Swedish	ashes	2	asːka	a sː k a	2	432	
12	Icelandic	ashes	2	aska	a s k a	2	432	
13	Dutch	ashes	2	ɑs	ɑ s	2	169	
14	Norwegian	ashes	2	ɑsk	ɑ s k	-2	112	
15	German	bark	3	rɪndə	r ɪ n d ə	5	194	
16	English	bark	3	bɑːrk	b ɑː r k	-4	249	
17	Danish	bark	3	bɑːg	b ɑː g	4	249	
18	Swedish	bark	3	barːk	b a rː k	4	249	
19	Icelandic	bark	3	bœrkʏr	b œ r k ʏ r	4	239	
20	Dutch	bark	3	bɑst	b ɑ s t	3	143	
21	Norwegian	bark	3	bɑɾk	b ɑ ɾ k	-4	249	
22	German	belly	4	baux	b au x	7	334	
23	English	belly	4	bɛlɪ	b ɛ l ɪ	8	427	
24	Danish	belly	4	ɔnʌliwˀ	ɔ n ʌ l i wˀ	6	123	
25	Swedish	belly	4	maːge	m aː g e	9	255	
26	Icelandic	belly	4	kʰvɪːðʏr	kʰ v ɪː ð ʏ r	10	397	
27	Dutch	belly	4	bœyk	b œy k	7	334	
28	Norwegian	belly	4	mɑːgə	m ɑː g ə	9	272	
29	Danish	belly	4	mæːvə	m æː v ə	9	228	
30	Swedish	belly	4	buk	b u k	7	334	
31	Norwegian	belly	4	bʉːk	b ʉː k	7	235	
32	German	big	5	ɡroːs	ɡ r oː s	13	120	
33	English	big	5	bɪɡ	b ɪ ɡ	12	322	
34	Danish	big	5	sdoˀʁ	s d oˀ ʁ	11	55	
35	Swedish	big	5	stoːr	s t oː r	11	487	
36	Icelandic	big	5	stouːr	s t ouː r	11	487	
37	Dutch	big	5	xroːt	x r oː t	13	120	
38	Norwegian	big	5	stuːɾ	s t uː ɾ	-11	487	
39	English	big	5	ɡreɪt	ɡ r eɪ t	13	153	
40	Icelandic	big	5	mɪːcɪt͡l	m ɪː c ɪ t͡l	14	316	
41	German	bird	6	foːɡəl	f oː ɡ ə l	16	422	
42	English	bird	6	bɜːrd	b ɜː r d	15	50	
43	Danish	bird	6	fuˀl	f uˀ l	16	158	
44	Swedish	bird	6	foːgel	f oː g e l	16	422	
45	Icelandic	bird	6	fʏkl	f ʏ k l	16	297	
46	Dutch	bird	6	voːɣəl	v oː ɣ ə l	16	422	
47	Norwegian	bird	6	fʉːl	f ʉː l	16	13	
48	German	bite (V)	7	baisən	b ai s ə n	17	197	
49	English	bite (V)	7	baɪt	b aɪ t	17	34	
50	Danish	bite (V)	7	biːðə	b iː ð ə	17	203	
51	Swedish	bite (V)	7	biːta	b iː t a	17	203	
52	Icelandic	bite (V)	7	piːta	p iː t a	17	203	
53	Dutch	bite (V)	7	bɛɪtə	b ɛɪ t ə	17	14	
54	Norwegian	bite (V)	7	biːtə	b iː t ə	17	203	
55	German	black	8	ʃvart͡s	ʃ v a r t͡s	19	402	
56	English	black	8	blæk	b l æ k	18	488	
57	Danish	black	8	sɒːd	s ɒː d	19	361	
58	Swedish	black	8	svartː	s v a r tː	19	402	
59	Icelandic	black	8	svar̥tʏr	s v a r̥ t ʏ r	19	402	
60	Dutch	black	8	zʋɑrt	z ʋ ɑ r t	19	482	
61	Norwegian	black	8	sɔʈ	s ɔ ʈ	19	229	
62	German	blood	9	bluːt	b l uː t	20	476	
63	English	blood	9	blʌd	b l ʌ d	20	476	
64	Danish	blood	9	bloˀð	b l oˀ ð	20	408	
65	Swedish	blood	9	bloːd	b l oː d	20	476	
66	Icelandic	blood	9	plouːθ	p l ouː θ	20	408	
67	Dutch	blood	9	bluːt	b l uː t	20	476	
68	Norwegian	blood	9	bluː	b l uː	20	476	
69	German	bone	10	knɔxən	k n ɔ x ə n	22	157	
70	English	bone	10	bəʊn	b əʊ n	21	21	
71	Danish	bone	10	beˀn	b eˀ n	21	471	
72	Swedish	bone	10	beːn	b eː n	21	471	
73	Icelandic	bone	10	peiːn	p eiː n	21	471	
74	Dutch	bone	10	beːn	b eː n	21	471	
75	Norwegian	bone	10	beːn	b eː n	21	471	
76	German	breast	11	brʊst	b r ʊ s t	23	418	
77	English	breast	11	brɛst	b r ɛ s t	23	418	
78	Danish	breast	11	bʁœsd	b ʁ œ s d	23	418	
79	Swedish	breast	11	brøst	b r ø s t	23	418	
80	Icelandic	breast	11	b̥rjousd̥	b̥ r j ou s d̥	23	204	
81	Dutch	breast	11	bɔrst	b ɔ r s t	23	418	
82	Norwegian	breast	11	bɾyst	b ɾ y s t	-23	418	
83	German	burn (V)	12	brɛnən	b r ɛ n ə n	24	453	
84	English	burn (V)	12	bɜːrn	b ɜː r n	24	259	
85	Danish	burn (V)	12	bʁanə	b ʁ a n ə	24	453	
86	Swedish	burn (V)	12	brɛnːa	b r ɛ nː a	24	453	
87	Icelandic	burn (V)	12	b̥rɛtna	b̥ r ɛ t n a	24	453	
88	Dutch	burn (V)	12	brɑndə	b r ɑ n d ə	24	453	
89	Norwegian	burn (V)	12	bɾenə	b ɾ e n ə	24	453	
90	German	claw	13	naːɡəl	n aː ɡ ə l	25	269	
91	English	claw	13	neɪl	n eɪ l	25	76	
92	Danish	claw	13	nɑjˀl	n ɑ jˀ l	25	269	
93	Swedish	claw	13	naːgel	n aː g e l	25	269	
94	Icelandic	claw	13	nakl	n a k l	25	269	
95	Dutch	claw	13	naːɣəl	n aː ɣ ə l	25	269	
96	Norwegian	claw	13	næjl	n æ j l	25	269	
97	German	cloud	14	vɔlkə	v ɔ l k ə	26	192	
98	English	cloud	14	klaʊd	k l aʊ d	29	65	
99	Danish	cloud	14	sgyˀ	s g yˀ	28	116	
100	Swedish	cloud	14	ɧyː	ɧ yː	28	389	
101	Icelandic	cloud	14	sciː	s c iː	28	216	
102	Dutch	cloud	14	ʋɔlk	ʋ ɔ l k	26	22	
103	Norwegian	cloud	14	ʃyː	ʃ yː	-28	405	
104	Swedish	cloud	14	moːln	m oː l n	27	166	
105	German	cold	15	kalt	k a l t	30	214	
106	English	cold	15	kəʊld	k əʊ l d	30	27	
107	Danish	cold	15	kʌlˀ	k ʌ lˀ	30	363	
108	Swedish	cold	15	kalː	k a lː	30	214	
109	Icelandic	cold	15	kʰaltʏr	kʰ a l t ʏ r	30	214	
110	Dutch	cold	15	kɑut	k ɑu t	30	187	
111	Norwegian	cold	15	kɑl	k ɑ l	-30	430	
112	German	come (V)	16	kɔmən	k ɔ m ə n	31	467	
113	English	come (V)	16	kʌm	k ʌ m	31	467	
114	Danish	come (V)	16	kʌmə	k ʌ m ə	31	467	
115	Swedish	come (V)	16	komːa	k o mː a	31	467	
116	Icelandic	come (V)	16	kʰɔːma	kʰ ɔː m a	31	467	
117	Dutch	come (V)	16	aːŋkoːmə	aː ŋ k oː m ə	31	298	
118	Norwegian	come (V)	16	kɔmə	k ɔ m ə	31	467	
119	German	die (V)	17	ʃtɛrbən	ʃ t ɛ r b ə n	32	154	
120	English	die (V)	17	daɪ	d aɪ	-33	126	
121	Danish	die (V)	17	døˀ	d øˀ	33	416	
122	Swedish	die (V)	17	dø	d ø	33	416	
123	Icelandic	die (V)	17	teiːja	t eiː j a	33	94	
124	Dutch	die (V)	17	stɛrvə	s t ɛ r v ə	32	149	
125	Norwegian	die (V)	17	døː	d øː	33	416	
126	German	dog	18	hʊnt	h ʊ n t	35	417	
127	English	dog	18	dɔɡ	d ɔ ɡ	34	392	
128	Danish	dog	18	hunˀ	h u nˀ	35	23	
129	Swedish	dog	18	hunːd	h u nː d	35	417	
130	Icelandic	dog	18	hʏntʏr	h ʏ n t ʏ r	35	417	
131	Dutch	dog	18	hɔnt	h ɔ n t	35	417	
132	Norwegian	dog	18	hʉn	h ʉ n	-35	47	
133	German	drink (V)	19	trɪŋkən	t r ɪ ŋ k ə n	36	375	
134	English	drink (V)	19	drɪŋk	d r ɪ ŋ k	36	375	
135	Danish	drink (V)	19	dʁɛgə	d ʁ ɛ g ə	36	375	
136	Swedish	drink (V)	19	drikːa	d r i kː a	36	375	
137	Icelandic	drink (V)	19	trɛʰka	t r ɛʰ k a	36	375	
138	Dutch	drink (V)	19	drɪŋkə	d r ɪ ŋ k ə	36	375	
139	Norwegian	drink (V)	19	dɾikə	d ɾ i k ə	-36	375	
140	German	dry	20	trɔkən	t r ɔ k ə n	38	44	
141	English	dry	20	draɪ	d r aɪ	38	379	
142	Danish	dry	20	tɶˀʁ	t ɶˀ ʁ	37	307	
143	Swedish	dry	20	torː	t o rː	37	198	
144	Icelandic	dry	20	θʏrː	θ ʏ rː	37	146	
145	Dutch	dry	20	droːx	d r oː x	38	294	
146	Norwegian	dry	20	tœɾ	t œ ɾ	37	234	
147	German	ear	21	oːr	oː r	39	357	
148	English	ear	21	ɪər	ɪə r	39	271	
149	Danish	ear	21	øːʌ	øːʌ	39	7	
150	Swedish	ear	21	øːra	øː r a	39	72	
151	Icelandic	ear	21	eiːra	eiː r a	39	81	
152	Dutch	ear	21	oːr	oː r	39	357	
153	Norwegian	ear	21	øːɾə	øː ɾ ə	39	174	
154	German	earth	22	eːrdə	eː r d ə	40	335	
155	English	earth	22	ɜːrθ	ɜː r θ	40	4	
156	Danish	earth	22	joˀʁ	j oˀ ʁ	40	151	
157	Swedish	earth	22	joːrd	j oː r d	40	246	
158	Icelandic	earth	22	jœrð	j œ r ð	40	277	
159	Dutch	earth	22	aːrdə	aː r d ə	40	335	
160	Norwegian	earth	22	juːɾ	j uː ɾ	-40	35	
161	German	eat (V)	23	ɛsən	ɛ s ə n	42	136	
162	English	eat (V)	23	iːt	iː t	42	261	
163	Danish	eat (V)	23	sbiːsə	s b iː s ə	-41	51	
164	Swedish	eat (V)	23	ɛːta	ɛː t a	42	175	
165	Icelandic	eat (V)	23	pɔrða	p ɔ r ð a	43	308	
166	Dutch	eat (V)	23	eːtə	eː t ə	42	208	
167	Norwegian	eat (V)	23	spiːsə	s p iː s ə	-41	51	
168	German	egg	24	ai	ai	44	452	
169	English	egg	24	ɛɡ	ɛ ɡ	44	355	
170	Danish	egg	24	ɛˀg	ɛˀ g	44	355	
171	Swedish	egg	24	egː	e gː	44	355	
172	Icelandic	egg	24	ɛkː	ɛ kː	44	410	
173	Dutch	egg	24	ɛɪ	ɛɪ	44	69	
174	Norwegian	egg	24	eg	e g	44	355	
175	German	eye	25	auɡə	au ɡ ə	45	12	
176	English	eye	25	aɪ	aɪ	45	275	
177	Danish	eye	25	ʌjə	ʌ j ə	45	434	
178	Swedish	eye	25	øːga	øː g a	45	9	
179	Icelandic	eye	25	øyːɣa	øyː ɣ a	45	162	
180	Dutch	eye	25	oːx	oː x	45	38	
181	Norwegian	eye	25	œjə	œ j ə	45	6	
182	German	fat	26	fɛt	f ɛ t	-46	465	
183	English	fat	26	fæt	f æ t	46	465	
184	Danish	fat	26	fed	f e d	46	465	
185	Swedish	fat	26	fɛt	f ɛ t	46	465	
186	Icelandic	fat	26	fɪːta	f ɪː t a	46	173	
187	Dutch	fat	26	vɛt	v ɛ t	46	465	
188	Norwegian	fat	26	fet	f e t	-46	465	
189	German	feather	27	feːdər	f eː d ə r	47	219	
190	English	feather	27	fɛðər	f ɛ ð ə r	47	219	
191	Danish	feather	27	fjeðˀʌ	f j e ðˀ ʌ	47	77	
192	Swedish	feather	27	fjɛːder	f j ɛː d e r	47	219	
193	Icelandic	feather	27	fjœːðʏr	f j œː ð ʏ r	47	219	
194	Dutch	feather	27	veːr	v eː r	47	52	
195	Norwegian	feather	27	fjæːɾ	f j æː ɾ	47	383	
196	German	fire	28	fɔyər	f ɔyə r	48	86	
197	English	fire	28	faɪər	f aɪə r	48	89	
198	Danish	fire	28	ilˀ	i lˀ	50	256	
199	Swedish	fire	28	elːd	e lː d	50	70	
200	Icelandic	fire	28	ɛltʏr	ɛ l t ʏ r	50	144	
201	Dutch	fire	28	vyːr	v yː r	48	118	
202	Norwegian	fire	28	ʋɑɾmə	ʋ ɑ ɾ m ə	49	42	
203	Norwegian	fire	28	il	i l	50	256	
204	German	fish	29	fɪʃ	f ɪ ʃ	51	75	
205	English	fish	29	fɪʃ	f ɪ ʃ	51	75	
206	Danish	fish	29	fesg	f e s g	51	448	
207	Swedish	fish	29	fisːk	f i sː k	51	448	
208	Icelandic	fish	29	fɪskʏr	f ɪ s k ʏ r	51	448	
209	Dutch	fish	29	vɪs	v ɪ s	51	128	
210	Norwegian	fish	29	fisk	f i s k	51	448	
211	German	fly (V)	30	fliːɡən	f l iː ɡ ə n	52	398	
212	English	fly (V)	30	flaɪ	f l aɪ	52	223	
213	Danish	fly (V)	30	flyːvə	f l yː v ə	52	398	
214	Swedish	fly (V)	30	flʉga	f l ʉ g a	52	206	
215	Icelandic	fly (V)	30	fljuːa	f l j uːa	52	474	
216	Dutch	fly (V)	30	vliːɣə	v l iː ɣ ə	52	398	
217	Norwegian	fly (V)	30	flyː	f l yː	52	236	
218	German	foot	31	fuːs	f uː s	53	437	
219	English	foot	31	fʊt	f ʊ t	53	177	
220	Danish	foot	31	foˀð	f oˀ ð	53	480	
221	Swedish	foot	31	foːt	f oː t	53	437	
222	Icelandic	foot	31	fouːtʏr	f ouː t ʏ r	53	371	
223	Dutch	foot	31	vuːt	v uː t	53	437	
224	Norwegian	foot	31	fuːt	f uː t	53	437	
225	German	full	32	fɔl	f ɔ l	54	386	
226	English	full	32	fʊl	f ʊ l	54	386	
227	Danish	full	32	fulˀ	f u lˀ	54	221	
228	Swedish	full	32	fulː	f u lː	54	221	
229	Icelandic	full	32	fʏt͡lʏr	f ʏ t͡l ʏ r	54	18	
230	Dutch	full	32	vɔl	v ɔ l	54	386	
231	Norwegian	full	32	fʉl	f ʉ l	54	315	
232	German	give (V)	33	ɡeːbən	ɡ eː b ə n	55	253	
233	English	give (V)	33	ɡɪv	ɡ ɪ v	55	87	
234	Danish	give (V)	33	giˀ	g iˀ	55	181	
235	Swedish	give (V)	33	jiːva	j iː v a	55	63	
236	Icelandic	give (V)	33	cɛːva	c ɛː v a	55	127	
237	Dutch	give (V)	33	xeːvə	x eː v ə	55	329	
238	Norwegian	give (V)	33	jiː	j iː	55	352	
239	German	good	34	ɡuːt	ɡ uː t	56	443	
240	English	good	34	ɡʊd	ɡ ʊ d	56	248	
241	Danish	good	34	goˀ	g oˀ	56	129	
242	Swedish	good	34	guːd	g uː d	56	443	
243	Icelandic	good	34	kouːðʏr	k ouː ð ʏ r	56	53	
244	Dutch	good	34	xuːt	x uː t	56	74	
245	Norwegian	good	34	guː	g uː	56	313	
246	German	green	35	ɡryːn	ɡ r yː n	57	470	
247	English	green	35	ɡriːn	ɡ r iː n	57	470	
248	Danish	green	35	gʁɶnˀ	g ʁ ɶ nˀ	57	48	
249	Swedish	green	35	grøːn	g r øː n	57	470	
250	Icelandic	green	35	krait͡n	k r ai t͡n	57	470	
251	Dutch	green	35	xruːn	x r uː n	57	470	
252	Norwegian	green	35	gɾœn	g ɾ œ n	57	470	
253	German	hair	36	haːr	h aː r	58	343	
254	English	hair	36	hɛər	h ɛə r	58	312	
255	Danish	hair	36	hɒˀ	h ɒˀ	58	37	
256	Swedish	hair	36	hoːr	h oː r	58	68	
257	Icelandic	hair	36	hauːr	h auː r	58	343	
258	Dutch	hair	36	haːr	h aː r	58	343	
259	Norwegian	hair	36	hoːɾ	h oː ɾ	58	68	
260	German	hand	37	hant	h a n t	59	450	
261	English	hand	37	hænd	h æ n d	59	450	
262	Danish	hand	37	hʌnˀ	h ʌ nˀ	59	85	
263	Swedish	hand	37	hanːd	h a nː d	59	450	
264	Icelandic	hand	37	hœnt	h œ n t	59	450	
265	Dutch	hand	37	hɑnt	h ɑ n t	59	450	
266	Norwegian	hand	37	hɔn	h ɔ n	-59	450	
267	German	head	38	kɔp͡f	k ɔ p͡f	-60	171	
268	English	head	38	hɛd	h ɛ d	61	92	
269	Danish	head	38	hoːəð	h oːə ð	61	96	
270	Swedish	head	38	huːvud	h uː v u d	61	325	
271	Icelandic	head	38	hœvʏð	h œ v ʏ ð	61	211	
272	Dutch	head	38	hoːft	h oː f t	61	176	
273	Norwegian	head	38	huːdə	h uː d ə	61	145	
274	German	hear (V)	39	høːrən	h øː r ə n	62	403	
275	English	hear (V)	39	hɪər	h ɪə r	62	287	
276	Danish	hear (V)	39	høːʌ	h øːʌ	62	403	
277	Swedish	hear (V)	39	høːra	h øː r a	62	403	
278	Icelandic	hear (V)	39	heiːra	h eiː r a	62	403	
279	Dutch	hear (V)	39	hoːrə	h oː r ə	62	403	
280	Norwegian	hear (V)	39	høːɾə	h øː ɾ ə	62	403	
281	German	heart	40	hɛrt͡s	h ɛ r t͡s	63	290	
282	English	heart	40	hɑːrt	h ɑː r t	63	290	
283	Danish	heart	40	jæʁdə	j æ ʁ d ə	63	310	
284	Swedish	heart	40	jɛrta	j ɛ r t a	63	212	
285	Icelandic	heart	40	çar̥ta	ç a r̥ t a	63	212	
286	Dutch	heart	40	hɑrt	h ɑ r t	63	290	
287	Norwegian	heart	40	jæʈə	j æ ʈ ə	-63	310	
288	German	horn	41	hɔrn	h ɔ r n	64	326	
289	English	horn	41	hɔːrn	h ɔː r n	64	326	
290	Danish	horn	41	hoʁˀn	h o ʁˀ n	64	326	
291	Swedish	horn	41	hoːrn	h oː r n	64	326	
292	Icelandic	horn	41	hɔrt͡n	h ɔ r t͡n	64	326	
293	Dutch	horn	41	hoːrn	h oː r n	64	326	
294	Norwegian	horn	41	huːɳ	h uː ɳ	64	137	
295	German	I	42	ɪx	ɪ x	65	362	
296	English	I	42	aɪ	aɪ	65	251	
297	Danish	I	42	jɑj	j ɑ j	65	124	
298	Swedish	I	42	jaːg	j aː g	65	1	
299	Icelandic	I	42	jɛɣ	j ɛ ɣ	65	323	
300	Dutch	I	42	ɪk	ɪ k	65	362	
301	Norwegian	I	42	jæj	j æ j	65	124	
302	German	kill (V)	43	tøːtən	t øː t ə n	67	159	
303	English	kill (V)	43	kɪl	k ɪ l	68	222	
304	Danish	kill (V)	43	dʁɛːbə	d ʁ ɛː b ə	66	479	
305	Swedish	kill (V)	43	døːda	d øː d a	67	159	
306	Icelandic	kill (V)	43	trɛːpa	t r ɛː p a	66	479	
307	Dutch	kill (V)	43	doːdə	d oː d ə	67	159	
308	Norwegian	kill (V)	43	dɾeːpə	d ɾ eː p ə	66	479	
309	Swedish	kill (V)	43	drɛpa	d r ɛ p a	66	479	
310	German	knee	44	kniː	k n iː	69	333	
311	English	knee	44	niː	n iː	69	114	
312	Danish	knee	44	knɛˀ	k n ɛˀ	69	333	
313	Swedish	knee	44	knɛː	k n ɛː	69	333	
314	Icelandic	knee	44	kʰniɛː	kʰ n iɛː	69	333	
315	Dutch	knee	44	kniː	k n iː	69	333	
316	Norwegian	knee	44	kneː	k n eː	69	333	
317	German	know (V)	45	vɪsən	v ɪ s ə n	70	49	
318	English	know (V)	45	nəʊ	n əʊ	71	54	
319	Danish	know (V)	45	viːðə	v iː ð ə	70	472	
320	Swedish	know (V)	45	ɕɛnna	ɕ ɛ nː a	71	83	
321	Icelandic	know (V)	45	vɪːta	v ɪː t a	70	58	
322	Dutch	know (V)	45	ʋeːtə	ʋ eː t ə	70	125	
323	Norwegian	know (V)	45	ʋiːtə	ʋ iː t ə	70	125	
324	German	know (V)	45	kɛnən	k ɛ n ə n	71	302	
325	Danish	know (V)	45	kɛnə	k ɛ n ə	71	302	
326	Swedish	know (V)	45	veta	v e t a	70	58	
327	Dutch	know (V)	45	kɛnə	k ɛ n ə	71	302	
328	Norwegian	know (V)	45	çenə	ç e n ə	71	302	
329	German	leaf	46	blat	b l a t	72	456	
330	English	leaf	46	liːf	l iː f	73	193	
331	Danish	leaf	46	blað	b l a ð	72	456	
332	Swedish	leaf	46	blad	b l a d	72	456	
333	Icelandic	leaf	46	plaːð	p l aː ð	72	456	
334	Dutch	leaf	46	blɑt	b l ɑ t	72	456	
335	Norwegian	leaf	46	blɑː	b l ɑː	-72	210	
336	Swedish	leaf	46	blad	b l a d	72	456	
337	Icelandic	leaf	46	løyːv	l øyː v	73	288	
338	Norwegian	leaf	46	løːʋ	l øː ʋ	73	10	
