ID	Taxon	Gloss	GlossID	IPA	Tokens	CogID	NewCogID	
1	Russian	all	1	fsʲe	f sʲ e	1	131	
2	Polish	all	1	fʃɨsʦɨ	f ʃ ɨ s ʦ ɨ	1	195	
3	Bulgarian	all	1	vsiʧki	v s i ʧ k i	1	7	
4	Czech	all	1	fʃɪxnʲɪ	f ʃ ɪ x nʲ ɪ	1	247	
5	Russian	ashes	2	zɐla	z ɐ l a	2	106	
6	Polish	ashes	2	pɔpʲuw	p ɔ pʲ u w	3	275	
7	Bulgarian	ashes	2	pɛpɛl	p ɛ p ɛ l	3	164	
8	Czech	ashes	2	popɛl	p o p ɛ l	3	164	
9	Russian	ashes	2	pʲepɪlʲ	pʲ e p ɪ lʲ	3	164	
10	Russian	bark	3	kɐra	k ɐ r a	4	249	
11	Polish	bark	3	kɔra	k ɔ r a	4	249	
12	Bulgarian	bark	3	kora	k o r a	4	249	
13	Czech	bark	3	kuːra	k uː r a	4	249	
14	Russian	belly	4	ʒɨvot	ʒ ɨ v o t	6	120	
15	Polish	belly	4	bʒux	b ʒ u x	7	2	
16	Bulgarian	belly	4	korɛm	k o r ɛ m	-5	49	
17	Czech	belly	4	brɪxo	b r ɪ x o	7	15	
18	Russian	big	5	bɐlʲʃoj	b ɐ lʲ ʃ o j	8	55	
19	Polish	big	5	vʲɛlki	vʲ ɛ l k i	10	42	
20	Bulgarian	big	5	golʲam	g o lʲ a m	9	176	
21	Czech	big	5	vɛlkiː	v ɛ l k iː	10	42	
22	Polish	big	5	duʒɨ	d u ʒ ɨ	11	128	
23	Russian	bird	6	ptʲiʦə	p tʲ i ʦ ə	12	226	
24	Polish	bird	6	ptak	p t a k	12	191	
25	Bulgarian	bird	6	ptiʦə	p t i ʦ ə	12	226	
26	Czech	bird	6	ptaːk	p t aː k	12	191	
27	Russian	bite (V)	7	kusatʲ	k u s a tʲ	14	278	
28	Polish	bite (V)	7	ssaʨ	sː a ʨ	14	78	
29	Bulgarian	bite (V)	7	xəpa	x ə p a	13	36	
30	Czech	bite (V)	7	kowsat	k o w s a t	14	278	
31	Russian	black	8	ʧornɨj	ʧ o r n ɨ j	15	117	
32	Polish	black	8	ʧarnɨ	ʧ a r n ɨ	15	117	
33	Bulgarian	black	8	ʧɛrɛn	ʧ ɛ r ɛ n	15	117	
34	Czech	black	8	ʧɛrniː	ʧ ɛ r n iː	15	117	
35	Russian	blood	9	krofʲ	k r o fʲ	16	286	
36	Polish	blood	9	krɛf	k r ɛ f	16	286	
37	Bulgarian	blood	9	krɤf	k r ɤ f	16	286	
38	Czech	blood	9	krɛf	k r ɛ f	16	286	
39	Russian	bone	10	kosʲtʲ	k o sʲ tʲ	17	221	
40	Polish	bone	10	kɔɕʨ	k ɔ ɕ ʨ	17	113	
41	Bulgarian	bone	10	kɔst	k ɔ s t	17	221	
42	Czech	bone	10	kost	k o s t	17	221	
43	Russian	breast	11	ɡrutʲ	ɡ r u tʲ	19	219	
