ID	Taxon	Gloss	GlossID	IPA	Tokens	CogID	NewCogID	
1	Miyako	I	1	ban	b a n	1	337	
2	Tōkyō	I	1	watasi	w a t a s i	2	54	
3	Amami	I	1	waɴ	w a ɴ	1	337	
4	Kyōto	I	1	wate	w a t e	2	337	
5	Hachijō	I	1	ware	w a r e	1	337	
6	Shuri	I	1	waɴ	w a ɴ	1	337	
7	Kōchi	I	1	asi	a s i	2	274	
8	Sado	I	1	ore	o r e	3	42	
9	Oki	I	1	ora	o r a	3	46	
10	Kagoshima	I	1	oiː	oiː	3	207	
11	Miyako	thou	2	vːa	vː a	10	209	
12	Tōkyō	thou	2	anata	a n a t a	5	134	
13	Amami	thou	2	ʔʲa	ʔʲ a	10	209	
14	Kyōto	thou	2	aɴta	a ɴ t a	5	190	
15	Hachijō	thou	2	omi	o m i	4	255	
16	Shuri	thou	2	ʔʲaː	ʔʲ aː	10	209	
17	Kōchi	thou	2	oɴsi	o ɴ s i	7	76	
18	Sado	thou	2	ɴna	ɴ n a	6	264	
19	Oki	thou	2	omae	o m ae	8	255	
20	Kagoshima	thou	2	waiː	w aiː	9	50	
21	Miyako	we	3	bantiː	b a n t iː	11	9	
22	Tōkyō	we	3	watasitaʨi	w a t a s i t a ʨ i	12	114	
23	Amami	we	3	waxja	w a x j a	11	427	
24	Kyōto	we	3	watera	w a t e r a	12	197	
25	Hachijō	we	3	wareɴisa	w a r e ɴ i s a	11	273	
26	Shuri	we	3	watːaː	w a tː aː	11	427	
27	Kōchi	we	3	asiraː	a s i r aː	12	53	
28	Sado	we	3	oraʨi	o r a ʨ i	13	97	
29	Oki	we	3	orara	o r a r a	13	250	
30	Kagoshima	we	3	oidoɴ	oi d o ɴ	13	223	
31	Miyako	this	4	kuri	k u r i	14	323	
32	Tōkyō	this	4	kore	k o r e	14	323	
33	Amami	this	4	xurɨ	x u r ɨ	14	323	
34	Kyōto	this	4	kore	k o r e	14	323	
35	Hachijō	this	4	kore	k o r e	14	323	
36	Shuri	this	4	kuri	k u r i	14	323	
37	Kōchi	this	4	kore	k o r e	14	323	
38	Sado	this	4	kore	k o r e	14	323	
39	Oki	this	4	kore	k o r e	14	323	
40	Kagoshima	this	4	koiː	k oiː	14	323	
41	Miyako	that	5	kari	k a r i	16	424	
42	Tōkyō	that	5	are	a r e	15	424	
43	Amami	that	5	ʔarɨ	ʔ a r ɨ	15	424	
44	Kyōto	that	5	are	a r e	15	424	
45	Hachijō	that	5	ore	o r e	17	424	
46	Shuri	that	5	ʔari	ʔ a r i	15	424	
47	Kōchi	that	5	are	a r e	15	424	
48	Sado	that	5	are	a r e	15	424	
49	Oki	that	5	are	a r e	15	424	
50	Kagoshima	that	5	aiː	aiː	15	17	
51	Miyako	who	6	taru	t a r u	18	404	
52	Tōkyō	who	6	dare	d a r e	18	404	
53	Amami	who	6	θaru	θ a r u	18	404	
54	Kyōto	who	6	dare	d a r e	18	404	
55	Hachijō	who	6	dare	d a r e	18	404	
56	Shuri	who	6	taː	t aː	18	145	
57	Kōchi	who	6	dare	d a r e	18	404	
58	Sado	who	6	dare	d a r e	18	404	
59	Oki	who	6	dare	d a r e	18	404	
60	Kagoshima	who	6	daiː	d aiː	18	404	
61	Miyako	what	7	nau	n au	21	419	
62	Tōkyō	what	7	nani	n a n i	20	419	
63	Amami	what	7	nuː	n uː	21	127	
64	Kyōto	what	7	nani	n a n i	20	419	
65	Hachijō	what	7	ani	a n i	19	419	
66	Shuri	what	7	nuː	n uː	21	127	
67	Kōchi	what	7	nani	n a n i	20	419	
68	Sado	what	7	nani	n a n i	20	419	
69	Oki	what	7	nani	n a n i	20	419	
70	Kagoshima	what	7	naiː	n aiː	20	419	
71	Miyako	not	8	araŋ	a r a ŋ	23	479	
72	Tōkyō	not	8	nai	n ai	22	411	
73	Amami	not	8	ʔaraɴ	ʔ a r a ɴ	23	479	
74	Kyōto	not	8	nai	n ai	22	411	
75	Hachijō	not	8	nakːja	n a kː j a	22	235	
76	Shuri	not	8	neːɴ	n eː ɴ	22	411	
77	Kōchi	not	8	nai	n ai	22	411	
78	Sado	not	8	nai	n ai	22	411	
