ID	Language	Gloss	GlossID	CogID	IPA	Tokens	NewCogID	
1	Maloh	hand	1	155	taŋan	t a ŋ a n	775	
2	Merina (Malagasy)	hand	1	155	tanana	t a n a n a	775	
3	Thao	hand	1	446	rima	r i m a	775	
4	Palauan	hand	1	446	cʰim	cʰ i m	775	
5	Tunjung	hand	1	155	aŋaʔ	a ŋ a ʔ	775	
6	Bare'e	hand	1	1484	pale	p a l e	775	
7	Iban	hand	1	155	taŋan	t a ŋ a n	775	
8	Iban	hand	1	1556	jari	j a r i	775	
9	Berawan (Long Terawan)	hand	1	481	tisu	t i s u	775	
10	Berawan (Long Terawan)	hand	1	481	isu	i s u	775	
11	Hanunoo	hand	1	1796	kamaŋ	k a m a ŋ	775	
12	Wuna	hand	1	446	lima	l i m a	775	
13	Tetum	hand	1	446	liman	l i m a n	775	
14	Mailu	hand	1	446	ima	i m a	775	
15	Tsou	hand	1	350	mucu	m u c u	404	
16	Nias	hand	1	155	taŋa	t a ŋ a	775	
17	Central Amis	hand	1	19	kamaj	k a m a j	775	
18	Chamorro	hand	1	2515	kanːai	k a nː a i	775	
19	Banoni	hand	1	446	numa	n u m a	775	
20	Singhi	hand	1	155	toŋan	t o ŋ a n	775	
21	Maloh	left	2	1000	kajoko	k a j o k o	621	
22	Merina (Malagasy)	left	2	-483	havia	h a v i a	621	
23	Palauan	left	2	1253	katur	k a t u r	621	
24	Tunjung	left	2	645	ulaj	u l a j	621	
25	Bare'e	left	2	483	kaiː	k a iː	515	
26	Iban	left	2	560	kibaʔ	k i b a ʔ	621	
27	Berawan (Long Terawan)	left	2	645	pəmaiŋ	p ə m a i ŋ	621	
28	Moken	left	2	1702	ʔeloj	ʔ e l o j	621	
29	Hanunoo	left	2	159	wala	w a l a	621	
30	Wuna	left	2	98	kema	k e m a	621	
31	Tetum	left	2	1881	karuk	k a r u k	621	
32	Mailu	left	2	1934	ebe	e b e	621	
33	Tsou	left	2	483	vrina	v r i n a	531	
34	Nias	left	2	2227	kabera	k a b e r a	621	
35	Central Amis	left	2	483	kawili	k a w i l i	621	
36	Chamorro	left	2	2516	akague	a k a g u e	621	
37	Banoni	left	2	2601	tororona	t o r o r o n a	621	
38	Singhi	left	2	2743	bait	b a i t	621	
39	Banggi	left	2	-159	kuikiwaŋ	k u i k i w a ŋ	386	
40	Maloh	right	3	-519	kato	k a t o	672	
41	Merina (Malagasy)	right	3	255	havanana	h a v a n a n a	672	
42	Palauan	right	3	1254	kadikm	k a d i k m	672	
43	Tunjung	right	3	519	tauʔ	t a u ʔ	672	
44	Bare'e	right	3	255	kana	k a n a	672	
45	Iban	right	3	255	kanan	k a n a n	672	
46	Berawan (Long Terawan)	right	3	519	pəŋkatuʔoh	p ə ŋ k a t u ʔ o h	672	
47	Moken	right	3	255	nanaːn	n a n aː n	672	
48	Hanunoo	right	3	-184	sikun	s i k u n	672	
49	Wuna	right	3	255	swana	s w a n a	672	
50	Tetum	right	3	255	kwana	k w a n a	672	
51	Mailu	right	3	1935	iata	i a t a	305	
52	Tsou	right	3	255	vhona	v h o n a	672	
53	Nias	right	3	2228	kawõlõ	k a w õ l õ	264	
54	Central Amis	right	3	255	kawanan	k a w a n a n	672	
55	Banoni	right	3	519	matoː	m a t oː	672	
56	Singhi	right	3	519	toux	t o u x	672	
57	Banggi	right	3	-184	kikuan	k i k u a n	672	
58	Merina (Malagasy)	leg/foot	4	-97	ranjo	r a n j o	870	
59	Merina (Malagasy)	leg/foot	4	1053	toŋotra	t o ŋ o t r a	876	
60	Thao	leg/foot	4	1161	kuskus	k u s k u s	870	
61	Palauan	leg/foot	4	-290	oacʰ	o a cʰ	870	
62	Tunjung	leg/foot	4	1401	uneŋ	u n e ŋ	870	
63	Bare'e	leg/foot	4	28	witi	w i t i	870	
64	Iban	leg/foot	4	290	kaki	k a k i	870	
65	Iban	leg/foot	4	1557	pah	p a h	870	
66	Berawan (Long Terawan)	leg/foot	4	366	gimaʔ	g i m a ʔ	870	
67	Moken	leg/foot	4	199	pakaʔ	p a k a ʔ	870	
68	Moken	leg/foot	4	290	kakaj	k a k a j	870	
69	Hanunoo	leg/foot	4	1797	raparapa	r a p a r a p a	870	
70	Wuna	leg/foot	4	290	gʰagʰe	gʰ a gʰ e	870	
71	Tetum	leg/foot	4	290	ain	a i n	870	
72	Mailu	leg/foot	4	1936	au	a u	870	
73	Tsou	leg/foot	4	2099	ruru	r u r u	162	
74	Nias	leg/foot	4	290	ahe	a h e	870	
75	Central Amis	leg/foot	4	290	waqaj	w a q a j	870	
76	Chamorro	leg/foot	4	2517	adːeŋ	a dː e ŋ	870	
77	Banoni	leg/foot	4	2602	rapinːa	r a p i nː a	343	
78	Singhi	leg/foot	4	2744	peun	p e u n	870	
79	Banggi	leg/foot	4	290	uei	u e i	870	
80	Maloh	to walk	5	563	lambaʔ	l a m b a ʔ	747	
81	Merina (Malagasy)	to walk	5	1054	mandéha	m a n d é h a	590	
82	Palauan	to walk	5	212	merael	m e r a e l	747	
83	Tunjung	to walk	5	212	calan	c a l a n	747	
84	Bare'e	to walk	5	99	linja	l i n j a	747	
85	Iban	to walk	5	212	jalai	j a l a i	747	
86	Berawan (Long Terawan)	to walk	5	57	lakaw	l a k a w	747	
87	Moken	to walk	5	57	lakaw	l a k a w	747	
88	Hanunoo	to walk	5	57	lumakaw	l u m a k a w	747	
89	Wuna	to walk	5	362	nokala	n o k a l a	747	
90	Tetum	to walk	5	57	laʔo	l a ʔ o	747	
91	Mailu	to walk	5	1937	baebae	b a e b a e	747	
92	Tsou	to walk	5	2100	coeconʉ	c o e c o n ʉ	788	
93	Nias	to walk	5	416	fanõ	f a n õ	747	
94	Central Amis	to walk	5	690	lumakat	l u m a k a t	747	
95	Central Amis	to walk	5	690	rumakat	r u m a k a t	747	
96	Chamorro	to walk	5	57	lahu	l a h u	747	
97	Singhi	to walk	5	416	ponu	p o n u	747	
98	Banggi	to walk	5	416	empaːno	e m p aː n o	747	
99	Maloh	road/path	6	95	dalan	d a l a n	593	
100	Merina (Malagasy)	road/path	6	95	lalana	l a l a n a	593	
101	Thao	road/path	6	95	saran	s a r a n	593	
