ID	Taxon	Gloss	GlossID	IPA	Tokens	CogID	NewCogID	
1	Dutch	all	1	ɑlə	ɑ l ə	5	256	
2	Swedish	all	1	alː	a lː	5	256	
3	English	all	1	ɔːl	ɔː l	5	256	
4	German	all	1	al	a l	5	256	
5	Spanish	all	1	entero	e n t e r o	2	252	
6	Danish	all	1	æˀl	æˀ l	5	256	
7	Bulgarian	all	1	vsiʧki	v s i ʧ k i	3	161	
8	Greek	all	1	kaθe	k a θ e	7	33	
9	Romanian	all	1	tot	t o t	6	494	
10	Russian	all	1	fsʲe	f sʲ e	3	422	
11	Polish	all	1	fʃɨsʦɨ	f ʃ ɨ s ʦ ɨ	3	161	
12	Norwegian	all	1	ɑlə	ɑ l ə	5	256	
13	French	all	1	tu	t u	6	47	
14	Czech	all	1	fʃɪxnʲɪ	f ʃ ɪ x nʲ ɪ	3	405	
15	Icelandic	all	1	at͡lir	a t͡l i r	5	256	
16	Italian	all	1	intɛro	i n t ɛ r o	2	252	
17	Hindi	all	1	səb	s ə b	4	277	
18	Portuguese	all	1	todu	t o d u	6	494	
19	Spanish	all	1	toðo	t o ð o	6	494	
20	Romanian	all	1	ɨntreg	ɨ n t r e g	2	252	
21	French	all	1	ɑ̃tje	ɑ̃ t j e	2	214	
22	Italian	all	1	tutto	t u tː o	6	322	
23	Hindi	all	1	saːraː	s aː r aː	1	198	
24	Dutch	ashes	2	ɑs	ɑ s	10	255	
25	Swedish	ashes	2	asːka	a sː k a	10	255	
26	English	ashes	2	æʃ	æ ʃ	10	255	
27	German	ashes	2	aʃə	a ʃ ə	10	255	
28	Spanish	ashes	2	θeniθa	θ e n i θ a	12	541	
29	Danish	ashes	2	asg	a s g	10	255	
30	Bulgarian	ashes	2	pɛpɛl	p ɛ p ɛ l	8	144	
31	Greek	ashes	2	staxti	s t a x t i	14	155	
32	Armenian	ashes	2	moχiɾ	m o χ i ɾ	9	117	
33	Romanian	ashes	2	ʧenuʃə	ʧ e n u ʃ ə	12	541	
34	Russian	ashes	2	zɐla	z ɐ l a	11	222	
35	Polish	ashes	2	pɔpʲuw	p ɔ pʲ u w	8	144	
36	Norwegian	ashes	2	ɑsk	ɑ s k	-10	255	
37	French	ashes	2	sɑ̃dʁ	s ɑ̃ d ʁ	12	243	
38	Czech	ashes	2	popɛl	p o p ɛ l	8	144	
39	Icelandic	ashes	2	aska	a s k a	10	255	
40	Italian	ashes	2	ʧenere	ʧ e n e r e	12	541	
41	Hindi	ashes	2	raːkʰ	r aː kʰ	13	197	
42	Portuguese	ashes	2	sĩzɐ	s ĩ z ɐ	12	541	
43	Russian	ashes	2	pʲepɪlʲ	pʲ e p ɪ lʲ	8	144	
44	Dutch	bark	3	bɑst	b ɑ s t	19	601	
45	Swedish	bark	3	barːk	b a rː k	15	601	
46	English	bark	3	bɑːrk	b ɑː r k	-15	601	
47	German	bark	3	rɪndə	r ɪ n d ə	20	209	
48	Spanish	bark	3	koɾteθa	k o ɾ t e θ a	18	391	
49	Danish	bark	3	bɑːg	b ɑː g	15	601	
50	Bulgarian	bark	3	kora	k o r a	23	391	
51	Greek	bark	3	flios	f l io s	16	458	
52	Armenian	bark	3	kɛʁɛv	k ɛ ʁ ɛ v	22	433	
53	Romanian	bark	3	skwarʦə	s k w a r ʦ ə	23	365	
54	Russian	bark	3	kɐra	k ɐ r a	23	391	
55	Polish	bark	3	kɔra	k ɔ r a	23	391	
56	Norwegian	bark	3	bɑɾk	b ɑ ɾ k	-15	601	
57	French	bark	3	ekɔʁs	e k ɔ ʁ s	23	391	
58	Czech	bark	3	kuːra	k uː r a	23	391	
59	Icelandic	bark	3	bœrkʏr	b œ r k ʏ r	15	601	
60	Italian	bark	3	korteʧʧa	k o r t e ʧː a	18	391	
61	Hindi	bark	3	ʧʰaːl	ʧʰ aː l	21	480	
