ID	Taxon	Gloss	GlossID	IPA	Tokens	CogID	NewCogID	
1	North Mansi	all	1	pusən	p u s ə n	1	48	
2	Middle Lozva Mansi	all	1	puʃn	p u ʃ n	1	48	
3	Lower Lozva Mansi	all	1	ʃaq	ʃ a q	2	21	
4	Pelymka Mansi	all	1	ʃoq	ʃ o q	2	21	
5	Konda Mansi	all	1	soq	s o q	2	21	
6	Tavda Mansi	all	1	ʃɔχ	ʃ ɔ χ	2	21	
7	Vakh Khanty	all	1	ejnæːm	e j n æː m	3	104	
8	Verkhne-Kalymsk Khanty	all	1	ejnæːm	e j n æː m	3	104	
9	Vartovskoje Khanty	all	1	ejnæːm	e j n æː m	3	104	
10	Likrisovskoje Khanty	all	1	ejnæːm	e j n æː m	3	104	
11	Malyj Jugan Khanty	all	1	ejnæːm	e j n æː m	3	104	
12	Tremjugan Khanty	all	1	ejnæːm	e j n æː m	3	104	
13	Jugan Khanty	all	1	ejnæːm	e j n æː m	3	104	
14	Upper Demjanka Khanty	all	1	χarnaː	χ a r n aː	4	93	
15	Konda Khanty	all	1	pertæː	p e r t æː	5	4	
16	Nizjam Khanty	all	1	isaχaːt	i s a χ aː t	6	128	
17	Sherkaly Khanty	all	1	isaːt	i s aː t	6	128	
18	Kazym Khanty	all	1	isaː	i s aː	6	128	
19	Synja Khanty	all	1	isaː	i s aː	6	128	
20	North Mansi	ashes	2	χuʎəm	χ u ʎ ə m	8	71	
21	Middle Lozva Mansi	ashes	2	quʎəm	q u ʎ ə m	8	71	
22	Lower Lozva Mansi	ashes	2	quʎəm	q u ʎ ə m	8	71	
23	Konda Mansi	ashes	2	quʎəm	q u ʎ ə m	8	71	
24	Tavda Mansi	ashes	2	qoːʎəm	q oː ʎ ə m	8	71	
25	Vakh Khanty	ashes	2	pæːr	p æː r	9	19	
26	Vasjugan Khanty	ashes	2	pæːr	p æː r	9	19	
27	Tremjugan Khanty	ashes	2	næːjpæːr	n æː j p æː r	9	65	
28	Jugan Khanty	ashes	2	næːjpæːr	n æː j p æː r	9	65	
29	Upper Demjanka Khanty	ashes	2	χoːjəm	χ oː j ə m	8	71	
30	Konda Khanty	ashes	2	χoːjəm	χ oː j ə m	8	71	
31	Nizjam Khanty	ashes	2	χɔːjəm	χ ɔː j ə m	8	71	
32	Sherkaly Khanty	ashes	2	χɔːjəm	χ ɔː j ə m	8	71	
33	Kazym Khanty	ashes	2	raːtχiʃ	r aː t χ i ʃ	7	36	
34	Obdorsk Khanty	ashes	2	ræːtχis	r æː t χ i s	7	36	
35	North Mansi	bark	3	sul	s u l	-10	154	
36	Middle Lozva Mansi	bark	3	sul	s u l	-10	154	
37	Lower Lozva Mansi	bark	3	sul	s u l	-10	154	
38	Pelymka Mansi	bark	3	sul	s u l	-10	154	
39	Konda Mansi	bark	3	suːl	s uː l	-10	154	
40	Tavda Mansi	bark	3	su	s u	-10	154	
41	Vakh Khanty	bark	3	kæːr	k æː r	11	172	
42	Verkhne-Kalymsk Khanty	bark	3	kæːr	k æː r	11	172	
43	Vasjugan Khanty	bark	3	kæːr	k æː r	11	172	
44	Likrisovskoje Khanty	bark	3	kæːr	k æː r	11	172	
45	Malyj Jugan Khanty	bark	3	kæːr	k æː r	11	172	
46	Tremjugan Khanty	bark	3	kæːr	k æː r	11	172	
47	Jugan Khanty	bark	3	kæːr	k æː r	11	172	
48	Upper Demjanka Khanty	bark	3	kæːr	k æː r	11	172	
49	Konda Khanty	bark	3	kæːr	k æː r	11	172	
50	Nizjam Khanty	bark	3	kaːr	k aː r	11	172	
51	Kazym Khanty	bark	3	kaːr	k aː r	11	172	
52	Obdorsk Khanty	bark	3	kæːr	k æː r	11	172	
53	North Mansi	big	5	jænɨɣ	j æ n ɨ ɣ	15	196	
54	Middle Lozva Mansi	big	5	jæni	j æ n i	15	196	
55	Lower Lozva Mansi	big	5	jæni	j æ n i	15	196	
56	Pelymka Mansi	big	5	jæni	j æ n i	15	196	
57	Konda Mansi	big	5	jæni	j æ n i	15	196	
58	Tavda Mansi	big	5	jænu	j æ n u	15	196	
59	Vakh Khanty	big	5	eɭɭə	e ɭː ə	15	196	
60	Verkhne-Kalymsk Khanty	big	5	eɭə	e ɭ ə	15	196	
61	Vasjugan Khanty	big	5	eɭɭə	e ɭː ə	15	196	
62	Vartovskoje Khanty	big	5	eɭə	e ɭ ə	15	196	
63	Likrisovskoje Khanty	big	5	eɭə	e ɭ ə	15	196	
64	Malyj Jugan Khanty	big	5	enɬ	e n ɬ	15	196	
65	Tremjugan Khanty	big	5	enɬ	e n ɬ	15	196	
66	Jugan Khanty	big	5	entɬ	e n t ɬ	15	196	
67	Upper Demjanka Khanty	big	5	eːnə	eː n ə	15	196	
