ID	Taxon	Gloss	GlossID	IPA	Tokens	CogID	NewCogID	
1	German	all	1	al	a l	1	324	
2	English	all	1	ɔːl	ɔː l	1	142	
3	Danish	all	1	æˀl	æˀ l	1	324	
4	Swedish	all	1	alː	a lː	1	324	
5	Icelandic	all	1	at͡lir	a t͡l i r	1	292	
6	Dutch	all	1	ɑlə	ɑ l ə	1	246	
7	Norwegian	all	1	ɑlə	ɑ l ə	1	246	
8	German	ashes	2	aʃə	a ʃ ə	2	116	
9	English	ashes	2	æʃ	æ ʃ	2	132	
10	Danish	ashes	2	asg	a s g	2	416	
11	Swedish	ashes	2	asːka	a sː k a	2	416	
12	Icelandic	ashes	2	aska	a s k a	2	416	
13	Dutch	ashes	2	ɑs	ɑ s	2	161	
14	Norwegian	ashes	2	ɑsk	ɑ s k	-2	107	
15	German	bark	3	rɪndə	r ɪ n d ə	5	186	
16	English	bark	3	bɑːrk	b ɑː r k	-4	239	
17	Danish	bark	3	bɑːg	b ɑː g	4	239	
18	Swedish	bark	3	barːk	b a rː k	4	239	
19	Icelandic	bark	3	bœrkʏr	b œ r k ʏ r	4	229	
20	Dutch	bark	3	bɑst	b ɑ s t	3	137	
21	Norwegian	bark	3	bɑɾk	b ɑ ɾ k	-4	239	
22	German	belly	4	baux	b au x	7	319	
23	English	belly	4	bɛlɪ	b ɛ l ɪ	8	411	
24	Danish	belly	4	ɔnʌliwˀ	ɔ n ʌ l i wˀ	6	118	
25	Swedish	belly	4	maːge	m aː g e	9	244	
26	Icelandic	belly	4	kʰvɪːðʏr	kʰ v ɪː ð ʏ r	10	381	
27	Dutch	belly	4	bœyk	b œy k	7	319	
28	Norwegian	belly	4	mɑːgə	m ɑː g ə	9	261	
29	Danish	belly	4	mæːvə	m æː v ə	9	219	
30	Swedish	belly	4	buk	b u k	7	319	
31	Norwegian	belly	4	bʉːk	b ʉː k	7	226	
32	German	big	5	ɡroːs	ɡ r oː s	13	115	
33	English	big	5	bɪɡ	b ɪ ɡ	12	308	
34	Danish	big	5	sdoˀʁ	s d oˀ ʁ	11	52	
35	Swedish	big	5	stoːr	s t oː r	11	471	
36	Icelandic	big	5	stouːr	s t ouː r	11	471	
37	Dutch	big	5	xroːt	x r oː t	13	115	
38	Norwegian	big	5	stuːɾ	s t uː ɾ	-11	471	
39	English	big	5	ɡreɪt	ɡ r eɪ t	13	146	
40	Icelandic	big	5	mɪːcɪt͡l	m ɪː c ɪ t͡l	14	303	
41	German	bird	6	foːɡəl	f oː ɡ ə l	16	406	
42	English	bird	6	bɜːrd	b ɜː r d	15	47	
43	Danish	bird	6	fuˀl	f uˀ l	16	151	
44	Swedish	bird	6	foːgel	f oː g e l	16	406	
45	Icelandic	bird	6	fʏkl	f ʏ k l	16	284	
46	Dutch	bird	6	voːɣəl	v oː ɣ ə l	16	406	
47	Norwegian	bird	6	fʉːl	f ʉː l	16	151	
48	German	bite (V)	7	baisən	b ai s ə n	17	189	
49	English	bite (V)	7	baɪt	b aɪ t	17	31	
50	Danish	bite (V)	7	biːðə	b iː ð ə	17	195	
51	Swedish	bite (V)	7	biːta	b iː t a	17	195	
52	Icelandic	bite (V)	7	piːta	p iː t a	17	195	
53	Dutch	bite (V)	7	bɛɪtə	b ɛɪ t ə	17	11	
54	Norwegian	bite (V)	7	biːtə	b iː t ə	17	195	
55	German	black	8	ʃvart͡s	ʃ v a r t͡s	19	386	
56	English	black	8	blæk	b l æ k	18	472	
57	Danish	black	8	sɒːd	s ɒː d	19	345	
58	Swedish	black	8	svartː	s v a r tː	19	386	
59	Icelandic	black	8	svar̥tʏr	s v a r̥ t ʏ r	19	386	
60	Dutch	black	8	zʋɑrt	z ʋ ɑ r t	19	466	
61	Norwegian	black	8	sɔʈ	s ɔ ʈ	19	220	
62	German	blood	9	bluːt	b l uː t	20	460	
63	English	blood	9	blʌd	b l ʌ d	20	460	
64	Danish	blood	9	bloˀð	b l oˀ ð	20	392	
65	Swedish	blood	9	bloːd	b l oː d	20	460	
66	Icelandic	blood	9	plouːθ	p l ouː θ	20	392	
67	Dutch	blood	9	bluːt	b l uː t	20	460	
68	Norwegian	blood	9	bluː	b l uː	20	460	
69	German	bone	10	knɔxən	k n ɔ x ə n	22	150	
70	English	bone	10	bəʊn	b əʊ n	21	18	
71	Danish	bone	10	beˀn	b eˀ n	21	455	
72	Swedish	bone	10	beːn	b eː n	21	455	
73	Icelandic	bone	10	peiːn	p eiː n	21	455	
74	Dutch	bone	10	beːn	b eː n	21	455	
75	Norwegian	bone	10	beːn	b eː n	21	455	
76	German	breast	11	brʊst	b r ʊ s t	23	402	
77	English	breast	11	brɛst	b r ɛ s t	23	402	
78	Danish	breast	11	bʁœsd	b ʁ œ s d	23	402	
79	Swedish	breast	11	brøst	b r ø s t	23	402	
80	Icelandic	breast	11	b̥rjousd̥	b̥ r j ou s d̥	23	196	
81	Dutch	breast	11	bɔrst	b ɔ r s t	23	402	
82	Norwegian	breast	11	bɾyst	b ɾ y s t	-23	402	
83	German	burn (V)	12	brɛnən	b r ɛ n ə n	24	437	
84	English	burn (V)	12	bɜːrn	b ɜː r n	24	248	
85	Danish	burn (V)	12	bʁanə	b ʁ a n ə	24	437	
86	Swedish	burn (V)	12	brɛnːa	b r ɛ nː a	24	437	
87	Icelandic	burn (V)	12	b̥rɛtna	b̥ r ɛ t n a	24	437	
88	Dutch	burn (V)	12	brɑndə	b r ɑ n d ə	24	437	
89	Norwegian	burn (V)	12	bɾenə	b ɾ e n ə	24	437	
90	German	claw	13	naːɡəl	n aː ɡ ə l	25	258	
91	English	claw	13	neɪl	n eɪ l	25	72	
92	Danish	claw	13	nɑjˀl	n ɑ jˀ l	25	258	
93	Swedish	claw	13	naːgel	n aː g e l	25	258	
94	Icelandic	claw	13	nakl	n a k l	25	258	
95	Dutch	claw	13	naːɣəl	n aː ɣ ə l	25	258	
96	Norwegian	claw	13	næjl	n æ j l	25	258	
97	German	cloud	14	vɔlkə	v ɔ l k ə	26	184	
98	English	cloud	14	klaʊd	k l aʊ d	29	62	
99	Danish	cloud	14	sgyˀ	s g yˀ	28	111	
100	Swedish	cloud	14	ɧyː	ɧ yː	28	373	
101	Icelandic	cloud	14	sciː	s c iː	28	207	
102	Dutch	cloud	14	ʋɔlk	ʋ ɔ l k	26	19	
103	Norwegian	cloud	14	ʃyː	ʃ yː	-28	389	
104	Swedish	cloud	14	moːln	m oː l n	27	158	
105	German	cold	15	kalt	k a l t	30	205	
106	English	cold	15	kəʊld	k əʊ l d	30	24	
107	Danish	cold	15	kʌlˀ	k ʌ lˀ	30	347	
108	Swedish	cold	15	kalː	k a lː	30	205	
109	Icelandic	cold	15	kʰaltʏr	kʰ a l t ʏ r	30	205	
110	Dutch	cold	15	kɑut	k ɑu t	30	179	
111	Norwegian	cold	15	kɑl	k ɑ l	-30	414	
112	German	come (V)	16	kɔmən	k ɔ m ə n	31	451	
113	English	come (V)	16	kʌm	k ʌ m	31	451	
114	Danish	come (V)	16	kʌmə	k ʌ m ə	31	451	
115	Swedish	come (V)	16	komːa	k o mː a	31	451	
116	Icelandic	come (V)	16	kʰɔːma	kʰ ɔː m a	31	451	
117	Dutch	come (V)	16	aːŋkoːmə	aː ŋ k oː m ə	31	285	
118	Norwegian	come (V)	16	kɔmə	k ɔ m ə	31	451	
119	German	die (V)	17	ʃtɛrbən	ʃ t ɛ r b ə n	32	147	
120	English	die (V)	17	daɪ	d aɪ	-33	121	
121	Danish	die (V)	17	døˀ	d øˀ	33	400	
122	Swedish	die (V)	17	dø	d ø	33	400	
123	Icelandic	die (V)	17	teiːja	t eiː j a	33	89	
124	Dutch	die (V)	17	stɛrvə	s t ɛ r v ə	32	147	
125	Norwegian	die (V)	17	døː	d øː	33	400	
126	German	dog	18	hʊnt	h ʊ n t	35	401	
127	English	dog	18	dɔɡ	d ɔ ɡ	34	376	
128	Danish	dog	18	hunˀ	h u nˀ	35	20	
129	Swedish	dog	18	hunːd	h u nː d	35	401	
130	Icelandic	dog	18	hʏntʏr	h ʏ n t ʏ r	35	401	
131	Dutch	dog	18	hɔnt	h ɔ n t	35	401	
132	Norwegian	dog	18	hʉn	h ʉ n	-35	44	
133	German	drink (V)	19	trɪŋkən	t r ɪ ŋ k ə n	36	359	
134	English	drink (V)	19	drɪŋk	d r ɪ ŋ k	36	359	
135	Danish	drink (V)	19	dʁɛgə	d ʁ ɛ g ə	36	359	
136	Swedish	drink (V)	19	drikːa	d r i kː a	36	359	
137	Icelandic	drink (V)	19	trɛʰka	t r ɛʰ k a	36	359	
138	Dutch	drink (V)	19	drɪŋkə	d r ɪ ŋ k ə	36	359	
139	Norwegian	drink (V)	19	dɾikə	d ɾ i k ə	-36	359	
140	German	dry	20	trɔkən	t r ɔ k ə n	38	41	
141	English	dry	20	draɪ	d r aɪ	38	363	
142	Danish	dry	20	tɶˀʁ	t ɶˀ ʁ	37	294	
143	Swedish	dry	20	torː	t o rː	37	190	
144	Icelandic	dry	20	θʏrː	θ ʏ rː	37	140	
145	Dutch	dry	20	droːx	d r oː x	38	281	
146	Norwegian	dry	20	tœɾ	t œ ɾ	37	225	
147	German	ear	21	oːr	oː r	39	341	
148	English	ear	21	ɪər	ɪə r	39	260	
149	Danish	ear	21	øːʌ	øːʌ	39	6	
150	Swedish	ear	21	øːra	øː r a	39	68	
151	Icelandic	ear	21	eiːra	eiː r a	39	76	
152	Dutch	ear	21	oːr	oː r	39	341	
153	Norwegian	ear	21	øːɾə	øː ɾ ə	39	166	
154	German	earth	22	eːrdə	eː r d ə	40	320	
155	English	earth	22	ɜːrθ	ɜː r θ	40	4	
156	Danish	earth	22	joˀʁ	j oˀ ʁ	40	144	
157	Swedish	earth	22	joːrd	j oː r d	40	236	
158	Icelandic	earth	22	jœrð	j œ r ð	40	266	
159	Dutch	earth	22	aːrdə	aː r d ə	40	320	
160	Norwegian	earth	22	juːɾ	j uː ɾ	-40	32	
161	German	eat (V)	23	ɛsən	ɛ s ə n	42	130	
162	English	eat (V)	23	iːt	iː t	42	250	
163	Danish	eat (V)	23	sbiːsə	s b iː s ə	-41	48	
164	Swedish	eat (V)	23	ɛːta	ɛː t a	42	167	
165	Icelandic	eat (V)	23	pɔrða	p ɔ r ð a	43	295	
166	Dutch	eat (V)	23	eːtə	eː t ə	42	200	
167	Norwegian	eat (V)	23	spiːsə	s p iː s ə	-41	48	
168	German	egg	24	ai	ai	44	436	
169	English	egg	24	ɛɡ	ɛ ɡ	44	394	
170	Danish	egg	24	ɛˀg	ɛˀ g	44	394	
171	Swedish	egg	24	egː	e gː	44	394	
172	Icelandic	egg	24	ɛkː	ɛ kː	44	394	
173	Dutch	egg	24	ɛɪ	ɛɪ	44	66	
174	Norwegian	egg	24	eg	e g	44	394	
175	German	eye	25	auɡə	au ɡ ə	45	10	
176	English	eye	25	aɪ	aɪ	45	264	
177	Danish	eye	25	ʌjə	ʌ j ə	45	418	
178	Swedish	eye	25	øːga	øː g a	45	155	
179	Icelandic	eye	25	øyːɣa	øyː ɣ a	45	155	
180	Dutch	eye	25	oːx	oː x	45	35	
181	Norwegian	eye	25	œjə	œ j ə	45	418	
182	German	fat	26	fɛt	f ɛ t	-46	449	
183	English	fat	26	fæt	f æ t	46	449	
184	Danish	fat	26	fed	f e d	46	449	
185	Swedish	fat	26	fɛt	f ɛ t	46	449	
186	Icelandic	fat	26	fɪːta	f ɪː t a	46	165	
187	Dutch	fat	26	vɛt	v ɛ t	46	449	
188	Norwegian	fat	26	fet	f e t	-46	449	
189	German	feather	27	feːdər	f eː d ə r	47	210	
190	English	feather	27	fɛðər	f ɛ ð ə r	47	210	
191	Danish	feather	27	fjeðˀʌ	f j e ðˀ ʌ	47	73	
192	Swedish	feather	27	fjɛːder	f j ɛː d e r	47	210	
193	Icelandic	feather	27	fjœːðʏr	f j œː ð ʏ r	47	210	
194	Dutch	feather	27	veːr	v eː r	47	49	
195	Norwegian	feather	27	fjæːɾ	f j æː ɾ	47	367	
196	German	fire	28	fɔyər	f ɔyə r	48	81	
197	English	fire	28	faɪər	f aɪə r	48	84	
198	Danish	fire	28	ilˀ	i lˀ	50	245	
199	Swedish	fire	28	elːd	e lː d	50	67	
200	Icelandic	fire	28	ɛltʏr	ɛ l t ʏ r	50	138	
201	Dutch	fire	28	vyːr	v yː r	48	113	
202	Norwegian	fire	28	ʋɑɾmə	ʋ ɑ ɾ m ə	49	39	
203	Norwegian	fire	28	il	i l	50	245	
204	German	fish	29	fɪʃ	f ɪ ʃ	51	71	
205	English	fish	29	fɪʃ	f ɪ ʃ	51	71	
206	Danish	fish	29	fesg	f e s g	51	432	
207	Swedish	fish	29	fisːk	f i sː k	51	432	
208	Icelandic	fish	29	fɪskʏr	f ɪ s k ʏ r	51	432	
209	Dutch	fish	29	vɪs	v ɪ s	51	123	
210	Norwegian	fish	29	fisk	f i s k	51	432	
211	German	fly (V)	30	fliːɡən	f l iː ɡ ə n	52	382	
212	English	fly (V)	30	flaɪ	f l aɪ	52	214	
213	Danish	fly (V)	30	flyːvə	f l yː v ə	52	382	
214	Swedish	fly (V)	30	flʉga	f l ʉ g a	52	198	
215	Icelandic	fly (V)	30	fljuːa	f l j uːa	52	458	
216	Dutch	fly (V)	30	vliːɣə	v l iː ɣ ə	52	382	
217	Norwegian	fly (V)	30	flyː	f l yː	52	382	
218	German	foot	31	fuːs	f uː s	53	421	
219	English	foot	31	fʊt	f ʊ t	53	169	
220	Danish	foot	31	foˀð	f oˀ ð	53	464	
221	Swedish	foot	31	foːt	f oː t	53	421	
222	Icelandic	foot	31	fouːtʏr	f ouː t ʏ r	53	355	
223	Dutch	foot	31	vuːt	v uː t	53	421	
224	Norwegian	foot	31	fuːt	f uː t	53	421	
225	German	full	32	fɔl	f ɔ l	54	370	
226	English	full	32	fʊl	f ʊ l	54	370	
227	Danish	full	32	fulˀ	f u lˀ	54	212	
228	Swedish	full	32	fulː	f u lː	54	212	
229	Icelandic	full	32	fʏt͡lʏr	f ʏ t͡l ʏ r	54	15	
230	Dutch	full	32	vɔl	v ɔ l	54	370	
231	Norwegian	full	32	fʉl	f ʉ l	54	302	
232	German	give (V)	33	ɡeːbən	ɡ eː b ə n	55	243	
233	English	give (V)	33	ɡɪv	ɡ ɪ v	55	82	
234	Danish	give (V)	33	giˀ	g iˀ	55	173	
235	Swedish	give (V)	33	jiːva	j iː v a	55	60	
236	Icelandic	give (V)	33	cɛːva	c ɛː v a	55	122	
237	Dutch	give (V)	33	xeːvə	x eː v ə	55	315	
238	Norwegian	give (V)	33	jiː	j iː	55	337	
239	German	good	34	ɡuːt	ɡ uː t	56	427	
240	English	good	34	ɡʊd	ɡ ʊ d	56	238	
241	Danish	good	34	goˀ	g oˀ	56	124	
242	Swedish	good	34	guːd	g uː d	56	427	
243	Icelandic	good	34	kouːðʏr	k ouː ð ʏ r	56	50	
244	Dutch	good	34	xuːt	x uː t	56	70	
245	Norwegian	good	34	guː	g uː	56	300	
246	German	green	35	ɡryːn	ɡ r yː n	57	454	
247	English	green	35	ɡriːn	ɡ r iː n	57	454	
248	Danish	green	35	gʁɶnˀ	g ʁ ɶ nˀ	57	45	
249	Swedish	green	35	grøːn	g r øː n	57	454	
250	Icelandic	green	35	krait͡n	k r ai t͡n	57	454	
251	Dutch	green	35	xruːn	x r uː n	57	454	
252	Norwegian	green	35	gɾœn	g ɾ œ n	57	454	
253	German	hair	36	haːr	h aː r	58	328	
254	English	hair	36	hɛər	h ɛə r	58	299	
255	Danish	hair	36	hɒˀ	h ɒˀ	58	34	
256	Swedish	hair	36	hoːr	h oː r	58	65	
257	Icelandic	hair	36	hauːr	h auː r	58	328	
258	Dutch	hair	36	haːr	h aː r	58	328	
259	Norwegian	hair	36	hoːɾ	h oː ɾ	58	65	
260	German	hand	37	hant	h a n t	59	434	
261	English	hand	37	hænd	h æ n d	59	434	
262	Danish	hand	37	hʌnˀ	h ʌ nˀ	59	80	
263	Swedish	hand	37	hanːd	h a nː d	59	434	
264	Icelandic	hand	37	hœnt	h œ n t	59	434	
265	Dutch	hand	37	hɑnt	h ɑ n t	59	434	
266	Norwegian	hand	37	hɔn	h ɔ n	-59	434	
267	German	head	38	kɔp͡f	k ɔ p͡f	-60	163	
268	English	head	38	hɛd	h ɛ d	61	87	
269	Danish	head	38	hoːəð	h oːə ð	61	91	
270	Swedish	head	38	huːvud	h uː v u d	61	311	
271	Icelandic	head	38	hœvʏð	h œ v ʏ ð	61	202	
272	Dutch	head	38	hoːft	h oː f t	61	168	
273	Norwegian	head	38	huːdə	h uː d ə	61	139	
274	German	hear (V)	39	høːrən	h øː r ə n	62	387	
275	English	hear (V)	39	hɪər	h ɪə r	62	274	
276	Danish	hear (V)	39	høːʌ	h øːʌ	62	387	
277	Swedish	hear (V)	39	høːra	h øː r a	62	387	
278	Icelandic	hear (V)	39	heiːra	h eiː r a	62	387	
279	Dutch	hear (V)	39	hoːrə	h oː r ə	62	387	
280	Norwegian	hear (V)	39	høːɾə	h øː ɾ ə	62	387	
281	German	heart	40	hɛrt͡s	h ɛ r t͡s	63	277	
282	English	heart	40	hɑːrt	h ɑː r t	63	277	
283	Danish	heart	40	jæʁdə	j æ ʁ d ə	63	297	
284	Swedish	heart	40	jɛrta	j ɛ r t a	63	203	
285	Icelandic	heart	40	çar̥ta	ç a r̥ t a	63	203	
286	Dutch	heart	40	hɑrt	h ɑ r t	63	277	
287	Norwegian	heart	40	jæʈə	j æ ʈ ə	-63	297	
288	German	horn	41	hɔrn	h ɔ r n	64	312	
289	English	horn	41	hɔːrn	h ɔː r n	64	312	
290	Danish	horn	41	hoʁˀn	h o ʁˀ n	64	312	
291	Swedish	horn	41	hoːrn	h oː r n	64	312	
292	Icelandic	horn	41	hɔrt͡n	h ɔ r t͡n	64	312	
293	Dutch	horn	41	hoːrn	h oː r n	64	312	
294	Norwegian	horn	41	huːɳ	h uː ɳ	64	131	
295	German	I	42	ɪx	ɪ x	65	346	
296	English	I	42	aɪ	aɪ	65	241	
