ID	Taxon	Gloss	GlossID	Orthography	IPA	Tokens	CogID	NewCogID	
1	Albanian	all	1	gjithë	ɟiθ	ɟ i θ	4	971	
2	English	all	1	all	ɔl	ɔ l	1	729	
3	French	all	1	tous	tut	t u t	2	500	
4	German	all	1	alle	al	a l	1	729	
5	Hawaiian	all	1	apau	apau	a p a u	7	930	
6	Navajo	all	1	t'áá 'áƚtso	ʔayɬʦo	ʔ ay ɬ ʦ o	5	232	
7	Turkish	all	1	bütün	bytyn	b y t y n	3	859	
8	Albanian	and	2	e	e	e	-916	148	
9	English	and	2	and	and	a n d	915	709	
10	French	and	2	et	e	e	916	695	
11	German	and	2	und	unt	u n t	915	709	
12	Hawaiian	and	2	ā	aː	aː	919	450	
13	Navajo	and	2	dóó	doː	d oː	918	216	
14	Turkish	and	2	ve	ve	v e	-917	695	
15	Albanian	animal	3	kafshë	kafʃ	k a f ʃ	-1018	250	
16	English	animal	3	animal	anəməl	a n ə m ə l	-1016	292	
17	French	animal	3	animal	animal	a n i m a l	-1016	292	
18	German	animal	3	Tier	tiːr	t iː r	1015	848	
19	Hawaiian	animal	3	holoholona	holoholona	h o l o h o l o n a	1020	838	
20	Navajo	animal	3	naaldeehii	naːldeːhiː	n aː l d eː h iː	1019	179	
21	Turkish	animal	3	hayvan	hajvan	h a j v a n	-1017	35	
22	Albanian	ashes	4	hi	hir	h i r	274	376	
23	English	ashes	4	ashes	aʃ	a ʃ	271	1080	
24	French	ashes	4	cendre	sɑ̃dr	s ɑ̃ d r	272	652	
25	German	ashes	4	Asche	aʃə	a ʃ ə	271	1080	
26	Hawaiian	ashes	4	lehu	lehu	l e h u	276	426	
27	Navajo	ashes	4	ƚeeshch'ih	ɬeːʃʧˀih	ɬ eː ʃ ʧˀ i h	275	186	
28	Turkish	ashes	4	kül	kyl	k y l	273	322	
29	Albanian	at	5	në	nə	n ə	954	825	
30	English	at	5	at	at	a t	952	759	
31	French	at	5	à	a	a	952	832	
32	German	at	5	an	an	a n	951	825	
33	Hawaiian	at	5	ma	ma	m a	956	951	
34	Navajo	at	5	-di	di	d i	955	485	
35	Turkish	at	5	-de	de	d e	953	485	
36	Albanian	back	6	shpinë	ʃpin	ʃ p i n	-369	872	
37	English	back	6	back	bak	b a k	367	145	
38	French	back	6	dos	do	d o	366	1074	
39	German	back	6	Rücken	rykən	r y k ə n	365	198	
40	Hawaiian	back	6	kua	kua	k u a	372	947	
41	Navajo	back	6	'anághah	nayɣah	n ay ɣ a h	370	1074	
42	Turkish	back	6	arka	arka	a r k a	368	60	
43	Albanian	bad	7	keq	kec	k e c	-281	204	
44	English	bad	7	bad	bad	b a d	279	835	
45	French	bad	7	mauvais	mɔvɛz	m ɔ v ɛ z	278	917	
46	German	bad	7	schlecht	ʃlext	ʃ l e x t	277	995	
47	Hawaiian	bad	7	`ino	ʔino	ʔ i n o	283	23	
48	Navajo	bad	7	doo yá'áshǫ́ǫ da	jayʔayʃõõ	j ay ʔ ay ʃ õ õ	282	252	
49	Turkish	bad	7	kötü	køty	k ø t y	-280	539	
50	Albanian	bark	8	shkëlbozë	ʃkəlboz	ʃ k ə l b o z	413	66	
51	English	bark	8	bark	bɑrk	b ɑ r k	-411	787	
52	French	bark	8	écorce	ekɔrs	e k ɔ r s	410	715	
53	German	bark	8	Rinde	rində	r i n d ə	409	506	
54	Hawaiian	bark	8	`ili	ʔili	ʔ i l i	415	591	
55	Navajo	bark	8	'akásht'óózh	kayʃtˀoːʒ	k ay ʃ tˀ oː ʒ	414	350	
56	Turkish	bark	8	kabuk	kabuk	k a b u k	412	487	
57	Albanian	because	9	sepse	sepse	s e p s e	336	401	
58	English	because	9	because	bəkɔz	b ə k ɔ z	-337	578	
59	French	because	9	parce que	pars	p a r s	336	1046	
60	German	because	9	weil	vail	v ai l	335	479	
61	Hawaiian	because	9	ā mea	aːmea	aː m e a	341	826	
62	Navajo	because	9	háálá	haːlay	h aː l ay	339	585	
63	Turkish	because	9	çünkü	ʧynky	ʧ y n k y	338	95	
64	Albanian	belly	10	bark	bark	b a r k	1012	475	
65	English	belly	10	belly	bɛli	b ɛ l i	1010	475	
66	French	belly	10	ventre	vɑ̃tr	v ɑ̃ t r	1009	434	
67	German	belly	10	Bauch	baux	b au x	1008	475	
68	Hawaiian	belly	10	`ōpū	ʔoːpuː	ʔ oː p uː	1014	1068	
69	Navajo	belly	10	'abid	bid	b i d	1013	710	
70	Turkish	belly	10	karın	karn	k a r n	1011	475	
71	Albanian	big	11	madh	mað	m a ð	198	435	
72	English	big	11	big	bɪg	b ɪ g	196	381	
73	French	big	11	grand	grɑ̃d	g r ɑ̃ d	195	1125	
74	German	big	11	groß	groːs	g r oː s	194	1125	
75	Hawaiian	big	11	nui	nui	n u i	200	448	
76	Navajo	big	11	'áníƚtso	ʔayniɬʦo	ʔ ay n i ɬ ʦ o	199	67	
77	Turkish	big	11	büyük	byjyk	b y j y k	197	1056	
78	Albanian	bird	12	zog	zog	z o g	-482	389	
79	English	bird	12	bird	bərd	b ə r d	480	1027	
80	French	bird	12	oiseau	wazo	w a z o	479	790	
81	German	bird	12	Vogel	foːgəl	f oː g ə l	478	180	
82	Hawaiian	bird	12	manu	manu	m a n u	484	443	
83	Navajo	bird	12	tsídii	ʦidiː	ʦ i d iː	483	144	
84	Turkish	bird	12	kuş	kuʃ	k u ʃ	481	309	
85	Albanian	bite	13	kafshon	kafʃo	k a f ʃ o	714	705	
86	English	bite	13	bites	bait	b ai t	711	1106	
87	French	bite	13	mord	mɔr	m ɔ r	712	553	
88	German	bite	13	beißt	bais	b ai s	711	1106	
89	Hawaiian	bite	13	nahu	nahu	n a h u	716	1106	
90	Navajo	bite	13	'aháshháásh	ʔahayɬhaːʃ	ʔ a h ay ɬ h aː ʃ	715	733	
91	Turkish	bite	13	ısırıyor	ɯsɯr	ɯ s ɯ r	713	93	
92	Albanian	black	14	zi	zez	z e z	133	876	
93	English	black	14	black	blak	b l a k	131	857	
94	French	black	14	noir	nwar	n w a r	130	46	
95	German	black	14	schwarz	ʃvarʦ	ʃ v a r ʦ	129	861	
96	Hawaiian	black	14	`ele`ele	ʔeleʔele	ʔ e l e ʔ e l e	136	498	
