ID	Taxa	Gloss	GlossID	OriginalForm	IPA	Tokens	CogID	NewCogID	
1	English	all	1	ɔ:l	ɔːl	ɔː l	175	894	
2	German	all	1	'alə	alə	a l ə	175	894	
3	Armenian_Mod	all	1	boˈloɾ	boloɾ	b o l o ɾ	566	523	
4	Greek_Mod	all	1	ˈo̞lo̞s	o̞lo̞s	o̞ l o̞ s	965	523	
5	Italian	all	1	'tutto	tutto	t u tː o	543	894	
6	Marathi	all	1	'səɾwə, 'səgɭə	səɾwə	s ə ɾ w ə	748	894	
7	Danish	all	1	ɛl	ɛl	ɛ l	175	894	
8	Portuguese_ST	all	1	ˈtoðu	toðu	t o ð u	543	894	
9	French	all	1	tu	tu	t u	543	894	
10	Russian	all	1	vsʲo	vsʲo	v sʲ o	1102	894	
11	Spanish	all	1	'toðo	toðo	t o ð o	543	894	
12	Swedish	all	1	ˈala	ala	a l a	175	894	
13	Bihari	all	1	səb	səb	s ə b	748	894	
14	Oriya	all	1	sɔbɔ	sɔbɔ	s ɔ b ɔ	748	894	
15	Dutch_List	all	1	'ɑləs	ɑləs	ɑ l ə s	175	894	
16	Czech	all	1	fʃɪxɲɪ	fʃɪxɲɪ	f ʃ ɪ x ɲ ɪ	1102	52	
17	Breton_ST	all	1	ɔl	ɔl	ɔ l	965	894	
18	Catalan	all	1	tot	tot	t o t	543	894	
19	Urdu	all	1	səb	səb	s ə b	748	894	
20	Polish	all	1	ˈkaʒdɨ	kaʒdɨ	k a ʒ d ɨ	3542	894	
21	Armenian_Mod	and	2	jɛv	jɛv	j ɛ v	567	171	
22	Breton_ST	and	2	a	a	a	966	660	
23	Catalan	and	2	i	i	i	848	660	
24	Czech	and	2	a	a	a	1103	660	
25	Danish	and	2	ɒw, ʌ	ɒw	ɒ w	1303	660	
26	Dutch_List	and	2	ɛn	ɛn	ɛ n	176	660	
27	English	and	2	ænd	ænd	æ n d	176	660	
28	French	and	2	e	e	e	848	660	
29	German	and	2	ʊnt	ʊnt	ʊ n t	176	660	
30	Greek_Mod	and	2	ce̞, c(i)	ce̞	c e̞	1447	660	
31	Italian	and	2	e, ed	e	e	848	660	
32	Marathi	and	2	'ani	ani	a n i	1591	660	
33	Polish	and	2	i	i	i	1103	660	
