ID	Taxon	Gloss	GlossID	IPA	Tokens	CogID	NewCogID	
1	Russian	all	1	fsʲe	f sʲ e	1	140	
2	Polish	all	1	fʃɨsʦɨ	f ʃ ɨ s ʦ ɨ	1	211	
3	Bulgarian	all	1	vsiʧki	v s i ʧ k i	1	8	
4	Czech	all	1	fʃɪxnʲɪ	f ʃ ɪ x nʲ ɪ	1	265	
5	Russian	ashes	2	zɐla	z ɐ l a	2	113	
6	Polish	ashes	2	pɔpʲuw	p ɔ pʲ u w	3	293	
7	Bulgarian	ashes	2	pɛpɛl	p ɛ p ɛ l	3	176	
8	Czech	ashes	2	popɛl	p o p ɛ l	3	176	
9	Russian	ashes	2	pʲepɪlʲ	pʲ e p ɪ lʲ	3	176	
10	Russian	bark	3	kɐra	k ɐ r a	4	267	
11	Polish	bark	3	kɔra	k ɔ r a	4	267	
12	Bulgarian	bark	3	kora	k o r a	4	267	
13	Czech	bark	3	kuːra	k uː r a	4	267	
14	Russian	belly	4	ʒɨvot	ʒ ɨ v o t	6	128	
15	Polish	belly	4	bʒux	b ʒ u x	7	2	
16	Bulgarian	belly	4	korɛm	k o r ɛ m	-5	53	
17	Czech	belly	4	brɪxo	b r ɪ x o	7	17	
18	Russian	big	5	bɐlʲʃoj	b ɐ lʲ ʃ o j	8	60	
19	Polish	big	5	vʲɛlki	vʲ ɛ l k i	10	46	
20	Bulgarian	big	5	golʲam	g o lʲ a m	9	189	
21	Czech	big	5	vɛlkiː	v ɛ l k iː	10	46	
22	Polish	big	5	duʒɨ	d u ʒ ɨ	11	137	
23	Russian	bird	6	ptʲiʦə	p tʲ i ʦ ə	12	244	
24	Polish	bird	6	ptak	p t a k	12	206	
25	Bulgarian	bird	6	ptiʦə	p t i ʦ ə	12	244	
26	Czech	bird	6	ptaːk	p t aː k	12	206	
27	Russian	bite (V)	7	kusatʲ	k u s a tʲ	14	210	
28	Polish	bite (V)	7	ssaʨ	sː a ʨ	14	83	
29	Bulgarian	bite (V)	7	xəpa	x ə p a	13	39	
30	Czech	bite (V)	7	kowsat	k o w s a t	14	296	
31	Russian	black	8	ʧornɨj	ʧ o r n ɨ j	15	125	
32	Polish	black	8	ʧarnɨ	ʧ a r n ɨ	15	125	
33	Bulgarian	black	8	ʧɛrɛn	ʧ ɛ r ɛ n	15	125	
34	Czech	black	8	ʧɛrniː	ʧ ɛ r n iː	15	125	
35	Russian	blood	9	krofʲ	k r o fʲ	16	304	
36	Polish	blood	9	krɛf	k r ɛ f	16	142	
37	Bulgarian	blood	9	krɤf	k r ɤ f	16	142	
38	Czech	blood	9	krɛf	k r ɛ f	16	142	
39	Russian	bone	10	kosʲtʲ	k o sʲ tʲ	17	239	
40	Polish	bone	10	kɔɕʨ	k ɔ ɕ ʨ	17	120	
41	Bulgarian	bone	10	kɔst	k ɔ s t	17	239	
42	Czech	bone	10	kost	k o s t	17	239	
43	Russian	breast	11	ɡrutʲ	ɡ r u tʲ	19	237	
44	Polish	breast	11	pʲɛrɕ	pʲ ɛ r ɕ	18	43	
45	Bulgarian	breast	11	ɡrɤt	ɡ r ɤ t	19	108	
46	Czech	breast	11	pr̩sa	p r̩ s a	18	164	
47	Russian	burn (V)	12	ʒetʲ	ʒ e tʲ	20	14	
48	Polish	burn (V)	12	paliʨ	p a l i ʨ	21	62	
49	Bulgarian	burn (V)	12	ɡɔra	ɡ ɔ r a	22	44	
50	Czech	burn (V)	12	paːlit	p aː l i t	21	62	
51	Russian	claw	13	noɡətʲ	n o ɡ ə tʲ	23	15	
52	Polish	claw	13	paznɔkʲɛʨ	p a z n ɔ kʲ ɛ ʨ	23	250	
53	Bulgarian	claw	13	nɔkət	n ɔ k ə t	23	15	
54	Czech	claw	13	nɛɦɛt	n ɛ ɦ ɛ t	23	95	
55	Russian	cloud	14	obləkə	o b l ə k ə	24	305	
56	Polish	cloud	14	ɔbwɔk	ɔ b w ɔ k	24	305	
57	Bulgarian	cloud	14	ɔblək	ɔ b l ə k	24	305	
58	Czech	cloud	14	oblak	o b l a k	24	305	
59	Russian	cold	15	xɐlodnɨj	x ɐ l o d n ɨ j	26	214	
60	Polish	cold	15	xwɔdnɨ	x w ɔ d n ɨ	26	299	
61	Bulgarian	cold	15	studɛn	s t u d ɛ n	27	277	
62	Czech	cold	15	xladniː	x l a d n iː	26	89	
63	Polish	cold	15	ʑimnɨ	ʑ i m n ɨ	25	97	
64	Czech	cold	15	stʊdɛniː	s t ʊ d ɛ n iː	27	277	
65	Russian	come (V)	16	prʲɪjtʲi	p rʲ ɪ j tʲ i	28	3	
66	Polish	come (V)	16	pʃɨjɕʨ	p ʃ ɨ j ɕ ʨ	28	220	
67	Bulgarian	come (V)	16	idvam	i d v a m	28	292	
68	Czech	come (V)	16	prɪjiːt	p r ɪ j iː t	28	235	
69	Russian	come (V)	16	prʲɪxɐdʲitʲ	p rʲ ɪ x ɐ dʲ i tʲ	29	236	
70	Polish	come (V)	16	pʃɨxɔʥiʨ	p ʃ ɨ x ɔ ʥ i ʨ	29	27	
71	Russian	die (V)	17	umʲɪrʲetʲ	u mʲ ɪ rʲ e tʲ	30	221	
72	Polish	die (V)	17	umʲɛraʨ	u mʲ ɛ r a ʨ	30	221	
73	Bulgarian	die (V)	17	umrɤ	u m r ɤ	30	287	
74	Czech	die (V)	17	ʊmiːrat	ʊ m iː r a t	30	40	
75	Russian	dog	18	sɐbakə	s ɐ b a k ə	32	246	
76	Polish	dog	18	pʲɛs	pʲ ɛ s	33	149	
77	Bulgarian	dog	18	kuʧɛ	k u ʧ ɛ	31	228	
78	Czech	dog	18	pɛs	p ɛ s	33	149	
79	Russian	dog	18	pʲos	pʲ o s	33	192	
80	Russian	drink (V)	19	pʲitʲ	pʲ i tʲ	34	9	
81	Polish	drink (V)	19	piʨ	p i ʨ	34	190	
82	Bulgarian	drink (V)	19	pijə	p i j ə	34	233	
83	Czech	drink (V)	19	piːt	p iː t	34	138	
84	Russian	dry	20	suxoj	s u x o j	35	73	
85	Polish	dry	20	suxɨ	s u x ɨ	35	234	
86	Bulgarian	dry	20	sux	s u x	35	264	
87	Czech	dry	20	sʊxiː	s ʊ x iː	35	58	
