ID	Taxon	Gloss	GlossID	Orthography	IPA	Tokens	CogID	NewCogID	
1	Albanian	all	1	gjithë	ɟiθ	ɟ i θ	4	1045	
2	English	all	1	all	ɔl	ɔ l	1	797	
3	French	all	1	tous	tut	t u t	2	553	
4	German	all	1	alle	al	a l	1	797	
5	Hawaiian	all	1	apau	apau	a p a u	7	1004	
6	Navajo	all	1	t'áá 'áƚtso	ʔayɬʦo	ʔ ay ɬ ʦ o	5	260	
7	Turkish	all	1	bütün	bytyn	b y t y n	3	932	
8	Albanian	and	2	e	e	e	-916	763	
9	English	and	2	and	and	a n d	915	777	
10	French	and	2	et	e	e	916	763	
11	German	and	2	und	unt	u n t	915	777	
12	Hawaiian	and	2	ā	aː	aː	919	499	
13	Navajo	and	2	dóó	doː	d oː	918	244	
14	Turkish	and	2	ve	ve	v e	-917	763	
15	Albanian	animal	3	kafshë	kafʃ	k a f ʃ	-1018	277	
16	English	animal	3	animal	anəməl	a n ə m ə l	-1016	324	
17	French	animal	3	animal	animal	a n i m a l	-1016	324	
18	German	animal	3	Tier	tiːr	t iː r	1015	921	
19	Hawaiian	animal	3	holoholona	holoholona	h o l o h o l o n a	1020	910	
20	Navajo	animal	3	naaldeehii	naːldeːhiː	n aː l d eː h iː	1019	203	
21	Turkish	animal	3	hayvan	hajvan	h a j v a n	-1017	42	
22	Albanian	ashes	4	hi	hir	h i r	274	418	
23	English	ashes	4	ashes	aʃ	a ʃ	271	1156	
24	French	ashes	4	cendre	sɑ̃dr	s ɑ̃ d r	272	718	
25	German	ashes	4	Asche	aʃə	a ʃ ə	271	1156	
26	Hawaiian	ashes	4	lehu	lehu	l e h u	276	472	
27	Navajo	ashes	4	ƚeeshch'ih	ɬeːʃʧˀih	ɬ eː ʃ ʧˀ i h	275	210	
28	Turkish	ashes	4	kül	kyl	k y l	273	356	
29	Albanian	at	5	në	nə	n ə	954	897	
30	English	at	5	at	at	a t	952	827	
31	French	at	5	à	a	a	952	904	
32	German	at	5	an	an	a n	951	897	
33	Hawaiian	at	5	ma	ma	m a	956	1025	
34	Navajo	at	5	-di	di	d i	955	538	
35	Turkish	at	5	-de	de	d e	953	538	
36	Albanian	back	6	shpinë	ʃpin	ʃ p i n	-369	946	
37	English	back	6	back	bak	b a k	367	164	
38	French	back	6	dos	do	d o	366	40	
39	German	back	6	Rücken	rykən	r y k ə n	365	223	
40	Hawaiian	back	6	kua	kua	k u a	372	1021	
41	Navajo	back	6	'anághah	nayɣah	n ay ɣ a h	370	1150	
42	Turkish	back	6	arka	arka	a r k a	368	71	
43	Albanian	bad	7	keq	kec	k e c	-281	229	
44	English	bad	7	bad	bad	b a d	279	907	
45	French	bad	7	mauvais	mɔvɛz	m ɔ v ɛ z	278	990	
46	German	bad	7	schlecht	ʃlext	ʃ l e x t	277	1070	
47	Hawaiian	bad	7	`ino	ʔino	ʔ i n o	283	28	
48	Navajo	bad	7	doo yá'áshǫ́ǫ da	jayʔayʃõõ	j ay ʔ ay ʃ õ õ	282	280	
49	Turkish	bad	7	kötü	køty	k ø t y	-280	593	
50	Albanian	bark	8	shkëlbozë	ʃkəlboz	ʃ k ə l b o z	413	79	
51	English	bark	8	bark	bɑrk	b ɑ r k	-411	856	
52	French	bark	8	écorce	ekɔrs	e k ɔ r s	410	783	
53	German	bark	8	Rinde	rində	r i n d ə	409	559	
54	Hawaiian	bark	8	`ili	ʔili	ʔ i l i	415	649	
55	Navajo	bark	8	'akásht'óózh	kayʃtˀoːʒ	k ay ʃ tˀ oː ʒ	414	387	
56	Turkish	bark	8	kabuk	kabuk	k a b u k	412	540	
57	Albanian	because	9	sepse	sepse	s e p s e	336	444	
58	English	because	9	because	bəkɔz	b ə k ɔ z	-337	636	
59	French	because	9	parce que	pars	p a r s	336	1122	
60	German	because	9	weil	vail	v ai l	335	532	
61	Hawaiian	because	9	ā mea	aːmea	aː m e a	341	898	
62	Navajo	because	9	háálá	haːlay	h aː l ay	339	643	
63	Turkish	because	9	çünkü	ʧynky	ʧ y n k y	338	113	
64	Albanian	belly	10	bark	bark	b a r k	1012	528	
65	English	belly	10	belly	bɛli	b ɛ l i	1010	4	
66	French	belly	10	ventre	vɑ̃tr	v ɑ̃ t r	1009	481	
67	German	belly	10	Bauch	baux	b au x	1008	528	
68	Hawaiian	belly	10	`ōpū	ʔoːpuː	ʔ oː p uː	1014	1144	
69	Navajo	belly	10	'abid	bid	b i d	1013	778	
70	Turkish	belly	10	karın	karn	k a r n	1011	43	
71	Albanian	big	11	madh	mað	m a ð	198	482	
72	English	big	11	big	bɪg	b ɪ g	196	424	
73	French	big	11	grand	grɑ̃d	g r ɑ̃ d	195	1201	
74	German	big	11	groß	groːs	g r oː s	194	1201	
75	Hawaiian	big	11	nui	nui	n u i	200	497	
76	Navajo	big	11	'áníƚtso	ʔayniɬʦo	ʔ ay n i ɬ ʦ o	199	80	
77	Turkish	big	11	büyük	byjyk	b y j y k	197	1132	
78	Albanian	bird	12	zog	zog	z o g	-482	432	
79	English	bird	12	bird	bərd	b ə r d	480	1103	
80	French	bird	12	oiseau	wazo	w a z o	479	859	
81	German	bird	12	Vogel	foːgəl	f oː g ə l	478	204	
82	Hawaiian	bird	12	manu	manu	m a n u	484	492	
83	Navajo	bird	12	tsídii	ʦidiː	ʦ i d iː	483	163	
84	Turkish	bird	12	kuş	kuʃ	k u ʃ	481	342	
85	Albanian	bite	13	kafshon	kafʃo	k a f ʃ o	714	773	
86	English	bite	13	bites	bait	b ai t	711	1182	
87	French	bite	13	mord	mɔr	m ɔ r	712	609	
88	German	bite	13	beißt	bais	b ai s	711	1182	
89	Hawaiian	bite	13	nahu	nahu	n a h u	716	289	
90	Navajo	bite	13	'aháshháásh	ʔahayɬhaːʃ	ʔ a h ay ɬ h aː ʃ	715	801	
91	Turkish	bite	13	ısırıyor	ɯsɯr	ɯ s ɯ r	713	111	
92	Albanian	black	14	zi	zez	z e z	133	950	
