ID	Language	Gloss	GlossID	CogID	IPA	Tokens	NewCogID	
1	Maloh	hand	1	155	taŋan	t a ŋ a n	970	
2	Merina (Malagasy)	hand	1	155	tanana	t a n a n a	970	
3	Thao	hand	1	446	rima	r i m a	970	
4	Palauan	hand	1	446	cʰim	cʰ i m	970	
5	Tunjung	hand	1	155	aŋaʔ	a ŋ a ʔ	970	
6	Bare'e	hand	1	1484	pale	p a l e	970	
7	Iban	hand	1	155	taŋan	t a ŋ a n	970	
8	Iban	hand	1	1556	jari	j a r i	970	
9	Berawan (Long Terawan)	hand	1	481	tisu	t i s u	970	
10	Berawan (Long Terawan)	hand	1	481	isu	i s u	970	
11	Hanunoo	hand	1	1796	kamaŋ	k a m a ŋ	970	
12	Wuna	hand	1	446	lima	l i m a	970	
13	Tetum	hand	1	446	liman	l i m a n	970	
14	Mailu	hand	1	446	ima	i m a	970	
15	Tsou	hand	1	350	mucu	m u c u	521	
16	Nias	hand	1	155	taŋa	t a ŋ a	970	
17	Central Amis	hand	1	19	kamaj	k a m a j	970	
18	Chamorro	hand	1	2515	kanːai	k a nː a i	970	
19	Banoni	hand	1	446	numa	n u m a	970	
20	Singhi	hand	1	155	toŋan	t o ŋ a n	970	
21	Maloh	left	2	1000	kajoko	k a j o k o	790	
22	Merina (Malagasy)	left	2	-483	havia	h a v i a	790	
23	Palauan	left	2	1253	katur	k a t u r	790	
24	Tunjung	left	2	645	ulaj	u l a j	790	
25	Bare'e	left	2	483	kaiː	k a iː	653	
26	Iban	left	2	560	kibaʔ	k i b a ʔ	790	
27	Berawan (Long Terawan)	left	2	645	pəmaiŋ	p ə m a i ŋ	259	
28	Moken	left	2	1702	ʔeloj	ʔ e l o j	790	
29	Hanunoo	left	2	159	wala	w a l a	790	
30	Wuna	left	2	98	kema	k e m a	790	
31	Tetum	left	2	1881	karuk	k a r u k	790	
32	Mailu	left	2	1934	ebe	e b e	790	
33	Tsou	left	2	483	vrina	v r i n a	673	
34	Nias	left	2	2227	kabera	k a b e r a	790	
35	Central Amis	left	2	483	kawili	k a w i l i	790	
36	Chamorro	left	2	2516	akague	a k a g u e	790	
37	Banoni	left	2	2601	tororona	t o r o r o n a	246	
38	Singhi	left	2	2743	bait	b a i t	455	
39	Banggi	left	2	-159	kuikiwaŋ	k u i k i w a ŋ	496	
40	Maloh	right	3	-519	kato	k a t o	853	
41	Merina (Malagasy)	right	3	255	havanana	h a v a n a n a	853	
42	Palauan	right	3	1254	kadikm	k a d i k m	853	
43	Tunjung	right	3	519	tauʔ	t a u ʔ	853	
44	Bare'e	right	3	255	kana	k a n a	853	
45	Iban	right	3	255	kanan	k a n a n	853	
46	Berawan (Long Terawan)	right	3	519	pəŋkatuʔoh	p ə ŋ k a t u ʔ o h	421	
47	Moken	right	3	255	nanaːn	n a n aː n	853	
48	Hanunoo	right	3	-184	sikun	s i k u n	853	
49	Wuna	right	3	255	swana	s w a n a	853	
50	Tetum	right	3	255	kwana	k w a n a	853	
51	Mailu	right	3	1935	iata	i a t a	385	
52	Tsou	right	3	255	vhona	v h o n a	853	
53	Nias	right	3	2228	kawõlõ	k a w õ l õ	332	
54	Central Amis	right	3	255	kawanan	k a w a n a n	853	
55	Banoni	right	3	519	matoː	m a t oː	853	
56	Singhi	right	3	519	toux	t o u x	853	
57	Banggi	right	3	-184	kikuan	k i k u a n	853	
58	Merina (Malagasy)	leg/foot	4	-97	ranjo	r a n j o	1070	
59	Merina (Malagasy)	leg/foot	4	1053	toŋotra	t o ŋ o t r a	1076	
60	Thao	leg/foot	4	1161	kuskus	k u s k u s	1070	
61	Palauan	leg/foot	4	-290	oacʰ	o a cʰ	1070	
62	Tunjung	leg/foot	4	1401	uneŋ	u n e ŋ	1070	
63	Bare'e	leg/foot	4	28	witi	w i t i	1070	
64	Iban	leg/foot	4	290	kaki	k a k i	1070	
65	Iban	leg/foot	4	1557	pah	p a h	1070	
66	Berawan (Long Terawan)	leg/foot	4	366	gimaʔ	g i m a ʔ	1070	
67	Moken	leg/foot	4	199	pakaʔ	p a k a ʔ	1070	
68	Moken	leg/foot	4	290	kakaj	k a k a j	1070	
69	Hanunoo	leg/foot	4	1797	raparapa	r a p a r a p a	1070	
70	Wuna	leg/foot	4	290	gʰagʰe	gʰ a gʰ e	1070	
71	Tetum	leg/foot	4	290	ain	a i n	1070	
72	Mailu	leg/foot	4	1936	au	a u	1070	
73	Tsou	leg/foot	4	2099	ruru	r u r u	209	
74	Nias	leg/foot	4	290	ahe	a h e	1070	
75	Central Amis	leg/foot	4	290	waqaj	w a q a j	1070	
76	Chamorro	leg/foot	4	2517	adːeŋ	a dː e ŋ	1070	
77	Banoni	leg/foot	4	2602	rapinːa	r a p i nː a	434	
78	Singhi	leg/foot	4	2744	peun	p e u n	1070	
79	Banggi	leg/foot	4	290	uei	u e i	1070	
80	Maloh	to walk	5	563	lambaʔ	l a m b a ʔ	939	
81	Merina (Malagasy)	to walk	5	1054	mandéha	m a n d é h a	750	
82	Palauan	to walk	5	212	merael	m e r a e l	93	
83	Tunjung	to walk	5	212	calan	c a l a n	939	
84	Bare'e	to walk	5	99	linja	l i n j a	939	
85	Iban	to walk	5	212	jalai	j a l a i	939	
86	Berawan (Long Terawan)	to walk	5	57	lakaw	l a k a w	939	
87	Moken	to walk	5	57	lakaw	l a k a w	939	
88	Hanunoo	to walk	5	57	lumakaw	l u m a k a w	939	
89	Wuna	to walk	5	362	nokala	n o k a l a	939	
90	Tetum	to walk	5	57	laʔo	l a ʔ o	939	
91	Mailu	to walk	5	1937	baebae	b a e b a e	939	
92	Tsou	to walk	5	2100	coeconʉ	c o e c o n ʉ	983	
93	Nias	to walk	5	416	fanõ	f a n õ	939	
94	Central Amis	to walk	5	690	lumakat	l u m a k a t	939	
95	Central Amis	to walk	5	690	rumakat	r u m a k a t	939	
96	Chamorro	to walk	5	57	lahu	l a h u	939	
97	Singhi	to walk	5	416	ponu	p o n u	939	
98	Banggi	to walk	5	416	empaːno	e m p aː n o	939	
99	Maloh	road/path	6	95	dalan	d a l a n	754	
100	Merina (Malagasy)	road/path	6	95	lalana	l a l a n a	754	
101	Thao	road/path	6	95	saran	s a r a n	754	
102	Palauan	road/path	6	95	rael	r a e l	754	
103	Tunjung	road/path	6	95	loroŋ	l o r o ŋ	1079	
104	Bare'e	road/path	6	95	jaja	j a j a	754	
105	Iban	road/path	6	95	jalai	j a l a i	754	
106	Berawan (Long Terawan)	road/path	6	95	ilan	i l a n	754	
107	Hanunoo	road/path	6	95	dalan	d a l a n	754	
108	Wuna	road/path	6	95	sala	s a l a	754	
109	Tetum	road/path	6	95	dalan	d a l a n	754	
110	Mailu	road/path	6	1938	laea	l a e a	754	
111	Tsou	road/path	6	95	ceonʉ	c e o n ʉ	754	
112	Nias	road/path	6	95	lala	l a l a	754	
113	Central Amis	road/path	6	95	lalan	l a l a n	754	
114	Chamorro	road/path	6	95	cʰalan	cʰ a l a n	754	
115	Banoni	road/path	6	95	sanana	s a n a n a	754	
116	Singhi	road/path	6	95	aran	a r a n	754	
117	Maloh	to come	7	1001	mondok	m o n d o k	812	
118	Merina (Malagasy)	to come	7	154	avj	a v j	979	
119	Merina (Malagasy)	to come	7	1055	toŋa	t o ŋ a	625	
120	Thao	to come	7	1162	munaj	m u n a j	979	
121	Palauan	to come	7	719	méi	m é i	979	
122	Tunjung	to come	7	1402	moːt	m oː t	979	
123	Bare'e	to come	7	719	maʔi	m a ʔ i	979	
124	Iban	to come	7	-561	datai	d a t a i	979	
125	Berawan (Long Terawan)	to come	7	1631	liʔ	l i ʔ	979	
126	Moken	to come	7	1703	ŋadin	ŋ a d i n	39	
127	Hanunoo	to come	7	1798	balik	b a l i k	979	
128	Wuna	to come	7	719	mai	m a i	979	
129	Tetum	to come	7	719	mai	m a i	979	
130	Mailu	to come	7	-719	ai	a i	979	
131	Tsou	to come	7	3	oh	o h	979	
132	Tsou	to come	7	3	uso	u s o	979	
133	Nias	to come	7	719	mõi	m õ i	979	
134	Central Amis	to come	7	2334	tajni	t a j n i	979	
135	Singhi	to come	7	2745	nug	n u g	812	
136	Banggi	to come	7	2845	miaːtaŋ	m i aː t a ŋ	979	
137	Maloh	to turn	8	1002	lempaŋ	l e m p a ŋ	780	
138	Merina (Malagasy)	to turn	8	-367	vilj	v i l j	1006	
139	Thao	to turn	8	1163	taushuqish	t a u s h u q i s h	508	
140	Palauan	to turn	8	1255	meŋesoim	m e ŋ e s o i m	11	
141	Tunjung	to turn	8	1403	nencaŋ	n e n c a ŋ	814	
142	Bare'e	to turn	8	591	gili	g i l i	1006	
143	Iban	to turn	8	431	bilok	b i l o k	1006	
144	Berawan (Long Terawan)	to turn	8	1632	ŋəlibiʔ	ŋ ə l i b i ʔ	141	
145	Moken	to turn	8	1704	nʲiliək	nʲ i l i ə k	1006	
146	Hanunoo	to turn	8	1799	simaŋ	s i m a ŋ	780	
147	Wuna	to turn	8	1860	nobelo	n o b e l o	1006	
148	Tetum	to turn	8	-367	filas	f i l a s	1006	
149	Tetum	to turn	8	-367	fila	f i l a	1006	
150	Tetum	to turn	8	-367	faur	f a u r	1006	
151	Tsou	to turn	8	2101	miunu	m i u n u	727	
152	Central Amis	to turn	8	2335	maliwuŋ	m a l i w u ŋ	420	
153	Banoni	to turn	8	2603	beruː	b e r uː	45	
154	Banoni	to turn	8	2604	vegom	v e g o m	1035	
155	Singhi	to turn	8	2746	kus	k u s	1006	
156	Maloh	to swim	9	-311	arananaŋ	a r a n a n a ŋ	989	
157	Merina (Malagasy)	to swim	9	543	lomano	l o m a n o	989	
158	Merina (Malagasy)	to swim	9	1056	milomano	m i l o m a n o	989	
159	Thao	to swim	9	1164	mrauz	m r a u z	989	
160	Palauan	to swim	9	1256	meŋedub	m e ŋ e d u b	989	
161	Tunjung	to swim	9	543	karaŋoj	k a r a ŋ o j	989	
162	Bare'e	to swim	9	543	naŋu	n a ŋ u	989	
163	Iban	to swim	9	1558	njemerai	n j e m e r a i	989	
164	Berawan (Long Terawan)	to swim	9	543	pəloŋoj	p ə l o ŋ o j	989	
165	Moken	to swim	9	543	naŋoj	n a ŋ o j	989	
166	Hanunoo	to swim	9	543	lumaŋuj	l u m a ŋ u j	989	
167	Wuna	to swim	9	543	leni	l e n i	989	
168	Tetum	to swim	9	543	nani	n a n i	989	
169	Mailu	to swim	9	540	loroloro	l o r o l o r o	589	
