ID	Taxon	Gloss	GlossID	IPA	Tokens	CogID	NewCogID	
31	Greek	ashes	2	staxti	s t a x t i	14	56	
32	Armenian	ashes	2	moχiɾ	m o χ i ɾ	9	156	
51	Greek	bark	3	flios	f l io s	16	17	
52	Armenian	bark	3	kɛʁɛv	k ɛ ʁ ɛ v	22	115	
93	Greek	big	5	meɣalos	m e ɣ a l o s	37	87	
94	Armenian	big	5	mɛʦ	m ɛ ʦ	37	87	
115	Greek	bird	6	puli	p u l i	-50	148	
116	Armenian	bird	6	tʰərʧʰun	tʰ ə r ʧʰ u n	48	71	
136	Greek	bite (V)	7	ðaŋɡono	ð a ŋ ɡ o n o	59	154	
137	Armenian	bite (V)	7	kəʦɛl	k ə ʦ ɛ l	57	35	
155	Greek	black	8	mavros	m a v r o s	64	11	
156	Armenian	black	8	sɛv	s ɛ v	62	91	
174	Greek	blood	9	ema	e m a	70	5	
175	Armenian	blood	9	ɑɾɪun	ɑ ɾ ɪu n	69	27	
192	Greek	bone	10	kokalo	k o k a l o	-72	42	
193	Armenian	bone	10	voskoɾ	v o s k o ɾ	73	42	
211	Greek	breast	11	stiθos	s t i θ o s	78	78	
212	Armenian	breast	11	kuɾʦkʰ	k u ɾ ʦ kʰ	83	46	
235	Greek	burn (V)	12	ceo	c eo	87	102	
236	Armenian	burn (V)	12	ɑɪɾvɛl	ɑɪ ɾ v ɛ l	85	41	
254	Greek	claw	13	niçi	n i ç i	94	3	
255	Armenian	claw	13	jɛʁung	j ɛ ʁ u n g	94	64	
273	Greek	cloud	14	sinefo	s i n e f o	98	70	
274	Armenian	cloud	14	ɑmp	ɑ m p	99	15	
314	Greek	come (V)	16	erxome	e r x o m e	117	9	
315	Armenian	come (V)	16	gɑl	g ɑ l	113	0	
335	Greek	die (V)	17	peθeno	p e θ e n o	120	25	
336	Armenian	die (V)	17	mɛrnɛl	m ɛ r n ɛ l	121	81	
354	Greek	dog	18	scilos	s c i l o s	127	19	
355	Armenian	dog	18	ʃun	ʃ u n	123	105	
374	Greek	drink (V)	19	pino	p i n o	132	65	
375	Armenian	drink (V)	19	χəmɛl	χ ə m ɛ l	131	43	
414	Greek	ear	21	afti	a f t i	141	76	
415	Armenian	ear	21	ɑkɑnʤ	ɑ k ɑ n ʤ	141	67	
433	Greek	earth	22	ʝi	ʝ i	142	20	
434	Armenian	earth	22	hoʁ	h o ʁ	146	113	
452	Greek	eat (V)	23	troɣo	t r o ɣ o	153	53	
453	Armenian	eat (V)	23	utɛl	u t ɛ l	150	49	
471	Greek	egg	24	avɣo	a v ɣ o	154	146	
472	Armenian	egg	24	ʣu	ʣ u	155	14	
490	Greek	eye	25	mati	m a t i	158	12	
491	Armenian	eye	25	ɑʧʰkʰ	ɑ ʧʰ kʰ	158	21	
509	Greek	fat	26	lipos	l i p o s	168	26	
510	Armenian	fat	26	ʧɑɾp	ʧ ɑ ɾ p	-161	150	
530	Greek	feather	27	ftero	f t e r o	170	141	
531	Armenian	feather	27	pʰɛtuɾ	pʰ ɛ t u ɾ	170	141	
550	Greek	fire	28	fotça	f o t ç a	175	164	
551	Armenian	fire	28	kəɾɑk	k ə ɾ ɑ k	180	120	
570	Greek	fish	29	p͡sari	p͡s a r i	185	40	
571	Armenian	fish	29	ʣuk	ʣ u k	183	75	
589	Greek	fly (V)	30	peto	p e t o	191	74	
590	Armenian	fly (V)	30	tʰərʧʰɛl	tʰ ə r ʧʰ ɛ l	191	111	
608	Greek	foot	31	poði	p o ð i	194	34	
609	Armenian	foot	31	votkʰ	v o t kʰ	194	34	
627	Greek	full	32	ʝematos	ʝ e m a t o s	195	157	
628	Armenian	full	32	likʰə	l i kʰ ə	196	54	
646	Greek	give (V)	33	ðino	ð i n o	198	99	
647	Armenian	give (V)	33	tɑl	t ɑ l	198	57	
665	Greek	good	34	kalos	k a l o s	199	133	
666	Armenian	good	34	lɑv	l ɑ v	202	97	
684	Greek	green	35	prasinos	p r a s i n o s	210	167	
685	Armenian	green	35	kɑnɑʧʰ	k ɑ n ɑ ʧʰ	-206	92	
703	Greek	hair	36	trixa	t r i x a	214	159	
704	Armenian	hair	36	mɑz	m ɑ z	-211	135	
722	Greek	hand	37	çeri	ç e r i	219	162	
723	Armenian	hand	37	ʣɛrkʰ	ʣ ɛ r kʰ	219	162	
741	Greek	head	38	cefali	c e f a l i	225	1	
742	Armenian	head	38	gəluχ	g ə l u χ	228	66	
760	Greek	hear (V)	39	akuo	a k uo	230	79	
761	Armenian	hear (V)	39	ləsɛl	l ə s ɛ l	231	22	
779	Greek	heart	40	karðʝa	k a r ð ʝ a	235	84	
780	Armenian	heart	40	siɾt	s i ɾ t	235	123	
798	Greek	horn	41	cerato	c e r a t o	238	55	
799	Armenian	horn	41	poz	p o z	-236	69	
817	Greek	I	42	eɣo	e ɣ o	240	147	
818	Armenian	I	42	jɛs	j ɛ s	240	138	
836	Greek	kill (V)	43	skotono	s k o t o n o	244	86	
837	Armenian	kill (V)	43	spɑnɛl	s p ɑ n ɛ l	241	83	
856	Greek	knee	44	ɣonato	ɣ o n a t o	254	127	
857	Armenian	knee	44	ʦunk	ʦ u n k	254	100	
875	Greek	know (V)	45	k͡sero	k͡s e r o	258	171	
876	Armenian	know (V)	45	gitɛnɑl	g i t ɛ n ɑ l	256	51	
892	Greek	know (V)	45	ɣnorizo	ɣ n o r i z o	257	24	
907	Greek	leaf	46	filo	f i l o	262	98	
908	Armenian	leaf	46	tɛɾɛv	t ɛ ɾ ɛ v	260	6	
947	Greek	liver	48	sikoti	s i k o t i	-274	29	
948	Armenian	liver	48	lɪɑrtʰ	l ɪɑ r tʰ	273	77	
966	Greek	long	49	makris	m a k r i s	282	145	
967	Armenian	long	49	jɛɾkɑɾ	j ɛ ɾ k ɑ ɾ	280	39	
985	Greek	louse	50	p͡sira	p͡s i r a	285	153	
986	Armenian	louse	50	voʧʰil	v o ʧʰ i l	287	16	
1020	Greek	many	52	poliariθmos	p o l ia r i θ m o s	302	165	
1021	Armenian	many	52	ʃɑt	ʃ ɑ t	-298	36	
1043	Greek	meat	53	kreas	k r ea s	304	63	
1044	Armenian	meat	53	mis	m i s	307	63	
1063	Greek	moon	54	selini	s e l i n i	-316	151	
1064	Armenian	moon	54	lusin	l u s i n	311	151	
1083	Greek	mountain	55	oros	o r o s	321	93	
1084	Armenian	mountain	55	sɑɾ	s ɑ ɾ	320	121	
1104	Greek	mouth	56	stoma	s t o m a	330	170	
1105	Armenian	mouth	56	bɛɾɑn	b ɛ ɾ ɑ n	333	73	
1123	Greek	name	57	onoma	o n o m a	334	155	
1124	Armenian	name	57	ɑnun	ɑ n u n	334	155	
1162	Greek	new	59	neos	n eo s	343	94	
1163	Armenian	new	59	noɾ	n o ɾ	343	94	
1181	Greek	night	60	nixta	n i x t a	346	101	
1182	Armenian	night	60	giʃɛɾ	g i ʃ ɛ ɾ	344	128	
1200	Greek	nose	61	miti	m i t i	348	104	
1201	Armenian	nose	61	kʰitʰ	kʰ i tʰ	-349	104	
1237	Greek	one	63	ena	e n a	355	50	
1238	Armenian	one	63	mɛk	m ɛ k	355	38	
1256	Greek	person	64	anθropos	a n θ r o p o s	358	80	
1257	Armenian	person	64	mɑɾtʰ	m ɑ ɾ tʰ	-359	30	
1275	Greek	rain (V)	65	vroçi	v r o ç i	366	7	
1276	Armenian	rain (V)	65	ɑnʣɾɛv	ɑ n ʣ ɾ ɛ v	364	107	
1293	Greek	red	66	kocinos	k o c i n o s	-369	134	
1294	Armenian	red	66	kɑɾmiɾ	k ɑ ɾ m i ɾ	-372	140	
1311	Greek	road	67	ðromos	ð r o m o s	374	61	
1312	Armenian	road	67	ʧɑmpʰɑ	ʧ ɑ m pʰ ɑ	-382	152	
1332	Greek	root	68	oðos	o ð o s	388	124	
1333	Armenian	root	68	ɑɾmɑt	ɑ ɾ m ɑ t	387	136	
1343	Greek	root	68	riza	r i z a	386	109	
1351	Greek	round	69	stroɲɟilos	s t r o ɲ ɟ i l o s	393	130	
1352	Armenian	round	69	kəloɾ	k ə l o ɾ	394	132	
1369	Greek	sand	70	amos	a m o s	398	144	
1370	Armenian	sand	70	ɑvɑz	ɑ v ɑ z	397	144	
1388	Greek	say (V)	71	leɣo	l e ɣ o	410	68	
1389	Armenian	say (V)	71	ɑsɛl	ɑ s ɛ l	406	137	
1408	Greek	see (V)	72	vlepo	v l e p o	415	103	
1409	Armenian	see (V)	72	tɛsnɛl	t ɛ s n ɛ l	416	48	
1427	Greek	seed	73	sporos	s p o r o s	423	139	
1428	Armenian	seed	73	seɾm	s e ɾ m	-419	139	
1447	Greek	sit (V)	74	kaθome	k a θ o m e	426	52	
1448	Armenian	sit (V)	74	nəstɛl	n ə s t ɛ l	424	60	
1466	Greek	skin	75	ðerma	ð e r m a	428	95	
1467	Armenian	skin	75	mɑʃk	m ɑ ʃ k	-431	119	
1489	Greek	sleep (V)	76	cimume	c i m u m e	434	72	
1490	Armenian	sleep (V)	76	kʰənɛl	kʰ ə n ɛ l	435	58	
1508	Greek	small	77	mikros	m i k r o s	438	89	
1509	Armenian	small	77	pʰokʰəɾ	pʰ o kʰ ə ɾ	440	8	
1548	Greek	stand (V)	79	stekome	s t e k o m e	451	108	
1549	Armenian	stand (V)	79	kɑngnɛl	k ɑ n g n ɛ l	450	23	
1565	Greek	star	80	asteri	a s t e r i	454	31	
1566	Armenian	star	80	ɑstəʁ	ɑ s t ə ʁ	454	31	
1584	Greek	stone	81	petra	p e t r a	460	131	
1585	Armenian	stone	81	kʰɑɾ	kʰ ɑ ɾ	461	44	
1603	Greek	sun	82	iʎos	i ʎ o s	463	161	
1604	Armenian	sun	82	ɑɾɛv	ɑ ɾ ɛ v	462	4	
1622	Greek	swim (V)	83	kolimbo	k o l i m b o	469	88	
1623	Armenian	swim (V)	83	loʁɑl	l o ʁ ɑ l	467	90	
1641	Greek	tail	84	ura	u r a	475	62	
1642	Armenian	tail	84	poʧʰ	p o ʧʰ	474	82	
1663	Greek	that	85	ecino	e c i n o	486	126	
1664	Armenian	that	85	ɑɪ̯n	ɑɪ̯ n	485	126	
1684	Greek	this	86	afto	a f t o	492	59	
1685	Armenian	this	86	ɑɪs	ɑɪ s	492	114	
1704	Greek	thou	87	esi	e s i	495	129	
1705	Armenian	thou	87	du	d u	495	106	
1723	Greek	tongue	88	ɣlosa	ɣ l o s a	497	18	
1724	Armenian	tongue	88	lɛzu	l ɛ z u	496	18	
1742	Greek	tooth	89	ðondi	ð o n d i	499	125	
1743	Armenian	tooth	89	ɑtɑm	ɑ t ɑ m	499	143	
1761	Greek	tree	90	ðenðro	ð e n ð r o	501	33	
1762	Armenian	tree	90	ʦɑr	ʦ ɑ r	-503	13	
1781	Greek	two	91	ðʝo	ð ʝ o	507	160	
1782	Armenian	two	91	jɛɾku	j ɛ ɾ k u	507	122	
1821	Greek	warm	93	xliaros	x l ia r o s	521	96	
1822	Armenian	warm	93	tɑkʰ	t ɑ kʰ	522	28	
1840	Greek	water	94	nero	n e r o	524	142	
1841	Armenian	water	94	ʤuɾ	ʤ u ɾ	527	142	
1859	Greek	we	95	emis	e m i s	528	169	
1860	Armenian	we	95	mɛnkʰ	m ɛ n kʰ	528	169	
1896	Greek	white	97	lefkos	l e f k o s	535	45	
1897	Armenian	white	97	spitɑk	s p i t ɑ k	-534	166	
1932	Greek	woman	99	ʝineka	ʝ i n e k a	544	116	
1933	Armenian	woman	99	kin	k i n	544	116	
1952	Greek	yellow	100	citrinos	c i t r i n o s	-547	158	
1953	Armenian	yellow	100	dɛʁin	d ɛ ʁ i n	552	163	
1971	Greek	far	101	makran	m a k r a n	557	2	
1972	Armenian	far	101	hɛru	h ɛ r u	553	85	
2012	Greek	near	103	konda	k o n d a	573	149	
2013	Armenian	near	103	mot	m o t	-575	149	
2033	Greek	salt	104	alati	a l a t i	576	117	
2034	Armenian	salt	104	ɑʁ	ɑ ʁ	576	10	
2051	Greek	short	105	kondos	k o n d o s	582	47	
2052	Armenian	short	105	kɑɾʧ	k ɑ ɾ ʧ	581	47	
2075	Greek	snake	106	fiði	f i ð i	586	37	
2076	Armenian	snake	106	oʦʰ	o ʦʰ	586	112	
2098	Greek	thin	107	leptos	l e p t o s	597	32	
2099	Armenian	thin	107	bɑɾɑk	b ɑ ɾ ɑ k	-594	168	
2161	Greek	year	110	etos	e t o s	613	118	
2162	Armenian	year	110	tɑɾi	t ɑ ɾ i	-610	110	
